"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","39/267","98/2280",0.397959183673469,3.39830314148131,8.8368126356483,2.31736175198173e-13,1.0659864059116e-11,8.29371574393462e-12,"CASP4/NMI/PSMB8/TRIM25/IFI35/PSMB9/TAP1/CASP8/RNF213/IFIT2/PLSCR1/TRIM21/IFIT3/RIPK2/TAPBP/MYD88/IFIT1/B2M/PSMB10/STAT3/ISG15/STAT1/FCGR1A/PARP14/EIF2AK2/MX1/MT2A/NAMPT/CASP7/OAS2/HLA-B/UPP1/OAS3/HLA-A/IRF9/SOD2/RIPK1/TDRD7/PFKP",39
"HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","22/267","56/2280",0.392857142857143,3.35473515248796,6.49642748452461,7.49063934697911e-08,1.7228470498052e-06,1.3404301989331e-06,"NMI/PSMB8/TRIM25/IFI35/PSMB9/TAP1/CASP8/IFIT2/PLSCR1/TRIM21/IFIT3/RIPK2/B2M/ISG15/PARP9/PARP14/EIF2AK2/MX1/HLA-C/UBA7/IRF9/TDRD7",22
"HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_TNFA_SIGNALING_VIA_NFKB","17/267","50/2280",0.34,2.90337078651685,4.95520784775008,2.39835545902067e-05,0.000367747837049836,0.00028611959862001,"TAP1/IFIT2/SERPINB8/SDC4/RIPK2/CD44/PLPP3/SMAD3/NAMPT/DNAJB4/NFKB2/F3/IRS2/SERPINE1/JAG1/SOD2/IL18",17
"HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_JUNCTION","28/267","126/2280",0.222222222222222,1.8976279650437,3.77454583280803,0.00041012095475116,0.00471639097963834,0.00366950327935249,"NECTIN2/MSN/INPPL1/ADAM9/SLIT2/THBS3/ARHGEF6/CAP1/STX4/GNAI2/CDH4/PFN1/LIMA1/CDH11/GAMT/RSU1/PTK2/ARPC2/ITGB4/RRAS/CD99/PTPRC/TAOK2/CRAT/ZYX/ACTN4/VCL/IKBKG",28
"HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","9/267","23/2280",0.391304347826087,3.34147532975086,4.10954396140921,0.000668652129396123,0.00615159959044433,0.00478614155778277,"MYD88/CD44/STAT3/CD9/STAT1/CBL/IRF9/CD14/HMOX1",9
"HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INFLAMMATORY_RESPONSE","15/267","54/2280",0.277777777777778,2.37203495630462,3.71539833448894,0.000893933174132677,0.00685348766835053,0.00533223296851071,"NMI/PVR/RHOG/RIPK2/ITGA5/TAPBP/EIF2AK2/ITGB8/NAMPT/EMP3/F3/SERPINE1/CYBB/CD14/IL18",15
"HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL2_STAT5_SIGNALING","20/267","87/2280",0.229885057471264,1.96306341211417,3.33504040680764,0.00182074923989017,0.0119649235764211,0.0093090938580851,"WLS/MYO1E/CAPG/PLSCR1/LRIG1/ITGAV/SYT11/PRAF2/CD44/MAPKAPK2/PLEC/SERPINB6/ALCAM/RNH1/GLIPR2/SYNGR2/GSTO1/FAH/ITGA6/SPP1",20
"HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","26/267","126/2280",0.206349206349206,1.76208311039772,3.20457666274363,0.00213071565651312,0.0122516150249504,0.00953214898966396,"PVR/LOXL2/ABI3BP/SLIT2/CAPG/SDC4/SGCB/ITGA5/FBN2/VIM/ITGAV/CD44/PLOD3/NOTCH2/DST/CDH11/EMP3/GPC1/ELN/SERPINE1/IGFBP2/SPP1/MATN2/NNMT/PLOD2/LGALS1",26
