"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"10212",0.0952232062654801,20.9726188951298,0.49563438640541,0.622921091175322,0.745092997876791,-6.3117629050049
"8487",0.00671564163225469,18.410516256199,0.0324423224143178,0.974284020072964,0.984852846210668,-6.43362218226528
"9987",0.646948834302005,22.6905561100225,3.43558477189687,0.0014125118270756,0.0100393879610963,-1.29620078956982
"1665",0.903531381703136,21.8963893152659,4.56407319989526,4.8637210452998e-05,0.00100873925650712,1.86326093858442
"9128",0.800325781571285,20.6802925436449,3.37354684305788,0.00168236723583931,0.0112648015966164,-1.45791824148344
"9092",0.739711197088035,19.9531471624584,3.27667933733136,0.00220437201849526,0.0133728798798894,-1.70723998192308
"10236",0.567950042184922,22.7112280322686,2.80996268145288,0.00769358485278991,0.0328133964211418,-2.84778856115656
"9129",0.717944698908688,20.2308746599461,3.37113611687163,0.00169378961854893,0.0113149085564693,-1.46417077388628
"10465",0.348628897139331,21.3626064543182,2.02598072171757,0.0496143289447607,0.126907533298152,-4.48569084169105
"5356",-0.0095768940883687,20.0788640265864,-0.035156382556703,0.972133546064665,0.983777914768628,-6.43353048770441
"27336",0.125466332817616,19.295044422736,0.669560104690854,0.507065082905972,0.650388234269884,-6.2113855851198
"8449",0.303175631950847,18.0673991850227,1.87339125289241,0.0684877420726342,0.160859394197581,-4.75607855391107
"9716",0.207015081267087,19.184600346567,1.21986261163038,0.229809064340224,0.375712314921624,-5.70453281693457
"10492",-0.0095815805057029,22.6092374868092,-0.059556485703552,0.95281161590106,0.972965292099465,-6.43237551370004
"51362",0.286964563956488,18.4668559802889,1.73106691487621,0.0913089835064228,0.198437667272899,-4.99232938874023
"55660",0.463779357781753,21.1906872318849,2.44171070371165,0.0192335860354624,0.0631411152992752,-3.6655961965763
"23451",0.685513795561626,20.994313427813,3.34537455369096,0.00182056631838016,0.0118505238863127,-1.53083656392303
"23020",0.831006956688615,21.3675515161662,4.26256986847374,0.000123118691023443,0.00191166724305319,0.98603535869082
"10286",0.865603471793957,19.0863537415964,2.45977347921881,0.0184177804595894,0.061197309855605,-3.62737615094682
"10285",0.122705023283029,20.5438392456631,0.723604257972058,0.473607018213577,0.623052969919167,-6.17422689237381
"24148",0.715521545507119,20.6149475974347,3.59448927909907,0.000897297376563309,0.00728911505118273,-0.875115511630606
"51747",0.74474308135774,20.3002968788071,3.82642287462127,0.00045626664115161,0.00457461056442583,-0.244264555111843
"10569",0.177666122039909,17.139553183667,1.23463985964589,0.224318103855245,0.3695748513474,-5.6870926085015
"51691",0.453926880102969,21.7560115501232,1.7856624888782,0.0818959654662285,0.182999736135155,-4.90356544849947
"3183",0.624317128970976,23.6634996292786,3.21810053387246,0.00259135063903679,0.0151756467087323,-1.85605289763168
"6629",0.53701715223302,20.9400998962422,2.61892424661584,0.0124799976652406,0.0458424466667565,-3.28196350142322
"6625",0.872740744240083,21.4818581314897,3.74646349347721,0.000577094581818193,0.00540849652943804,-0.463796020396696
"6626",0.908528272990463,21.8623956578271,5.17306234634173,7.16247153321707e-06,0.000269235156191498,3.68067343375349
"6631",0.951524855878677,21.9329641187385,4.20768055900531,0.000145530404580933,0.00213956601799856,0.828459139748889
"3178",0.780677305743659,24.7779559970891,3.08206981609134,0.0037532260411761,0.0196359852918881,-2.19563440006798
"6627",0.791618986792855,21.8587637793472,3.87982728048098,0.000389627700516888,0.00409137719567492,-0.0965119242467036
"3312",-0.197184972877693,24.6454666575824,-1.35015117867748,0.184715793750022,0.324424406937901,-5.54413202260933
"26986",0.109665908176698,21.8460643579124,0.55612692116219,0.581286432446173,0.712500651675542,-6.28019284627533
"6936",0.89162723509034,18.3073630267934,3.42836599425208,0.00144164081486831,0.010212363109024,-1.31509807822914
"1655",0.922105116223772,22.3457901629962,3.94268501522791,0.000323240132691182,0.00361991142750651,0.0785051287754737
"3958",-1.10707967792627,23.3227507942625,-2.16089861573077,0.036875986982575,0.101517255255263,-4.23250176202043
"3181",0.521120856757957,23.9976148473607,2.74563148155333,0.00907234045978131,0.0369649616605983,-2.99628482837529
"11338",0.819363294210895,22.3515603459347,3.58965992714981,0.00090986631111039,0.00733528048137691,-0.88805251775433
"3189",0.518900653752478,22.5112665269175,2.96724594560991,0.00510092484911128,0.0245228562829659,-2.47541734710881
"3187",0.270931140541983,22.8730325338603,1.15202323737482,0.256292584382459,0.407641444428911,-5.78209535649579
"27316",0.924222808646189,22.6218732198158,3.54292211239733,0.00104058408824813,0.00796026043540012,-1.01281230738388
"9775",0.765550454123378,22.1381110870765,3.84508806108771,0.000431808629695748,0.00442199746453132,-0.192724662543223
"8896",0.699491427262974,19.9020579174732,2.54978123332557,0.0148025935012432,0.0518226079613907,-3.43391138981616
"23517",0.441671551863543,20.5166561080543,2.16356261900242,0.0366566275489684,0.101295009749314,-4.2273731297383
"58517",0.807529525935188,20.8543440490728,3.86456797979528,0.000407639207049932,0.00424881474426419,-0.138819384937158
"220988",0.69534001664422,23.3100052452355,3.33274545490102,0.00188597513164281,0.0120388079236533,-1.56341709233975
"4670",0.706915884783601,23.0289158431868,3.31467197205505,0.00198349097219925,0.0123754526226206,-1.60992620068914
"3185",1.36839592528665,22.7428257336694,5.37646073057159,3.74815664556602e-06,0.000177959999411378,4.29669485504987
"10181",0.532665789926256,18.6075609795136,3.39181971061253,0.00159814884820807,0.0109171999202799,-1.41044762206259
"103",0.493903635647623,21.1473490586275,2.19634539220685,0.0340502771524946,0.0956103823270194,-4.16385867547018
"4809",0.17199740244434,22.9051747637441,0.716161289453516,0.478138778394406,0.625434262722191,-6.17951115961899
"3190",0.695373646781508,24.1450909867518,3.9556420615711,0.000310991283061603,0.00351701756139549,0.114726915568927
"6635",0.811590873484747,25.7314989073656,4.62143261051848,4.06893313315351e-05,0.000882113994338375,2.03214003284032
"6636",0.697913552699177,21.5527946424514,3.34094934607628,0.00184323520661929,0.0119141228322308,-1.54226031539858
"27258",0.352428857484625,21.9203730623863,1.04456690545577,0.302625285134674,0.458486883728561,-5.89644703436435
"11157",0.324735899847706,22.4617807487322,1.47280058315693,0.148793347293498,0.280953091096894,-5.37968277874809
"6632",0.853196323116148,22.876052724306,2.89872340172087,0.0061093480598549,0.0280180061924991,-2.63923415152562
"6633",0.919015457751165,23.3505131863965,3.70638095666665,0.000648776121292301,0.00586963593200672,-0.573053083588257
"6634",0.569489342666508,23.7788759909981,3.15092174972326,0.00311440055942863,0.0172538391648191,-2.02482391371939
"4904",0.87648954016672,21.2679770153852,3.40075369942896,0.00155845392550137,0.0107225362898268,-1.38718862686921
"10907",0.312123108481842,20.3374893756268,1.6357167199747,0.109908388818056,0.224946096815009,-5.14167531697716
"3192",0.737303023418171,23.5169106607679,3.59361443237537,0.000899561805272159,0.00728911505118273,-0.877459705418053
"7307",0.812326386281388,22.1623457039862,3.3928913986097,0.00159333668086634,0.0108972847994966,-1.40765927348944
"6427",0.780418213242353,20.8294684304346,3.55898968255185,0.000993731603137181,0.00775677725546617,-0.970013433429514
"8227",0.762498407839704,18.0577719853642,2.86843961407467,0.00661200028803112,0.0293781451312752,-2.71085904574662
"6426",0.760951292196385,23.2180131669,3.29443104959151,0.00209840123183708,0.0129210236622765,-1.66184809547991
"10946",0.685683466403162,20.9202898146145,3.54935238872492,0.0010215843687706,0.00790970646709848,-0.995695659072208
"5511",0.264002564429529,20.4644150496155,1.22242069482719,0.228851482928566,0.374466468078784,-5.70152764186257
"10992",0.783771338348124,21.1687063318641,3.96578014522141,0.000301723012915789,0.00344612069423699,0.143102116545387
"8899",0.848211611878561,20.3260949531902,3.45034358569554,0.00135470109191703,0.00974145420577189,-1.25750078602721
"22938",0.651074636603752,20.0711217036144,3.63570454398207,0.000796618480541155,0.00676631344402921,-0.764364481762056
"7919",0.698404005387509,22.5532767803291,3.41754366909517,0.00148638989537047,0.0103758322586918,-1.3433896979258
"2483",0.20959254131505,20.3949013184287,1.35780424975337,0.182294640424111,0.32262361497181,-5.53424869610437
"1659",0.159532946210401,16.6870123660311,1.09484254882105,0.280270552847001,0.434706891497306,-5.84425294752265
"9343",0.817096579326691,21.7204468556516,3.98135609596466,0.000288004369258582,0.0033533994498451,0.186754702624921
"6009",-0.355820377873329,22.0890169175219,-1.21244550610501,0.232602278062277,0.379522887664806,-5.71321332646581
"23450",0.597660726368233,22.03354829323,3.03648096894296,0.00424223555999789,0.0213598977144504,-2.30749113272426
"10262",0.502813429146912,21.3009735016839,2.34187696073371,0.0243628483714766,0.0750078048735975,-3.87309816591764
"8175",0.689700546568126,20.3107423077894,3.20538945835406,0.00268344656112387,0.015493869842871,-1.88814320416435
"10291",0.705192651422312,21.108521266961,3.33644889637405,0.00186656553338324,0.0119547591853809,-1.55386989299808
"7536",0.983147685531375,21.5464567324149,4.02907492053843,0.000249645978168286,0.00307112664791607,0.320916059035007
"10713",0.98718382157778,21.1264466357733,4.8997882912755,1.70074693071472e-05,0.000516973074971219,2.85911142137139
"284695",0.61984432432088,19.6257681453259,2.72504052264894,0.00955993774722503,0.0382697643604483,-3.04333119225928
"55119",-0.426960695605572,20.0201378388632,-1.13407820350097,0.263653019827563,0.415800624636124,-5.80192092149533
"55596",0.308969276007417,19.0105780169601,1.83891509702531,0.0735155789023217,0.169481139965425,-4.81474531700179
"10594",0.754862400816656,21.2669734456327,3.64500167188563,0.000775460774693115,0.00663937727363926,-0.739298021699057
"10283",0.458138582116423,19.6645595474399,2.63052218232973,0.0121249315126398,0.0447270985113829,-3.25619896577718
"55760",0.0815330815823394,18.712990153866,0.291127515725353,0.772489461312882,0.854976812128784,-6.39183422078787
"84844",0.401448036725434,21.1667245753031,1.66911858683261,0.103066506594781,0.216180022047104,-5.09018866556773
"55015",0.470912532528342,18.9778237324004,2.76567549642563,0.00861993024726725,0.0356269778924823,-2.95026129162179
"10189",0.960386563641443,22.2269896590208,4.33545431040996,9.85094240300483e-05,0.00163436776831378,1.19634575618731
"10250",1.14334586459513,20.92802919819,5.15177250776779,7.6634995236392e-06,0.000278650663058907,3.61639106081656
"57805",1.23576955136204,21.571628412573,5.26505481280006,5.34577893310532e-06,0.000225819852725662,3.95888859479291
"84950",0.360666590854194,19.8744822866869,1.94770895101804,0.0586406278673192,0.143663286608848,-4.62655154739396
"26121",0.546852068019305,21.5113898369345,2.61003290487281,0.0127586497725609,0.0466571883789703,-3.30166194199522
"140890",0.469429529791956,19.4142134908836,2.60152899840048,0.013030497796593,0.0473199809364267,-3.32045845281915
"56259",0.548965990551196,20.8921800447036,2.97064651443515,0.0050551926819559,0.0243846196119535,-2.46722527970696
"9785",0.254880459898839,18.9381321923986,1.33456467251715,0.189723119209755,0.330040393049098,-5.56410363682367
"5976",0.314634932978546,20.7050069675324,1.60058357161605,0.1175026646227,0.236694533049583,-5.19485354937113
"23398",0.419356737614372,19.3061698186296,1.99494287334371,0.0530378326493053,0.133348949046065,-4.54208627610023
"9410",0.895491557541174,20.8887945798152,3.96813761717023,0.000299606590688637,0.00343895985714808,0.1497046203708
"84991",0.461704967157704,20.5496706447549,2.46055554390326,0.0183831793113751,0.0611530776744933,-3.62571672002145
"988",0.484859905114565,20.9901021844728,2.05708184101855,0.046378536988601,0.120873011324635,-4.42847842571836
"8559",0.214758647446518,14.9435135291464,0.687425374293499,0.495864056801074,0.64119095852256,-6.19941319923466
"9416",0.680205932145707,20.8996277753208,3.40021436198055,0.00156082329989163,0.0107259926529634,-1.388593672654
"51340",0.085177905186864,19.5194483401173,0.496442749754946,0.622355954466186,0.744804439867909,-6.3113646483572
"8539",0.393660471373956,21.8770704253041,2.01795876002102,0.05048019913589,0.128436113390473,-4.50033400131678
"53938",-0.591102679321935,20.9957376967349,-1.95180425835437,0.0581354042246731,0.142729870628524,-4.6192935797428
"5411",0.664328203230223,20.4750426273458,3.63827688574428,0.000790709527709069,0.00672981664694608,-0.75743212056363
"57703",0.39142124101549,17.0879640938363,1.93539072063366,0.0601831687398847,0.146567318529308,-4.64830741468188
"56949",0.22868923204841,18.587098369662,1.12729382781382,0.266474831826292,0.418964944948563,-5.8093404784
"55692",0.540679535234034,19.8987591447768,2.60293262071704,0.0129852641030587,0.0472154065013117,-3.31735891501366
"55131",0.139478683097767,19.005920345019,0.638575283096074,0.526814644510792,0.665941552523092,-6.23141930944263
"55696",0.389011365373552,19.1754112688816,2.71050874817436,0.00991853641253295,0.0391359833035727,-3.07639022917951
"51503",1.13008029509276,19.7121792624002,4.84619256694117,2.01331407706607e-05,0.000587131440240842,2.69901285093316
"24144",0.325898496419818,18.9339640232551,1.79327261322362,0.0806511292338432,0.18113398649274,-4.89100718268869
"51690",0.265188961024304,22.2503346097908,1.10992293912728,0.273798050951387,0.427669875670397,-5.82814770679297
"58155",0.306786081857322,21.9771485138247,0.911377481443707,0.367669960676413,0.525569525774071,-6.02345628749242
"22913",0.806852330893346,22.4068714736303,3.31553353595442,0.00197873529772161,0.0123697870352673,-1.60771224775441
"57461",-0.112185546029256,18.5189848192381,-0.631176962096821,0.531589953662139,0.670174299712308,-6.23606545606512
"27339",0.555532323399422,22.5286853555613,3.09994172659044,0.00357644571845172,0.0189370328594518,-2.15151172047743
"10450",0.526970970223591,20.6536040104106,3.51953925144819,0.00111257604969456,0.00835504605349418,-1.07492380923515
"22828",0.480462095587775,18.0670209278035,2.40382808075271,0.0210519675365737,0.0672656026126897,-3.74508559438486
"23524",1.20795950190019,20.5884266061033,4.96085708181996,1.40275834763524e-05,0.000450214899841589,3.04197991958614
"51729",1.0593275962536,21.0926844656579,4.884444013854,1.78497323287871e-05,0.000534097459525426,2.81323719934795
"57819",0.167115706090236,22.3311304789243,0.888047748472934,0.379934498864897,0.536591997033337,-6.04400255505966
"51631",0.404693471529306,21.3867212221252,1.79652171290432,0.0801245349068973,0.180162603929599,-4.88563176777467
"51639",0.415786999771353,20.6655586751732,2.82102497111846,0.00747711331766175,0.0321753532502843,-2.82202573719167
"51645",-0.263386781626345,21.7730565895605,-1.37784891248148,0.176069118147175,0.31530453029816,-5.50812255332558
"25804",0.439129793221156,21.6355681479512,2.28000160278346,0.0281302773413705,0.0832152273312771,-3.99845251946838
"9939",0.682499689172484,21.4598592613418,3.8494924314297,0.000426225338766025,0.0043925888508044,-0.180547073145173
"10625",-0.0566346695474813,19.4677712484183,-0.273244550355645,0.786100424199456,0.8626832735484,-6.39686805406889
