"C1_vs_C2.ID","C1_vs_C2.logFC","C1_vs_C2.AveExpr","C1_vs_C2.t","C1_vs_C2.P.Value","C1_vs_C2.adj.P.Val","C1_vs_C2.B","C1_vs_C3.ID","C1_vs_C3.logFC","C1_vs_C3.AveExpr","C1_vs_C3.t","C1_vs_C3.P.Value","C1_vs_C3.adj.P.Val","C1_vs_C3.B","C1_vs_C4.ID","C1_vs_C4.logFC","C1_vs_C4.AveExpr","C1_vs_C4.t","C1_vs_C4.P.Value","C1_vs_C4.adj.P.Val","C1_vs_C4.B","C2_vs_C3.ID","C2_vs_C3.logFC","C2_vs_C3.AveExpr","C2_vs_C3.t","C2_vs_C3.P.Value","C2_vs_C3.adj.P.Val","C2_vs_C3.B","C2_vs_C4.ID","C2_vs_C4.logFC","C2_vs_C4.AveExpr","C2_vs_C4.t","C2_vs_C4.P.Value","C2_vs_C4.adj.P.Val","C2_vs_C4.B","C3_vs_C4.ID","C3_vs_C4.logFC","C3_vs_C4.AveExpr","C3_vs_C4.t","C3_vs_C4.P.Value","C3_vs_C4.adj.P.Val","C3_vs_C4.B"
"10643",0.0487849656488315,21.5490072120554,0.145184981838323,0.885309143522741,0.931483824999757,-6.42361594015233,"10643",-0.858690568352568,21.5490072120554,-2.08654018981422,0.0434853542467615,0.112078672116485,-4.90101696367868,"10643",-1.2698577602823,21.5490072120554,-2.39012582316457,0.0217470812297727,0.103596170534862,-3.89545821952715,"10643",-0.907475534001399,21.5490072120554,-2.70066437826572,0.0101684912565404,0.0216603567922967,-3.84471256545379,"10643",-1.31864272593113,21.5490072120554,-2.77490319287113,0.00841877156219514,0.03163233657607,-3.16936443579614,"10643",-0.411167191929735,21.5490072120554,-0.77389874189598,0.443635445611307,0.678744509996528,-6.42442926046512
"5352",0.387186846008227,19.7988658032149,0.980102199823205,0.333049098195573,0.491615382613969,-5.95997474222918,"5352",0.284146157860736,19.7988658032149,0.58728232169823,0.56038347720935,0.711634529430948,-6.82502359144032,"5352",-1.31235275578803,19.7988658032149,-2.1010256414876,0.0421216668831548,0.157742033443432,-4.47238423987259,"5352",-0.103040688147491,19.7988658032149,-0.260831188264353,0.795588773696773,0.842517512421744,-7.22150029013885,"5352",-1.69953960179626,19.7988658032149,-3.04205499016903,0.00417937636685906,0.0192700780317859,-2.52559664622597,"5352",-1.59649891364877,19.7988658032149,-2.55593257177945,0.0145809543275531,0.0675000665687288,-3.67402742745649
"4781",1.5327546121526,21.247514495639,4.06771688715725,0.000222271701537046,0.00285033688689806,0.43001794497502,"4781",-1.36384117243364,21.247514495639,-2.95526380218878,0.005265178046554,0.0207893112559813,-2.99337885328155,"4781",1.06964378266783,21.247514495639,1.7953422596394,0.0803153571293894,0.239694403484853,-5.01726135489911,"4781",-2.89659578458624,21.247514495639,-7.68716107249716,2.41371356579743e-09,2.68736132471052e-08,11.070835151638,"4781",-0.463110829484766,21.247514495639,-0.869056527140039,0.390108888609271,0.515331240528917,-6.33948426441782,"4781",2.43348495510147,21.247514495639,4.08447975754475,0.000211327505118063,0.0026450468777849,0.281275739680139
"8566",-0.208690917962276,22.084483245165,-0.624178464982359,0.536128080909795,0.674965806592311,-6.24041170432032,"8566",1.67963559445544,22.084483245165,4.10180180118702,0.000200570452536821,0.00145489551745459,0.107690233567368,"8566",0.405721718378263,22.084483245165,0.76747366721035,0.447400503847536,0.671451383125417,-6.27999083271482,"8566",1.88832651241771,22.084483245165,5.64783918445095,1.57428411712763e-06,8.6300212336815e-06,4.63002434819176,"8566",0.614412636340539,22.084483245165,1.29942247067133,0.20139315055849,0.316034867511206,-5.88226485633167,"8566",-1.27391387607717,22.084483245165,-2.40976834587784,0.0207569139771566,0.0860999789160755,-3.99032100219855
"1780",-0.128193621497154,19.3539728670988,-0.350129734527296,0.728116624936445,0.82554371625417,-6.37297504423735,"1780",-0.141068921112744,19.3539728670988,-0.314592448255093,0.754740323908666,0.856575100919653,-6.94938982890222,"1780",0.446736834659433,19.3539728670988,0.771692600978532,0.444926108464548,0.670154345454109,-6.27677432569642,"1780",-0.0128752996155903,19.3539728670988,-0.0351657530516533,0.972126121748002,0.978256186625026,-7.25555337830748,"1780",0.574930456156586,19.3539728670988,1.11035766634011,0.273613052151464,0.396831274129245,-6.10413925587123,"1780",0.587805755772177,19.3539728670988,1.01537486356545,0.3161565734494,0.561031688701367,-6.21052360837589
"1463",-0.146935586367135,22.671529933242,-0.190827243111012,0.849646332047269,0.907289624091368,-6.41595654642638,"1463",1.60637400420387,22.671529933242,1.70339129499755,0.0964157634862582,0.205837443786159,-5.57650299148468,"1463",0.907779545784006,22.671529933242,0.74563068839584,0.460340636184868,0.681234664163176,-6.29637020176098,"1463",1.75330959057101,22.671529933242,2.27704699563234,0.0283225766516704,0.0518029935892539,-4.77231005645453,"1463",1.05471513215114,22.671529933242,0.968575690320461,0.33869821320389,0.464396476099368,-6.24903826913162,"1463",-0.698594458419866,22.671529933242,-0.5738105351242,0.569375540214292,0.775573581551234,-6.55912940200947
"22808",-0.931615468620553,21.0657594237532,-2.67355135052695,0.0108873191680687,0.0416429085356557,-3.1599268414924,"22808",0.321637298923523,21.0657594237532,0.753655053776281,0.455561769578007,0.620778549863769,-6.71287875347935,"22808",0.356342734296486,21.0657594237532,0.646769814592648,0.52155208355537,0.727365724338699,-6.36473884872689,"22808",1.25325276754408,21.0657594237532,3.59658651243781,0.000891891267705813,0.00261691283604183,-1.55695968675686,"22808",1.28795820291704,21.0657594237532,2.61359692542011,0.012646274779403,0.0422892017506813,-3.53897462114725,"22808",0.0347054353729632,21.0657594237532,0.0629911201805297,0.950093840726233,0.977233173925828,-6.72286395647448
"23336",-0.338025819398581,22.5926062628542,-0.840944420196547,0.405482209612917,0.563162326654926,-6.08392545442878,"23336",3.72012649657045,22.5926062628542,7.55665329870438,3.62624364351849e-09,1.62756013531357e-07,10.8264909103225,"23336",2.57510284686378,22.5926062628542,4.05174396317285,0.000233212902705748,0.00471763424663564,0.296448012909091,"23336",4.05815231596904,22.5926062628542,10.0959167926691,1.85205289845255e-12,5.5416895320885e-11,18.232879111616,"23336",2.91312866626236,22.5926062628542,5.12462496666141,8.35309892820506e-06,0.000168380888921186,3.39641659741562,"23336",-1.14502364970668,22.5926062628542,-1.80161451261623,0.0793049643879154,0.226895608875408,-5.14939618333817
"5359",-1.03509229519734,20.2163257152076,-2.43851173246133,0.0193814404866344,0.0634452282596664,-3.67234371725161,"5359",0.937639825550733,20.2163257152076,1.8035832338683,0.0789900462020856,0.177750809021144,-5.41092111701866,"5359",-0.0679675636571275,20.2163257152076,-0.101269221611817,0.919853222053728,0.962929438902818,-6.56884061282318,"5359",1.97273212074807,20.2163257152076,4.64744104826939,3.75210243451958e-05,0.000152230427163241,1.51082174317051,"5359",0.967124731540213,20.2163257152076,1.61106575025011,0.115193327676876,0.212246846537412,-5.44792734625591,"5359",-1.00560738920786,20.2163257152076,-1.49831878726599,0.142064741607671,0.337201126017211,-5.62176991450648
"4281",-0.108931453198025,19.3548312122862,-0.438593215278255,0.663365331869347,0.776643212306503,-6.33824533089566,"4281",-0.249868757083561,19.3548312122862,-0.821438282182927,0.41636719680912,0.586138090092721,-6.65943486654114,"4281",-1.19838053225261,19.3548312122862,-3.05164037858946,0.00407332718835019,0.0334782041445949,-2.38096815335739,"4281",-0.140937303885536,19.3548312122862,-0.567459107990002,0.573639633657352,0.64860454543623,-7.09255109452286,"4281",-1.08944907905459,19.3548312122862,-3.10170542799894,0.00355943286754988,0.0170692335760217,-2.37684204046079,"4281",-0.948511775169052,19.3548312122862,-2.41535702122311,0.0204827467199653,0.0852705651494208,-3.97847721641498
"2173",-1.77562748728295,24.8136739766419,-3.02094390772791,0.00442218110298374,0.0219709807599336,-2.34538202130637,"2173",1.1276945367595,24.8136739766419,1.56652254296728,0.125268274892869,0.250350885655878,-5.78943974252222,"2173",1.5172218497196,24.8136739766419,1.63256276157468,0.110573266867122,0.2944529955247,-5.27792593731206,"2173",2.90332202404245,24.8136739766419,4.9395343581464,1.50041730300122e-05,6.66143539856413e-05,2.4087646005619,"2173",3.29284933700255,24.8136739766419,3.96139057894648,0.000305702535833223,0.0025713924866206,-0.0652705574395291,"2173",0.389527312960105,24.8136739766419,0.419139617500526,0.677403193304075,0.837859341045253,-6.63626287484977
"26227",0.836463689092948,23.9246500621642,1.40601677921742,0.1676005504993,0.305072603199659,-5.47082374979757,"26227",3.8287100919743,23.9246500621642,5.25472828378347,5.52441333764173e-06,7.70333850115333e-05,3.60163908244208,"26227",2.20002242743974,23.9246500621642,2.3388400085763,0.0245366029531297,0.11086540785454,-4.00191756289988,"26227",2.99224640288135,23.9246500621642,5.02968473690271,1.12848872131327e-05,5.14658168826232e-05,2.68851970919494,"26227",1.36355873834679,23.9246500621642,1.6206986247897,0.11310391730169,0.209742416042029,-5.43319048684014,"26227",-1.62868766453456,23.9246500621642,-1.73145501781139,0.0912390065174289,0.249260350045448,-5.26532512318267
"8842",1.58885136822903,17.7324260404237,8.79977483855082,8.06538233473369e-11,1.5445207171015e-07,14.4993679371142,"8842",1.62593969603163,17.7324260404237,7.35270415974128,6.87099761868666e-09,2.79956605101807e-07,10.1943498645667,"8842",1.84500241572572,17.7324260404237,6.46271824512413,1.15714258063371e-07,1.62141076237578e-05,7.59880583961731,"8842",0.0370883278026035,17.7324260404237,0.205411871951908,0.838313867222718,0.87677283218542,-7.23466616877718,"8842",0.256151047496694,17.7324260404237,1.00315819650881,0.321939997189365,0.44642657104825,-6.21542209464547,"8842",0.21906271969409,17.7324260404237,0.767338093070538,0.447480152331332,0.682627051286112,-6.42946339924889
