"C1_vs_C2.ID","C1_vs_C2.logFC","C1_vs_C2.AveExpr","C1_vs_C2.t","C1_vs_C2.P.Value","C1_vs_C2.adj.P.Val","C1_vs_C2.B","C1_vs_C3.ID","C1_vs_C3.logFC","C1_vs_C3.AveExpr","C1_vs_C3.t","C1_vs_C3.P.Value","C1_vs_C3.adj.P.Val","C1_vs_C3.B","C1_vs_C4.ID","C1_vs_C4.logFC","C1_vs_C4.AveExpr","C1_vs_C4.t","C1_vs_C4.P.Value","C1_vs_C4.adj.P.Val","C1_vs_C4.B","C2_vs_C3.ID","C2_vs_C3.logFC","C2_vs_C3.AveExpr","C2_vs_C3.t","C2_vs_C3.P.Value","C2_vs_C3.adj.P.Val","C2_vs_C3.B","C2_vs_C4.ID","C2_vs_C4.logFC","C2_vs_C4.AveExpr","C2_vs_C4.t","C2_vs_C4.P.Value","C2_vs_C4.adj.P.Val","C2_vs_C4.B","C3_vs_C4.ID","C3_vs_C4.logFC","C3_vs_C4.AveExpr","C3_vs_C4.t","C3_vs_C4.P.Value","C3_vs_C4.adj.P.Val","C3_vs_C4.B"
"10915",0.55381836241796,20.8554776583727,2.69179704159947,0.0103986105722357,0.040556699075013,-3.11878246916454,"10915",-1.16547797919094,20.8554776583727,-4.62523073713058,4.02107316531728e-05,0.000380577682615285,1.66389439924126,"10915",-0.347128963475924,20.8554776583727,-1.06707711890142,0.292468155006346,0.530636894356461,-6.00961556537601,"10915",-1.7192963416089,20.8554776583727,-8.35652466590288,3.0732511103553e-10,4.61433686543561e-09,13.1277155829102,"10915",-0.900947325893885,20.8554776583727,-3.09641642924197,0.00361068152441602,0.0172144110852863,-2.39010192431741,"10915",0.818349015715015,20.8554776583727,2.51561120455325,0.0160908694822633,0.0721639696921176,-3.76262171473621
"23350",0.449554008336925,20.0638441589834,2.23084886745065,0.0314860736422771,0.0905796159613829,-4.09621289234259,"23350",-0.852446919508239,20.0638441589834,-3.45390184320883,0.00134110609381241,0.00688341326673017,-1.7094965145633,"23350",-0.265843047363092,20.0638441589834,-0.834340984018507,0.409147198073732,0.640826241257794,-6.22700459878052,"23350",-1.30200092784516,20.0638441589834,-6.46099743621063,1.16352538683509e-07,8.14184329764627e-07,7.21193207532951,"23350",-0.715397055700016,20.0638441589834,-2.51026994031641,0.0163012539322726,0.0508142722956626,-3.76760185504722,"23350",0.586603872145147,20.0638441589834,1.84103987961808,0.0731968843227972,0.213459949459122,-5.08254478259238
"1665",0.903531381703136,21.8963893152659,4.56407319989526,4.8637210452998e-05,0.00100873925650712,1.86326093858442,"1665",-0.865916104052378,21.8963893152659,-3.57140865706382,0.000958914261093545,0.00524663088569754,-1.39103675053355,"1665",-0.166402958368018,21.8963893152659,-0.531618883079124,0.597991437699678,0.783842289946391,-6.43237085047071,"1665",-1.76944748575551,21.8963893152659,-8.93813763627769,5.33740303522662e-11,9.89141304431514e-10,14.8759437513405,"1665",-1.06993434007115,21.8963893152659,-3.82165508982144,0.000462726168988751,0.00354448245445384,-0.459500209242306,"1665",0.69951314568436,21.8963893152659,2.23478236718271,0.0312049486550679,0.115436207355676,-4.35070767524532
"9128",0.800325781571285,20.6802925436449,3.37354684305788,0.00168236723583931,0.0112648015966164,-1.45791824148344,"9128",-0.535468563802326,20.6802925436449,-1.84292765608784,0.0729147235348416,0.166535073377941,-5.34370889549627,"9128",-0.00605131271061055,20.6802925436449,-0.0161324203464862,0.987210620506748,0.995048481808814,-6.57386715731278,"9128",-1.33579434537361,20.6802925436449,-5.63066303819718,1.66327160601037e-06,9.06593489234305e-06,4.57567754586874,"9128",-0.806377094281896,20.6802925436449,-2.40349444364487,0.021068651335228,0.0607627519683157,-3.99685667004512,"9128",0.529417251091715,20.6802925436449,1.41139320371217,0.166020851005847,0.372719729983819,-5.7429784436626
"9092",0.739711197088035,19.9531471624584,3.27667933733136,0.00220437201849526,0.0133728798798894,-1.70723998192308,"9092",-0.995425094273017,19.9531471624584,-3.60026696226551,0.000882479720238658,0.00490788576260512,-1.31199941916408,"9092",0.275493711655635,19.9531471624584,0.771815392679835,0.444854212994525,0.670154345454109,-6.27668045350345,"9092",-1.73513629136105,19.9531471624584,-7.68608783500663,2.42179078070733e-09,2.6911388849446e-08,11.0675028886164,"9092",-0.4642174854324,19.9531471624584,-1.45404633714445,0.153897696383892,0.259589491006906,-5.67718577562021,"9092",1.27091880592865,19.9531471624584,3.56057019003085,0.000989233998189,0.00885225750715857,-1.18454428834466
"9129",0.717944698908688,20.2308746599461,3.37113611687163,0.00169378961854893,0.0113149085564693,-1.46417077388628,"9129",-0.940969406837215,20.2308746599461,-3.6075733454058,0.000864078436856729,0.00483362280403302,-1.29193834636868,"9129",0.0774672549965985,20.2308746599461,0.230055943763475,0.819245208130709,0.911065373734209,-6.54739658986965,"9129",-1.6589141057459,20.2308746599461,-7.78949306982638,1.75615911650948e-09,2.03820891400949e-08,11.3880918053378,"9129",-0.64047744391209,20.2308746599461,-2.12654284410132,0.0398106572340906,0.0963810475389173,-4.55627037218112,"9129",1.01843666183381,20.2308746599461,3.02447024115917,0.00438072089855859,0.0272372744179861,-2.57548925641185
"10465",0.348628897139331,21.3626064543182,2.02598072171757,0.0496143289447607,0.126907533298152,-4.48569084169105,"10465",-0.896975508587015,21.3626064543182,-4.25605157347792,0.000125592303095518,0.000987042108459303,0.559538472327606,"10465",0.218638685452266,21.3626064543182,0.803579649230251,0.426488290694744,0.654389531698563,-6.25191148958245,"10465",-1.24560440572635,21.3626064543182,-7.23855805871275,9.84061884861612e-09,9.05999283418263e-08,9.66978566362693,"10465",-0.129990211687065,21.3626064543182,-0.534155346372567,0.596252079634733,0.700075249847035,-6.57384034783243,"10465",1.11561419403928,21.3626064543182,4.10030302216622,0.000201479695507627,0.00258531078607388,0.32686506923933
"5356",-0.0095768940883687,20.0788640265864,-0.035156382556703,0.972133546064665,0.983777914768628,-6.43353048770441,"5356",-0.821272697309986,20.0788640265864,-2.46162136600065,0.0183361189167322,0.0568488954002302,-4.13591910154953,"5356",-0.0482854881971733,20.0788640265864,-0.112105293364406,0.911312301891105,0.958738029939362,-6.56767803255064,"5356",-0.811695803221617,20.0788640265864,-2.97970176076055,0.00493528403677162,0.0115916626292939,-3.17490820061055,"5356",-0.0387085941088046,20.0788640265864,-0.10047821179235,0.9204770796142,0.948715612196552,-6.71241273149326,"5356",0.772987209112813,20.0788640265864,1.79465841767337,0.0804261705327894,0.22828475776229,-5.1610645535486
"8449",0.303175631950847,18.0673991850227,1.87339125289241,0.0684877420726342,0.160859394197581,-4.75607855391107,"8449",-1.3047243784885,18.0673991850227,-6.58274973474723,7.88625513871132e-08,2.09752480425447e-06,7.78274063892061,"8449",-0.489114533247388,18.0673991850227,-1.91150201275072,0.0632743552264003,0.205931090696904,-4.81849629679173,"8449",-1.60790001043934,18.0673991850227,-9.93558023017842,2.91990701478381e-12,8.10379990334927e-11,17.778257130529,"8449",-0.792290165198235,18.0673991850227,-3.46181187855493,0.00131135085889802,0.00788870228729753,-1.4439554564022,"8449",0.815609845241109,18.0673991850227,3.18747400623474,0.0028185353676558,0.0194154504642477,-2.16621609258308
"9716",0.207015081267087,19.184600346567,1.21986261163038,0.229809064340224,0.375712314921624,-5.70453281693457,"9716",-1.55007396968893,19.184600346567,-7.45788579917336,4.9394608988461e-09,2.11582175033921e-07,10.5207838475676,"9716",-0.437894774355904,19.184600346567,-1.63195693184384,0.11070135727201,0.294571235538536,-5.27885612874844,"9716",-1.75708905095602,19.184600346567,-10.3538699955921,8.9660691470576e-13,2.91017329095175e-11,18.9571881784363,"9716",-0.644909855622991,19.184600346567,-2.68715644277718,0.010520949350921,0.0372185061705919,-3.37229768139824,"9716",1.11217919533303,19.184600346567,4.1448965677792,0.000176072810561922,0.00230418746395955,0.455710701532877
"51362",0.286964563956488,18.4668559802889,1.73106691487621,0.0913089835064228,0.198437667272899,-4.99232938874023,"51362",-0.522565032003619,18.4668559802889,-2.57383261989653,0.0139531691888874,0.046309045054973,-3.88891170167925,"51362",-0.394902097993942,18.4668559802889,-1.50662448738094,0.139927804281261,0.344719226241787,-5.46476533898598,"51362",-0.809529595960107,18.4668559802889,-4.88335521591486,1.79110406918267e-05,7.77182241499582e-05,2.23500615256599,"51362",-0.68186666195043,18.4668559802889,-2.90850653937142,0.00595475740548389,0.0246510967019948,-2.85213689044309,"51362",0.127662934009678,18.4668559802889,0.487057687175993,0.628931326849373,0.814553855335437,-6.60531515099437
"10084",0.531850441159285,20.6841060932066,2.7830537893781,0.008244727649384,0.0344981502882091,-2.91017895835939,"10084",-0.918403376522487,20.6841060932066,-3.9239179592281,0.000341816070811356,0.00227811290813369,-0.405126902107195,"10084",0.635223778087031,20.6841060932066,2.10227157676218,0.0420061460690173,0.157420292998372,-4.47002214169814,"10084",-1.45025381768177,20.6841060932066,-7.58885218570406,3.27929867111005e-09,3.49528216429076e-08,10.7651855718749,"10084",0.103373336927746,20.6841060932066,0.382494869526781,0.704161433911263,0.788886005815173,-6.64371177755541,"10084",1.55362715460952,20.6841060932066,5.1417253583571,7.91187283232934e-06,0.000215420423799678,3.44441748034658
