"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"4641",-1.26401473611532,21.1420308002181,-3.30133051094522,0.00205853784802995,0.00973358019500579,-2.11446666773744
"8611",0.354320271614043,21.4919118484297,1.1424656960918,0.260194108397184,0.425509579488137,-6.34675228643211
"8829",0.28494067084177,19.5132103791891,0.703028848991458,0.486194378413607,0.650605939993198,-6.74987895894093
"5359",0.937639825550733,20.2163257152076,1.8035832338683,0.0789900462020856,0.177750809021144,-5.41092111701866
"9144",0.191188245426389,19.8598011667593,0.476243232884517,0.636546214481761,0.771633178635603,-6.88464472721689
"11230",0.262255251798628,23.0022545877727,0.86368522788827,0.393017455558083,0.563766612279947,-6.62387840207669
"4860",-0.195506165401934,22.7220800438229,-0.400658866898884,0.690847796610282,0.811427250890422,-6.91818628566788
"5621",1.55887652875809,20.9200216488065,2.49156405980762,0.0170579847791646,0.0536388191331696,-4.07078381787424
"3685",-0.044009313660478,21.9376219191024,-0.125916882559635,0.900441642011627,0.944044627230543,-6.99159724777633
"5243",0.269808238069114,19.3727956650327,0.911758402711094,0.367471856209183,0.53800352036742,-6.58133395541247
"307",1.62982094949481,22.8078097745708,3.44479482420332,0.00137616488402699,0.00704013112977296,-1.73394546647276
"596",1.25242137867193,20.3198685335977,3.16070002049888,0.003032493063602,0.0133091464097735,-2.47858904726104
"6696",0.341653981005457,21.6390194541977,0.576240534561722,0.567748302142268,0.717950346309387,-6.83150108447916
"6515",-0.392439370164215,18.5271828879493,-0.998491334156854,0.32416812901813,0.495094076868651,-6.49900837761573
"7372",-0.155599835708852,21.4399128446763,-0.735957453298727,0.466140016968166,0.631746732126,-6.72609748761158
"3482",0.243301456768013,19.5237840419865,0.718054066395542,0.476984004149159,0.641369526377438,-6.73915901611362
"1291",-1.47844451228785,23.3435519803282,-1.97115200402338,0.0557990274836508,0.135373907471948,-5.11630171896535
"6050",0.708912979435201,23.2747986463411,2.70447816167322,0.0100709737241993,0.0351932749668645,-3.59159001686546
"5033",0.967986429023572,21.3883518317107,1.95583584199179,0.0576417151310857,0.138673221703554,-5.14412829580553
"960",3.12303339412329,24.0817194907745,5.04900844598358,1.06153434902702e-05,0.000131935281797496,2.96254768587295
"2184",0.879333871407646,21.9109553075853,2.31985028789138,0.0256485762720225,0.0743071460830909,-4.4363970189022
"4907",0.981148415784102,21.7710402116301,2.06480268763565,0.0456044151223147,0.116027179971862,-4.94232728102176
"7052",-1.8906981377767,21.7599487578382,-3.30691035094433,0.00202682747257083,0.00960096477418942,-2.09983366907466
"3655",1.52796944132759,20.847576086252,3.09645620355625,0.00361029353722508,0.0153297386336719,-2.64183041417378
"6271",0.171576062573461,21.2191414319091,0.449134305078381,0.655809367069403,0.786063441556989,-6.89733299610373
"191",-0.207544507949041,23.2742091452102,-0.8877552237949,0.380089921131319,0.551635540486056,-6.60285315367031
"5269",1.82776661952992,23.042499907733,5.22253869142778,6.12017291684863e-06,8.36402296022674e-05,3.50134170602862
"196",0.103612328946049,20.017556570278,0.253406533119124,0.801279071348827,0.885800597167963,-6.9670277409444
"2879",0.329095561429384,22.3901025590031,1.12676172085469,0.266697059513499,0.432573293874944,-6.36429470696271
"822",0.26807298993571,22.7543595845076,0.558598715575982,0.579614282831083,0.728002635519145,-6.84159948297527
"836",-0.954501361316417,21.1077391633723,-2.17769764162254,0.0355119273020135,0.0955874531334202,-4.72405087515997
"4839",-1.23068231293074,19.9872411352823,-3.33166587828048,0.00189166928386226,0.00913656151872581,-2.03474687662376
"9261",0.419515128553961,19.6137455873339,1.80914552375199,0.0781060017163741,0.176037261616544,-5.4014932717545
"333",-0.17503429822661,18.3636291425195,-0.470551232269892,0.640570327103442,0.773834626020401,-6.88736982610763
"3099",-0.785517345406817,19.7920152964068,-2.55641186736556,0.014563813020852,0.0479479116359854,-3.92777591611782
"975",1.98704117652641,24.7980627882824,4.31551261386434,0.00010471773698137,0.000852129460280411,0.735342029010923
"23413",0.473721659361097,20.7776157332447,0.88310966927833,0.382563604288648,0.553330288680333,-6.60695431411574
"388",-0.147950310746012,22.0939850288277,-0.278296507532899,0.782248218147375,0.873097675156568,-6.9603094047688
"9446",0.427665666936051,23.7990783722056,1.38830354387905,0.172888075521494,0.317329710501911,-6.04296713665119
"2983",-0.00782895629937386,20.4564744551321,-0.016560967813479,0.986870910228972,0.99344197989582,-6.99951967908302
"10970",-0.254072841248842,21.9880792774791,-0.778924538208309,0.440703501782473,0.608066027071979,-6.69347601153209
"598",0.0966613686333417,19.7787274724081,0.245584846793099,0.807285517754987,0.889266719627578,-6.96900952879944
"79026",1.53287495752841,22.615558519742,3.67432778676674,0.000712212157779317,0.00411700397430062,-1.10772819697553
"4643",1.03613744572104,19.6716624892138,3.37581085718966,0.00167170700851531,0.00828641653487531,-1.91801778134702
"7074",0.207230986083015,17.8277112383308,0.662014997470906,0.511836815677011,0.67202178305351,-6.77801457145619
"214",0.904727130230896,21.9626414089857,1.49922279983908,0.141830896943164,0.274905027981943,-5.8883841241575
"5339",2.79140686950595,23.2451263150266,6.66586956251726,6.04949045993558e-08,1.67895278706908e-06,8.04452979161347
"6510",-0.488440174178375,18.7148161827658,-1.4268969358576,0.16153064893599,0.302235665921251,-5.99039280309349
"1893",0.0554497172352342,19.9880224866515,0.158107066718749,0.875184511378792,0.930065671082346,-6.98694985713491
"79971",1.91652233529181,21.8894475096986,3.80572277407976,0.000484960513604075,0.00301525773880456,-0.74046753213619
"158219",0.279415990247863,18.3176255610084,0.85481564268807,0.39785013541231,0.568428009933777,-6.63148582378886
"23258",0.320589240199197,19.1381101633061,1.06351071485633,0.294061358559095,0.464754471780468,-6.43264042945063
"23191",0.708356042895943,21.7685027199717,3.13518658764044,0.00325061668475845,0.0141048284395297,-2.54365679912093
"10075",-0.477398152611141,20.6014706706306,-2.15484687126928,0.0373786190249683,0.0997399750573352,-4.7689717565787
"80760",0.428509259411484,21.0560681638997,0.746594484216098,0.459765117976953,0.62568219914907,-6.71818904680806
