Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
SRRM1,1.1433458645951227,2.7734696900873305e-4,EPN_like_vs_Glial,SRRM1,10250,Up
CHAMP1,1.1080174206915814,3.0438523218934745e-4,EPN_like_vs_Glial,CHAMP1,283489,Up
ROPN1L,1.7404334065749154,3.311404156456298e-4,EPN_like_vs_Glial,ROPN1L,83853,Up
TOP2B,1.1272963220867211,3.6142323708736497e-4,EPN_like_vs_Glial,TOP2B,7155,Up
B9D1,1.7192738639237142,3.6519849748839755e-4,EPN_like_vs_Glial,B9D1,27077,Up
HDAC2,1.05828437736794,4.1217604264419107e-4,EPN_like_vs_Glial,HDAC2,3066,Up
MTA1,1.0326953049662748,4.382619547879987e-4,EPN_like_vs_Glial,MTA1,9112,Up
SRRM2,1.2079595019001808,4.4834596116297463e-4,EPN_like_vs_Glial,SRRM2,23524,Up
HDGFL2,1.3176702293805143,4.619824249969192e-4,EPN_like_vs_Glial,HDGFL2,84717,Up
TRAF3IP1,2.014053606912851,5.117790535027846e-4,EPN_like_vs_Glial,TRAF3IP1,26146,Up
SSB,1.1054112230090567,5.117790535027846e-4,EPN_like_vs_Glial,SSB,6741,Up
WBP11,1.059327596253599,5.322253275496757e-4,EPN_like_vs_Glial,WBP11,51729,Up
CWC15,1.1300802950927533,5.850492104571457e-4,EPN_like_vs_Glial,CWC15,51503,Up
EPPK1,1.7126391832173837,6.186244340039764e-4,EPN_like_vs_Glial,EPPK1,83481,Up
ABCB6,1.298550203248137,6.603171347170214e-4,EPN_like_vs_Glial,ABCB6,10058,Up
PCNA,1.091917482139337,6.616035936494727e-4,EPN_like_vs_Glial,PCNA,5111,Up
EWSR1,1.1244871954745541,6.680084987069441e-4,EPN_like_vs_Glial,EWSR1,2130,Up
FLNB,1.6446708493386524,7.094381557870365e-4,EPN_like_vs_Glial,FLNB,2317,Up
SMPD2,1.7111205224934025,7.191692203917092e-4,EPN_like_vs_Glial,SMPD2,6610,Up
RSPH9,1.5785480525543782,7.374454421410991e-4,EPN_like_vs_Glial,RSPH9,221421,Up
KITLG,1.5992228521529661,7.771756904692293e-4,EPN_like_vs_Glial,KITLG,4254,Up
BCLAF1,1.2202465725418286,7.771756904692293e-4,EPN_like_vs_Glial,BCLAF1,9774,Up
GTF2I,1.0512912035544986,8.199264832954412e-4,EPN_like_vs_Glial,GTF2I,2969,Up
FUBP1,1.1902113276950246,8.21126495794566e-4,EPN_like_vs_Glial,FUBP1,8880,Up
RSPH4A,1.4502458237027795,8.308768478865742e-4,EPN_like_vs_Glial,RSPH4A,345895,Up
SMCHD1,1.1671992077861049,8.484599364681699e-4,EPN_like_vs_Glial,SMCHD1,23347,Up
CFAP20,1.079656980386023,8.484599364681699e-4,EPN_like_vs_Glial,CFAP20,29105,Up
SPATA18,1.5182999721546189,8.547461511085845e-4,EPN_like_vs_Glial,SPATA18,132671,Up
SSRP1,1.049286083888692,8.723827687810227e-4,EPN_like_vs_Glial,SSRP1,6749,Up
NASP,1.1622069799979151,0.001009627852967646,EPN_like_vs_Glial,NASP,4678,Up
PTPN3,1.1201149681133025,0.001068989962084576,EPN_like_vs_Glial,PTPN3,5774,Up
IFT74,1.2921500940904522,0.0010740276610494376,EPN_like_vs_Glial,IFT74,80173,Up
