Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
PDCD11,1.6718176147493438,1.9704545752870297e-5,MB_vs_EPN_like,PDCD11,22984,Up
RNF20,1.3770377434782972,1.9791588369788146e-5,MB_vs_EPN_like,RNF20,56254,Up
H1-5,2.7199351619665677,1.987220253770495e-5,MB_vs_EPN_like,H1-5,3009,Up
CHD3,1.4693081125776928,1.987717972659435e-5,MB_vs_EPN_like,CHD3,1107,Up
SYNE2,1.770550190774685,1.995688031067063e-5,MB_vs_EPN_like,SYNE2,23224,Up
GTF3C3,1.1070284069147291,1.995688031067063e-5,MB_vs_EPN_like,GTF3C3,9330,Up
GTF2B,1.0456608325589407,1.995688031067063e-5,MB_vs_EPN_like,GTF2B,2959,Up
ACLY,1.6830005693725951,2.0552236884075255e-5,MB_vs_EPN_like,ACLY,47,Up
LRWD1,1.419220895286763,2.0949551062043188e-5,MB_vs_EPN_like,LRWD1,222229,Up
HNRNPH3,1.2284817367736132,2.1050315824869875e-5,MB_vs_EPN_like,HNRNPH3,3189,Up
CENPB,1.2870291736917387,2.1492406115315066e-5,MB_vs_EPN_like,CENPB,1059,Up
NHP2,1.3213139709831907,2.1683757761098822e-5,MB_vs_EPN_like,NHP2,55651,Up
CLP1,2.2392962515173416,2.2938474119030782e-05,MB_vs_EPN_like,CLP1,10978,Up
SLC4A1AP,1.1966360094582171,2.307559392481069e-5,MB_vs_EPN_like,SLC4A1AP,22950,Up
THOC1,1.2684501932758678,2.3404516323761752e-5,MB_vs_EPN_like,THOC1,9984,Up
HNRNPA0,1.5660807286396974,2.3417476619252898e-5,MB_vs_EPN_like,HNRNPA0,10949,Up
FAM117B,1.701586567761769,2.3805602962735398e-5,MB_vs_EPN_like,FAM117B,150864,Up
ORC5,1.3491458437133659,2.41889993598455e-5,MB_vs_EPN_like,ORC5,5001,Up
TIA1,1.6529355799321124,2.5610548302679793e-5,MB_vs_EPN_like,TIA1,7072,Up
OXSR1,1.237584542907296,2.6091993933491824e-5,MB_vs_EPN_like,OXSR1,9943,Up
DCC,2.251669801191575,2.7444080192020786e-5,MB_vs_EPN_like,DCC,1630,Up
PAFAH1B3,2.1177116741166877,2.9283096132880333e-5,MB_vs_EPN_like,PAFAH1B3,5050,Up
UTP18,1.8096371128218252,2.9283096132880333e-5,MB_vs_EPN_like,UTP18,51096,Up
NRM,1.251654070966893,3.0111549072846702e-5,MB_vs_EPN_like,NRM,11270,Up
TMEM97,1.7458511419007934,3.089134793058341e-5,MB_vs_EPN_like,TMEM97,27346,Up
PDE4D,2.0246942585700864,3.139997579712346e-5,MB_vs_EPN_like,PDE4D,5144,Up
NCBP1,1.2992037815111424,3.349936264618773e-5,MB_vs_EPN_like,NCBP1,4686,Up
NCBP3,1.3859251192733275,3.3698258267781776e-5,MB_vs_EPN_like,NCBP3,55421,Up
EXOSC2,1.3714225575911172,3.508913982535451e-5,MB_vs_EPN_like,EXOSC2,23404,Up
ASH2L,1.4686389001929605,3.567959034541333e-5,MB_vs_EPN_like,ASH2L,9070,Up
ATRX,1.1906419287368735,3.698580545711188e-5,MB_vs_EPN_like,ATRX,546,Up
DDX10,1.441390109468209,3.8987584726204655e-5,MB_vs_EPN_like,DDX10,1662,Up
SYNRG,1.5024511997150611,3.9670667229220827e-5,MB_vs_EPN_like,SYNRG,11276,Up
PDS5B,1.4122366950369525,4.100017899218606e-5,MB_vs_EPN_like,PDS5B,23047,Up
MED23,1.0966855212583546,4.103396513142213e-5,MB_vs_EPN_like,MED23,9439,Up
H1-3,2.8721651015159715,4.163388566851193e-5,MB_vs_EPN_like,H1-3,3007,Up
PAF1,1.2642042074212867,4.3358722064530476e-5,MB_vs_EPN_like,PAF1,54623,Up
LRCH2,1.5520147517444265,4.502422902321758e-5,MB_vs_EPN_like,LRCH2,57631,Up
HMGB1,1.4922936199789838,4.5800804219940495e-5,MB_vs_EPN_like,HMGB1,3146,Up
ZNF787,1.577278195054049,4.6040669592621665e-5,MB_vs_EPN_like,ZNF787,126208,Up
WDR36,1.5269506365697865,4.653988315359159e-5,MB_vs_EPN_like,WDR36,134430,Up
RPS6KB1,1.1553259985588475,4.688749281916092e-5,MB_vs_EPN_like,RPS6KB1,6198,Up
TBP,1.3616623454526113,4.737315735535382e-5,MB_vs_EPN_like,TBP,6908,Up
XRCC1,1.3415442548447558,4.9037261855184696e-5,MB_vs_EPN_like,XRCC1,7515,Up
MED1,1.048830248061119,5.099385541950692e-5,MB_vs_EPN_like,MED1,5469,Up
VEZF1,1.3027013999894201,5.110383568260197e-5,MB_vs_EPN_like,VEZF1,7716,Up
METTL16,1.1244080790612045,5.156249534275381e-5,MB_vs_EPN_like,METTL16,79066,Up
THOC5,1.2973339745265342,5.3173434598208015e-5,MB_vs_EPN_like,THOC5,8563,Up
SYNCRIP,1.063025709741762,5.3286809168921325e-5,MB_vs_EPN_like,SYNCRIP,10492,Up
HEATR6,1.1236812954850777,5.426063307749725e-5,MB_vs_EPN_like,HEATR6,63897,Up
VRK1,1.279218081425725,5.5035649849056203e-5,MB_vs_EPN_like,VRK1,7443,Up
NLN,1.6475851332040925,5.52320536814381e-5,MB_vs_EPN_like,NLN,57486,Up
SUPT4H1,1.4063831119274575,5.52320536814381e-5,MB_vs_EPN_like,SUPT4H1,6827,Up
MORC3,1.192284793091698,5.597891149153137e-5,MB_vs_EPN_like,MORC3,23515,Up
LUC7L,1.365781202798015,5.643395934673968e-5,MB_vs_EPN_like,LUC7L,55692,Up
CCDC97,1.51038916747574,5.7457527319396396e-5,MB_vs_EPN_like,CCDC97,90324,Up
MTA2,1.2320371253729867,5.841831834821543e-5,MB_vs_EPN_like,MTA2,9219,Up
PPIL2,1.1779823866867716,5.974455508852222e-5,MB_vs_EPN_like,PPIL2,23759,Up
RBBP5,1.0611390183608584,6.207635849774328e-5,MB_vs_EPN_like,RBBP5,5929,Up
SUDS3,1.1399294039486634,6.275018603063193e-5,MB_vs_EPN_like,SUDS3,64426,Up
IMP3,1.463109892728081,6.325094861382133e-5,MB_vs_EPN_like,IMP3,55272,Up
GLOD4,1.2834430205054979,6.366013679444458e-5,MB_vs_EPN_like,GLOD4,51031,Up
BOD1L1,1.5634569273443972,6.470117416914977e-5,MB_vs_EPN_like,BOD1L1,259282,Up
TOP2B,1.4508971433327602,6.664251277698715e-5,MB_vs_EPN_like,TOP2B,7155,Up
SSRP1,1.4738128065825045,6.693880997870209e-5,MB_vs_EPN_like,SSRP1,6749,Up
EXOSC8,1.4040990383898695,6.70075233036368e-5,MB_vs_EPN_like,EXOSC8,11340,Up
HPF1,1.389440096402609,7.158364969390856e-5,MB_vs_EPN_like,HPF1,54969,Up
RIOX1,1.3448658166432175,7.160043429216513e-5,MB_vs_EPN_like,RIOX1,79697,Up
PCIF1,1.248186665170497,7.506666825474497e-5,MB_vs_EPN_like,PCIF1,63935,Up
NKIRAS2,1.296231780208057,7.678615082274376e-5,MB_vs_EPN_like,NKIRAS2,28511,Up
RFC4,1.0320788281194098,7.749974693010595e-5,MB_vs_EPN_like,RFC4,5984,Up
DDX47,1.4860711620639577,7.782800189505642e-5,MB_vs_EPN_like,DDX47,51202,Up
PPP4R2,1.2706739934637916,7.893970804972683e-5,MB_vs_EPN_like,PPP4R2,151987,Up
TRIM28,1.5706299526640919,8.355670045376728e-5,MB_vs_EPN_like,TRIM28,10155,Up
CFDP1,1.013764580179032,8.355670045376728e-5,MB_vs_EPN_like,CFDP1,10428,Up
HNRNPAB,1.5787664883084211,8.783484134842687e-5,MB_vs_EPN_like,HNRNPAB,3182,Up
ELOA,1.1123460967598149,8.783484134842687e-5,MB_vs_EPN_like,ELOA,6924,Up
VKORC1L1,1.3004085029371488,9.018294388481408e-5,MB_vs_EPN_like,VKORC1L1,154807,Up
DDX27,1.6418485709923551,9.212446365890665e-5,MB_vs_EPN_like,DDX27,55661,Up
UBE3A,1.33877352677764,9.212446365890665e-5,MB_vs_EPN_like,UBE3A,7337,Up
RNASEH2A,1.5538844355933286,9.618514953164861e-5,MB_vs_EPN_like,RNASEH2A,10535,Up
OSBPL8,1.4120843225559803,9.903646829138732e-5,MB_vs_EPN_like,OSBPL8,114882,Up
JPT1,1.8101293593401344,1.0012728103785125e-4,MB_vs_EPN_like,JPT1,51155,Up
GPSM1,1.606493905920999,1.0419808639868155e-4,MB_vs_EPN_like,GPSM1,26086,Up
UTP4,1.5514822242436246,1.045329041848602e-4,MB_vs_EPN_like,UTP4,84916,Up
CBX8,1.0650610392472224,1.045329041848602e-4,MB_vs_EPN_like,CBX8,57332,Up
MTREX,1.282262576063708,1.0788788327047185e-4,MB_vs_EPN_like,MTREX,23517,Up
PREP,1.3433278515365465,1.0814858590386977e-4,MB_vs_EPN_like,PREP,5550,Up
PTPN2,1.335008793986713,1.119920794540087e-4,MB_vs_EPN_like,PTPN2,5771,Up
THOC7,1.04182116658437,1.1273477076611961e-4,MB_vs_EPN_like,THOC7,80145,Up
RFC2,1.1397804990268163,1.1308949790194023e-4,MB_vs_EPN_like,RFC2,5982,Up
RBM10,1.124329179165347,1.2011456585486907e-4,MB_vs_EPN_like,RBM10,8241,Up
BLMH,1.1923991149620363,1.2164411221478415e-4,MB_vs_EPN_like,BLMH,642,Up
RFC3,1.080960271797057,1.2353814580422242e-4,MB_vs_EPN_like,RFC3,5983,Up
MBD1,1.2704949951750173,1.24086149809899e-4,MB_vs_EPN_like,MBD1,4152,Up
TYMS,1.5862333045056403,1.251738176526406e-4,MB_vs_EPN_like,TYMS,7298,Up
MYCBP2,1.2854920001555143,1.2587925410102157e-4,MB_vs_EPN_like,MYCBP2,23077,Up
YTHDF2,1.1373199927116246,1.2590574364515765e-4,MB_vs_EPN_like,YTHDF2,51441,Up
RBM4,1.311311746893967,1.2684070058844194e-4,MB_vs_EPN_like,RBM4,5936,Up
PTMA,2.0093007687465096,1.2759615647051344e-4,MB_vs_EPN_like,PTMA,5757,Up
SMARCB1,1.2401491622306153,1.2880809200286933e-4,MB_vs_EPN_like,SMARCB1,6598,Up
TIMM23,1.2653803024886159,1.3095194725465004e-4,MB_vs_EPN_like,TIMM23,100287932,Up
API5,1.2072337797099983,1.3095194725465004e-4,MB_vs_EPN_like,API5,8539,Up
CWF19L1,1.207212377383005,1.317947336733913e-4,MB_vs_EPN_like,CWF19L1,55280,Up
ARL6IP6,1.221550845754681,1.31908973254625e-4,MB_vs_EPN_like,ARL6IP6,151188,Up
LAS1L,1.285231907227626,1.3714960631260655e-4,MB_vs_EPN_like,LAS1L,81887,Up
ARHGEF2,2.050477753577379,1.376729731932434e-4,MB_vs_EPN_like,ARHGEF2,9181,Up
MED24,1.053930969001211,1.395007932344325e-4,MB_vs_EPN_like,MED24,9862,Up
RBBP4,1.2969210637213635,1.3957423656743155e-4,MB_vs_EPN_like,RBBP4,5928,Up
FSCN1,3.3098629456357678,1.3974061845859598e-4,MB_vs_EPN_like,FSCN1,6624,Up
FTSJ3,1.3739543323483687,1.5122004547613689e-4,MB_vs_EPN_like,FTSJ3,117246,Up
CISD2,1.6962606848378954,1.553229156251528e-4,MB_vs_EPN_like,CISD2,493856,Up
TRMT1L,1.443750240366878,1.553229156251528e-4,MB_vs_EPN_like,TRMT1L,81627,Up
RBM27,1.4217858281045856,1.5575082555190672e-4,MB_vs_EPN_like,RBM27,54439,Up
CHAMP1,1.3229075736553746,1.5723836790473286e-4,MB_vs_EPN_like,CHAMP1,283489,Up
TSR1,1.2245760341177672,1.6863750696625393e-4,MB_vs_EPN_like,TSR1,55720,Up
CNNM2,1.6879496236974436,1.712767300376423e-4,MB_vs_EPN_like,CNNM2,54805,Up
CHD2,1.1990692875203592,1.712767300376423e-4,MB_vs_EPN_like,CHD2,1106,Up
LTBP4,1.807430160717189,1.7237488340115335e-4,MB_vs_EPN_like,LTBP4,8425,Up
SELENOH,1.0978958631142426,1.735071446704268e-4,MB_vs_EPN_like,SELENOH,280636,Up
SUN2,1.8862425532289677,1.7367915986236468e-4,MB_vs_EPN_like,SUN2,25777,Up
H1-2,2.0898686775556747,1.7461050414593795e-4,MB_vs_EPN_like,H1-2,3006,Up
RBM8A,1.072180160259098,1.7772321202973233e-4,MB_vs_EPN_like,RBM8A,9939,Up
PARN,1.1575241034065762,1.8012089506095372e-4,MB_vs_EPN_like,PARN,5073,Up
UTP20,1.5681965534121076,1.856222955679825e-4,MB_vs_EPN_like,UTP20,27340,Up
UNC119,1.3284574050009397,1.8690559589113587e-4,MB_vs_EPN_like,UNC119,9094,Up
INTS4,1.0141182828260327,2.0049379431530466e-4,MB_vs_EPN_like,INTS4,92105,Up
PUS7,1.3519982796662866,2.012906656778322e-4,MB_vs_EPN_like,PUS7,54517,Up
NIFK,1.3799285603488762,2.0773392197264286e-4,MB_vs_EPN_like,NIFK,84365,Up
APEX1,1.4243689945227835,2.091339709552303e-4,MB_vs_EPN_like,APEX1,328,Up
MCMBP,1.1687044147836545,2.0997001732059792e-4,MB_vs_EPN_like,MCMBP,79892,Up
PRPF40A,1.1340183128972612,2.1017139094509806e-4,MB_vs_EPN_like,PRPF40A,55660,Up
HEATR1,1.5872735230721702,2.115636299415151e-4,MB_vs_EPN_like,HEATR1,55127,Up
RFC5,1.0636306010213694,2.135844878244078e-4,MB_vs_EPN_like,RFC5,5985,Up
BZW2,2.0509803809146447,2.159477791685498e-4,MB_vs_EPN_like,BZW2,28969,Up
YLPM1,1.059643881724206,2.1940253381767387e-4,MB_vs_EPN_like,YLPM1,56252,Up
PUM3,1.4830036827890218,2.253337310424062e-4,MB_vs_EPN_like,PUM3,9933,Up
ABRACL,1.7357917410263468,2.2678019760705975e-4,MB_vs_EPN_like,ABRACL,58527,Up
ARRB2,1.7023835946959274,2.2883357215360792e-4,MB_vs_EPN_like,ARRB2,409,Up
ELAVL3,1.8724126189732537,2.2973200973859954e-4,MB_vs_EPN_like,ELAVL3,1995,Up
COPS7B,1.5611179917435578,2.324090322368035e-4,MB_vs_EPN_like,COPS7B,64708,Up
HCFC1,1.0477461275489155,2.435560866815557e-4,MB_vs_EPN_like,HCFC1,3054,Up
EIF2A,1.3928772078471887,2.4362707094660209e-4,MB_vs_EPN_like,EIF2A,83939,Up
IVNS1ABP,1.221754249706592,2.482240694359481e-4,MB_vs_EPN_like,IVNS1ABP,10625,Up
RCOR1,1.5872663129226403,2.5274485392954275e-4,MB_vs_EPN_like,RCOR1,23186,Up
MAP4K5,1.1322510344078829,2.5275465317597115e-4,MB_vs_EPN_like,MAP4K5,11183,Up
PHF23,1.2597871361794546,2.56527350050918e-4,MB_vs_EPN_like,PHF23,79142,Up
SLTM,1.0780703144696346,2.565793740697878e-4,MB_vs_EPN_like,SLTM,79811,Up
DCTPP1,1.9401550208409226,2.5765679849355983e-4,MB_vs_EPN_like,DCTPP1,79077,Up
RBM19,1.4652756617367757,2.5900280082258634e-4,MB_vs_EPN_like,RBM19,9904,Up
BYSL,1.480637398598411,2.636203376116887e-4,MB_vs_EPN_like,BYSL,705,Up
KRR1,1.6687895850966967,2.6419994832748073e-4,MB_vs_EPN_like,KRR1,11103,Up
MED25,1.108874555559101,2.6419994832748073e-4,MB_vs_EPN_like,MED25,81857,Up
CDKN2AIP,1.2328309774303854,2.7485106700532794e-4,MB_vs_EPN_like,CDKN2AIP,55602,Up
UCHL5,1.0161678365803368,2.780893122040419e-4,MB_vs_EPN_like,UCHL5,51377,Up
CAD,1.509511415590712,2.852046693069554e-4,MB_vs_EPN_like,CAD,790,Up
TRIR,1.068249297033745,2.8804888529972297e-4,MB_vs_EPN_like,TRIR,79002,Up
ALDH1B1,1.6976637341090601,2.9169222692508823e-4,MB_vs_EPN_like,ALDH1B1,219,Up
PARP2,1.5823055373385309,2.9169222692508823e-4,MB_vs_EPN_like,PARP2,10038,Up
RBM42,1.235654906768474,2.9169222692508823e-4,MB_vs_EPN_like,RBM42,79171,Up
ZBTB14,1.1999404775718716,2.92157463003011e-4,MB_vs_EPN_like,ZBTB14,7541,Up
MKI67,1.5906600903253825,2.933443728954615e-4,MB_vs_EPN_like,MKI67,4288,Up
RNF40,1.1084761192273582,2.997018452156262e-4,MB_vs_EPN_like,RNF40,9810,Up
GTF3C4,1.0474060019619316,3.0252819516865564e-4,MB_vs_EPN_like,GTF3C4,9329,Up
SET,1.3612744614133803,3.090972650427739e-4,MB_vs_EPN_like,SET,6418,Up
SNU13,1.3884049551451518,3.09609763119891e-4,MB_vs_EPN_like,SNU13,4809,Up
XRCC6,1.0434168786562985,3.1221338315010614e-4,MB_vs_EPN_like,XRCC6,2547,Up
NOC2L,1.5469006934435612,3.123308805025369e-4,MB_vs_EPN_like,NOC2L,26155,Up
ILKAP,1.1766210611130319,3.1476340265928766e-4,MB_vs_EPN_like,ILKAP,80895,Up
DHX57,1.0969318389207565,3.1992681015783524e-4,MB_vs_EPN_like,DHX57,90957,Up
PARP16,1.5045488300366578,3.2293980416946675e-4,MB_vs_EPN_like,PARP16,54956,Up
CHD4,1.2365729334835116,3.267612329730921e-4,MB_vs_EPN_like,CHD4,1108,Up
NCBP2,1.1239211876708382,3.309977365270656e-4,MB_vs_EPN_like,NCBP2,22916,Up
CHERP,1.055963438565339,3.309977365270656e-4,MB_vs_EPN_like,CHERP,10523,Up
RBPJ,2.1040864391001897,3.350432788996948e-4,MB_vs_EPN_like,RBPJ,3516,Up
STMN1,2.528687838585107,3.3714723794698274e-4,MB_vs_EPN_like,STMN1,3925,Up
SREK1,1.033182123319616,3.4347096918837795e-4,MB_vs_EPN_like,SREK1,140890,Up
DHFR,1.090792580960919,3.45006616076139e-4,MB_vs_EPN_like,DHFR,1719,Up
TMEM35A,1.34627593015,3.45644961596313e-4,MB_vs_EPN_like,TMEM35A,59353,Up
LPCAT1,1.5249500790463912,3.466885461956492e-4,MB_vs_EPN_like,LPCAT1,79888,Up
DNTTIP2,1.2255359511985553,3.5694481770362117e-4,MB_vs_EPN_like,DNTTIP2,30836,Up
UBA2,1.2655229627567763,3.5765245939554854e-4,MB_vs_EPN_like,UBA2,10054,Up
PWP2,1.4904660876316953,3.5986216366832354e-4,MB_vs_EPN_like,PWP2,5822,Up
CNN2,1.647408566813727,3.6094589752572344e-4,MB_vs_EPN_like,CNN2,1265,Up
MEN1,1.3426411586741196,3.625313695453055e-4,MB_vs_EPN_like,MEN1,4221,Up
WDR18,1.164218005154087,3.625313695453055e-4,MB_vs_EPN_like,WDR18,57418,Up
XRCC5,1.0536273937393297,3.625313695453055e-4,MB_vs_EPN_like,XRCC5,7520,Up
SAE1,1.2816605892198503,3.629411888014872e-4,MB_vs_EPN_like,SAE1,10055,Up
SUPT5H,1.1157332007596743,3.6521109086036025e-4,MB_vs_EPN_like,SUPT5H,6829,Up
SEZ6L,1.7319273136162785,3.6580872410877513e-4,MB_vs_EPN_like,SEZ6L,23544,Up
C1orf174,1.0485266537676594,3.697633117593078e-4,MB_vs_EPN_like,C1orf174,339448,Up
WDR43,1.2870836450509202,3.7300297696095445e-4,MB_vs_EPN_like,WDR43,23160,Up
ASF1A,1.1825609573528446,3.7364712501507615e-4,MB_vs_EPN_like,ASF1A,25842,Up
PHF6,1.180533931508073,3.8064258744914016e-4,MB_vs_EPN_like,PHF6,84295,Up
TCERG1,1.165477979190939,3.8064258744914016e-4,MB_vs_EPN_like,TCERG1,10915,Up
ADO,1.0355938283931998,3.836788347995257e-4,MB_vs_EPN_like,ADO,84890,Up
LUC7L2,1.2745828591963928,3.8445014690013186e-4,MB_vs_EPN_like,LUC7L2,51631,Up
SPATS2,1.2368913415863574,3.873104341843946e-4,MB_vs_EPN_like,SPATS2,65244,Up
NAT10,1.1874494360667605,4.040944428800129e-4,MB_vs_EPN_like,NAT10,55226,Up
PYCR2,1.2991529324403999,4.0447352542858e-4,MB_vs_EPN_like,PYCR2,29920,Up
ALYREF,1.246215735186066,4.113940227926118e-4,MB_vs_EPN_like,ALYREF,10189,Up
EBF3,1.9167955924778965,4.206226433017775e-4,MB_vs_EPN_like,EBF3,253738,Up
PODXL2,1.8338531835579417,4.3864692682192574e-4,MB_vs_EPN_like,PODXL2,50512,Up
ZNF22,1.0771527802030114,4.4113990205264824e-4,MB_vs_EPN_like,ZNF22,7570,Up
UBXN7,1.0755383876428937,4.4560884914675796e-4,MB_vs_EPN_like,UBXN7,26043,Up
DDX51,1.2640808033982402,4.509468810348526e-4,MB_vs_EPN_like,DDX51,317781,Up
POLR2G,1.0894915370287315,4.509468810348526e-4,MB_vs_EPN_like,POLR2G,5436,Up
TERF2,1.1435569829734789,4.966238192039686e-4,MB_vs_EPN_like,TERF2,7014,Up
NIPBL,1.3703411805192118,5.11179835521547e-4,MB_vs_EPN_like,NIPBL,25836,Up
GTPBP4,1.3730659344495955,5.302740757949742e-4,MB_vs_EPN_like,GTPBP4,23560,Up
RRP1B,1.327254491482563,5.375813651572095e-4,MB_vs_EPN_like,RRP1B,23076,Up
PELP1,1.3142637439524343,5.720614835247333e-4,MB_vs_EPN_like,PELP1,27043,Up
EXOSC4,1.132457650287634,5.841150357581917e-4,MB_vs_EPN_like,EXOSC4,54512,Up
TPP2,1.0450284554684082,5.871890039065031e-4,MB_vs_EPN_like,TPP2,7174,Up
RRP1,1.2008715704423736,5.986575268648103e-4,MB_vs_EPN_like,RRP1,8568,Up
PPM1G,1.0453947199654294,6.070738436669231e-4,MB_vs_EPN_like,PPM1G,5496,Up
CDIPT,1.2694186453741771,6.34491794818547e-4,MB_vs_EPN_like,CDIPT,10423,Up
INTS1,1.089534192957231,6.468052321008508e-4,MB_vs_EPN_like,INTS1,26173,Up
LUC7L3,1.0510279299673329,6.802801797508997e-4,MB_vs_EPN_like,LUC7L3,51747,Up
GNL3,1.3306600153902295,6.812790638891175e-4,MB_vs_EPN_like,GNL3,26354,Up
STAM,1.248454873266276,6.951364935711399e-4,MB_vs_EPN_like,STAM,8027,Up
LMNB1,1.670704508171255,7.054744559899748e-4,MB_vs_EPN_like,LMNB1,4001,Up
AMER2,2.1569945477565895,7.085956116720674e-4,MB_vs_EPN_like,AMER2,219287,Up
UTP14A,1.4621162749793903,7.097972815833982e-4,MB_vs_EPN_like,UTP14A,10813,Up
CHGA,1.5336621278024616,7.18404946619127e-4,MB_vs_EPN_like,CHGA,1113,Up
MACROH2A2,2.345735957436851,7.229061892357351e-4,MB_vs_EPN_like,MACROH2A2,55506,Up
TIGAR,1.6473021824967837,7.324939023430184e-4,MB_vs_EPN_like,TIGAR,57103,Up
DUT,1.0807389129762726,7.368148409561876e-4,MB_vs_EPN_like,DUT,1854,Up
RELCH,1.448017132560512,7.400754599954108e-4,MB_vs_EPN_like,RELCH,57614,Up
TPM4,1.2877393243176165,7.400754599954108e-4,MB_vs_EPN_like,TPM4,7171,Up
GEMIN4,1.0821928028461514,7.473813213538215e-4,MB_vs_EPN_like,GEMIN4,50628,Up
GARS1,1.0443050481896954,7.488605423327419e-4,MB_vs_EPN_like,GARS1,2617,Up
TCOF1,1.287908102261028,7.593925326469072e-4,MB_vs_EPN_like,TCOF1,6949,Up
AFAP1,1.5396230396038604,7.63340335172763e-4,MB_vs_EPN_like,AFAP1,60312,Up
KALRN,1.3280609039907034,7.716518498439121e-4,MB_vs_EPN_like,KALRN,8997,Up
LSM8,1.3555412412383205,7.772043410790882e-4,MB_vs_EPN_like,LSM8,51691,Up
CHLSN,1.268041769062357,7.794560912608411e-4,MB_vs_EPN_like,CHLSN,84310,Up
UTP6,1.4686467004257864,7.971607255291126e-4,MB_vs_EPN_like,UTP6,55813,Up
CREBBP,1.0988078298264128,8.043225726383883e-4,MB_vs_EPN_like,CREBBP,1387,Up
NUP210,1.2456345847425148,8.045426238694242e-4,MB_vs_EPN_like,NUP210,23225,Up
RCOR3,1.011689621066072,8.067522095902057e-4,MB_vs_EPN_like,RCOR3,55758,Up
ZNF622,1.4552469445456104,8.155623632460861e-4,MB_vs_EPN_like,ZNF622,90441,Up
CRLF3,1.2410827224232897,8.590846729231692e-4,MB_vs_EPN_like,CRLF3,51379,Up
RBM34,1.1099482035941612,8.619767018338963e-4,MB_vs_EPN_like,RBM34,23029,Up
DDX56,1.3014227972723447,8.649480557376016e-4,MB_vs_EPN_like,DDX56,54606,Up
TUSC3,1.1474318743966272,8.660307527927355e-4,MB_vs_EPN_like,TUSC3,7991,Up
TRMT1,1.181915888372913,8.764906465835001e-4,MB_vs_EPN_like,TRMT1,55621,Up
SARM1,1.4450190077691403,8.770923407335116e-4,MB_vs_EPN_like,SARM1,23098,Up
NOSIP,1.202921163484767,8.801393491838005e-4,MB_vs_EPN_like,NOSIP,51070,Up
FAM241B,1.4857488986485698,9.092784386745377e-4,MB_vs_EPN_like,FAM241B,219738,Up
TBL3,1.1997741516379605,9.098228859948524e-4,MB_vs_EPN_like,TBL3,10607,Up
USP22,1.6720689346465356,9.189352511978014e-4,MB_vs_EPN_like,USP22,23326,Up
PEX5L,2.4066798625433528,9.368130885544458e-4,MB_vs_EPN_like,PEX5L,51555,Up
MED14,1.342069327806314,9.371395307141724e-4,MB_vs_EPN_like,MED14,9282,Up
SSTR2,2.0354281545945128,9.381339370928554e-4,MB_vs_EPN_like,SSTR2,6752,Up
SMARCE1,1.0085470337990472,9.97815961205856e-4,MB_vs_EPN_like,SMARCE1,6605,Up
BUB3,1.0139611478290682,0.0010091421734082218,MB_vs_EPN_like,BUB3,9184,Up
ANP32E,1.0838645204729502,0.0010158346683478993,MB_vs_EPN_like,ANP32E,81611,Up
SMC1A,1.092931371587845,0.0010343492332397577,MB_vs_EPN_like,SMC1A,8243,Up
SLC25A13,1.090018418402238,0.0010379325435417803,MB_vs_EPN_like,SLC25A13,10165,Up
FAM136A,1.4299938202106333,0.001092516777213362,MB_vs_EPN_like,FAM136A,84908,Up
RPRD1A,1.3211842918331236,0.0011021653202607277,MB_vs_EPN_like,RPRD1A,55197,Up
SMAD4,1.4801112394980755,0.0011086795178993718,MB_vs_EPN_like,SMAD4,4089,Up
OCIAD2,2.1498659852780193,0.0011614252366534778,MB_vs_EPN_like,OCIAD2,132299,Up
NOP58,1.303903371016851,0.0012049809543397542,MB_vs_EPN_like,NOP58,51602,Up
DIDO1,1.2337553433145168,0.0012190197353352003,MB_vs_EPN_like,DIDO1,11083,Up
DDX18,1.3670247901354955,0.001255283816700611,MB_vs_EPN_like,DDX18,8886,Up
LRCH1,1.181812381841727,0.0012554691409817982,MB_vs_EPN_like,LRCH1,23143,Up
PPP2R5E,1.1035441201828569,0.0013205022841910542,MB_vs_EPN_like,PPP2R5E,5529,Up
NOP56,1.3826215550739143,0.0013281219239731669,MB_vs_EPN_like,NOP56,10528,Up
MAU2,1.0252607568031031,0.0013299512107970183,MB_vs_EPN_like,MAU2,23383,Up
CNOT7,1.154903296077471,0.001362399046962758,MB_vs_EPN_like,CNOT7,29883,Up
SFPQ,1.062464012855127,0.001362399046962758,MB_vs_EPN_like,SFPQ,6421,Up
TES,1.7525620208509132,0.001369316503398026,MB_vs_EPN_like,TES,26136,Up
RNMT,1.1401479896652553,0.001369316503398026,MB_vs_EPN_like,RNMT,8731,Up
TRIO,1.7819164055497438,0.001382197027666496,MB_vs_EPN_like,TRIO,7204,Up
SETMAR,1.2091182323606873,0.0013825435137339718,MB_vs_EPN_like,SETMAR,6419,Up
CDK2,1.4687618884212235,0.0013831571590298929,MB_vs_EPN_like,CDK2,1017,Up
CEP44,1.4115391665759809,0.0013926952390774213,MB_vs_EPN_like,CEP44,80817,Up
EML4,1.259089902109217,0.0013963678765463554,MB_vs_EPN_like,EML4,27436,Up
FAM171A2,1.4950766526310915,0.0013991571815131108,MB_vs_EPN_like,FAM171A2,284069,Up
CENPV,1.9512904141266816,0.0014235534251929183,MB_vs_EPN_like,CENPV,201161,Up
