Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
ECI2,-1.4712125828419964,1.548027350753006e-5,MB_vs_Glial,ECI2,10455,Down
DHCR7,-1.729052120858082,1.5534357325523964e-5,MB_vs_Glial,DHCR7,1717,Down
CAPG,-2.125207740680697,1.656232981408608e-5,MB_vs_Glial,CAPG,822,Down
PTGFRN,-1.9740592523741611,1.691879110974763e-5,MB_vs_Glial,PTGFRN,5738,Down
PARK7,-1.0480437461810084,1.734769731093649e-5,MB_vs_Glial,PARK7,11315,Down
ATL3,-1.2828080289406465,1.7516146014010097e-5,MB_vs_Glial,ATL3,25923,Down
ARPC1A,-1.004717240166027,1.7552162525622467e-5,MB_vs_Glial,ARPC1A,10552,Down
GATM,-1.9246517067923996,1.8091363676842588e-5,MB_vs_Glial,GATM,2628,Down
AHCYL2,-2.089964778688003,1.8202916292336466e-5,MB_vs_Glial,AHCYL2,23382,Down
ETFB,-1.259478649450223,1.8406590115671494e-5,MB_vs_Glial,ETFB,2109,Down
ITPR2,-1.8116984537730687,1.8458138435696227e-5,MB_vs_Glial,ITPR2,3709,Down
SOD2,-1.876432362638102,1.8646809956994243e-5,MB_vs_Glial,SOD2,6648,Down
IMPACT,-1.1410406760562353,1.911306823076463e-5,MB_vs_Glial,IMPACT,55364,Down
MPC2,-1.4066006468191077,2.0705806953357545e-5,MB_vs_Glial,MPC2,25874,Down
SMAP1,-1.1162684314005347,2.162841362071903e-5,MB_vs_Glial,SMAP1,60682,Down
CSRP1,-2.6437017290707168,2.2264839722339327e-5,MB_vs_Glial,CSRP1,1465,Down
PHPT1,-1.2384078185712148,2.3153838659414535e-5,MB_vs_Glial,PHPT1,29085,Down
TJP1,-1.130697147231512,2.335004797560726e-5,MB_vs_Glial,TJP1,7082,Down
GSS,-1.1538971813757577,2.3486310187030333e-5,MB_vs_Glial,GSS,2937,Down
FGF2,-1.8433668497760003,2.41332007614826e-5,MB_vs_Glial,FGF2,2247,Down
CARS1,-1.0241350179966346,2.460565899593194e-5,MB_vs_Glial,CARS1,833,Down
CIAO1,-1.027677825340021,2.5245550379010202e-5,MB_vs_Glial,CIAO1,9391,Down
ALDH5A1,-1.7516111083129395,2.640108774807698e-5,MB_vs_Glial,ALDH5A1,7915,Down
SEPTIN10,-2.2200947429137408,2.6515128989793276e-5,MB_vs_Glial,SEPTIN10,151011,Down
WASHC4,-1.0178267640354726,2.682541280359034e-5,MB_vs_Glial,WASHC4,23325,Down
HDHD2,-1.4284831774900297,2.6854443991303837e-5,MB_vs_Glial,HDHD2,84064,Down
TMOD1,-2.2920049487930605,2.7175845488822336e-5,MB_vs_Glial,TMOD1,7111,Down
CNDP2,-1.5021997268518135,2.728570059042524e-5,MB_vs_Glial,CNDP2,55748,Down
GNAQ,-1.488204439117876,2.736189256399855e-5,MB_vs_Glial,GNAQ,2776,Down
TK2,-1.1017556755956264,2.7432791054381082e-5,MB_vs_Glial,TK2,7084,Down
UBXN6,-1.4231371468606753,2.7466524133797607e-5,MB_vs_Glial,UBXN6,80700,Down
TMOD2,-2.285561031567717,2.7508770319980226e-5,MB_vs_Glial,TMOD2,29767,Down
FHL1,-2.257766176707971,2.7626578571941004e-5,MB_vs_Glial,FHL1,2273,Down
AGPAT5,-1.1417839410723722,2.9042435270750372e-5,MB_vs_Glial,AGPAT5,55326,Down
LGALS3,-2.677149623328546,2.9433266627757166e-5,MB_vs_Glial,LGALS3,3958,Down
LAP3,-1.5603877164839943,2.9492025643801706e-5,MB_vs_Glial,LAP3,51056,Down
CYB5R1,-2.1680894005176334,2.9606541201282968e-5,MB_vs_Glial,CYB5R1,51706,Down
PIK3R1,-1.0763348307504295,3.0154235507754834e-5,MB_vs_Glial,PIK3R1,5295,Down
CAMK2G,-2.1595324097677704,3.068893656846599e-5,MB_vs_Glial,CAMK2G,818,Down
GSTT1,-2.3468836663661463,3.0718360317945856e-5,MB_vs_Glial,GSTT1,2952,Down
TAP2,-1.718095694412785,3.190204503539609e-5,MB_vs_Glial,TAP2,6891,Down
NES,-2.43638868285678,3.383895956154714e-5,MB_vs_Glial,NES,10763,Down
PFKM,-1.6061131832716953,3.527014196191826e-5,MB_vs_Glial,PFKM,5213,Down
TOLLIP,-1.53912181385801,3.615166500688781e-5,MB_vs_Glial,TOLLIP,54472,Down
GAMT,-1.7433469656515186,3.621767482022736e-5,MB_vs_Glial,GAMT,2593,Down
HSD17B8,-1.6452135601797657,3.742449963185933e-5,MB_vs_Glial,HSD17B8,7923,Down
ENO1,-1.5182106795357377,3.9030590443987496e-5,MB_vs_Glial,ENO1,2023,Down
SFXN5,-1.749564651386116,3.916717506529238e-5,MB_vs_Glial,SFXN5,94097,Down
GIT2,-1.0111703179315974,3.9537929427696784e-5,MB_vs_Glial,GIT2,9815,Down
DNM3,-1.6131968967032826,3.9817845071517695e-5,MB_vs_Glial,DNM3,26052,Down
GSTK1,-1.091254818202831,4.0257727754087574e-5,MB_vs_Glial,GSTK1,373156,Down
PLEKHO2,-1.1768257272723446,4.055274524197556e-5,MB_vs_Glial,PLEKHO2,80301,Down
JAK1,-1.0612316887080908,4.084445826236856e-5,MB_vs_Glial,JAK1,3716,Down
ABR,-1.3511952418261615,4.0888795085981576e-5,MB_vs_Glial,ABR,29,Down
LGALS1,-1.7404490813782267,4.12967552015161e-5,MB_vs_Glial,LGALS1,3956,Down
PANK2,-1.4257932079195434,4.264054682429991e-5,MB_vs_Glial,PANK2,80025,Down
SIPA1,-1.6646141357137587,4.265114264794845e-5,MB_vs_Glial,SIPA1,6494,Down
ANTXR1,-1.4462917290576982,4.2863019147992924e-5,MB_vs_Glial,ANTXR1,84168,Down
PGAM1,-1.3203851432517482,4.331867391410557e-5,MB_vs_Glial,PGAM1,5223,Down
S100A6,-2.94612132247525,4.376500432658793e-5,MB_vs_Glial,S100A6,6277,Down
HMGCL,-1.2531482822899989,4.480196043038609e-5,MB_vs_Glial,HMGCL,3155,Down
EPDR1,-1.636169257492572,4.578139277028871e-5,MB_vs_Glial,EPDR1,54749,Down
SLC3A2,-2.3515724049457702,4.598391648994012e-5,MB_vs_Glial,SLC3A2,6520,Down
CLU,-1.716310394117098,4.656105424537047e-5,MB_vs_Glial,CLU,1191,Down
SRI,-2.0236624228995517,4.792112000682103e-5,MB_vs_Glial,SRI,6717,Down
FAM120C,-1.4011513025506268,4.8020551555451306e-5,MB_vs_Glial,FAM120C,54954,Down
HLA-B,-1.7349940959721728,4.91157094545214e-5,MB_vs_Glial,HLA-B,3106,Down
TMBIM1,-1.7455192288088028,5.060522810819069e-5,MB_vs_Glial,TMBIM1,64114,Down
RRAGA,-1.3054170562980545,5.144059137804401e-5,MB_vs_Glial,RRAGA,10670,Down
PHGDH,-2.9922464028813494,5.145544970258991e-5,MB_vs_Glial,PHGDH,26227,Down
VPS13D,-1.2374895606415457,5.145544970258991e-5,MB_vs_Glial,VPS13D,55187,Down
ERAP1,-1.6512528576602286,5.2379998539837426e-5,MB_vs_Glial,ERAP1,51752,Down
LAMTOR4,-1.2499926145481268,5.301467820391009e-5,MB_vs_Glial,LAMTOR4,389541,Down
TRIP6,-1.1419102359515314,5.30753927916845e-5,MB_vs_Glial,TRIP6,7205,Down
COASY,-1.1919890274768932,5.3315771975404906e-5,MB_vs_Glial,COASY,80347,Down
ADGRL3,-1.5617600211103984,5.5148998721167346e-5,MB_vs_Glial,ADGRL3,23284,Down
PTPN11,-1.0888943326512965,5.567715003803389e-5,MB_vs_Glial,PTPN11,5781,Down
PRKAA1,-1.0141249902176739,5.658819312603476e-5,MB_vs_Glial,PRKAA1,5562,Down
CPT1A,-2.3013415964929926,5.906756809027912e-5,MB_vs_Glial,CPT1A,1374,Down
COMMD4,-1.163909926346193,5.984606740341256e-5,MB_vs_Glial,COMMD4,54939,Down
SLC27A1,-1.8179381213574217,6.04441951985204e-5,MB_vs_Glial,SLC27A1,376497,Down
SLC12A9,-1.208817573211764,6.0820931557224545e-5,MB_vs_Glial,SLC12A9,56996,Down
PYCR3,-1.363527730560108,6.167957052770409e-5,MB_vs_Glial,PYCR3,65263,Down
GLUL,-3.3603858697080966,6.510504059688499e-5,MB_vs_Glial,GLUL,2752,Down
FABP7,-2.9033220240424455,6.654827666175319e-5,MB_vs_Glial,FABP7,2173,Down
MAP2K1,-1.6379239735098068,6.662552949934885e-5,MB_vs_Glial,MAP2K1,5604,Down
NCAM2,-2.3995484189653276,6.942835913621217e-5,MB_vs_Glial,NCAM2,4685,Down
HEATR5A,-1.4881906301270256,6.952012118437003e-5,MB_vs_Glial,HEATR5A,25938,Down
MVP,-1.922452528852073,7.025904445285721e-5,MB_vs_Glial,MVP,9961,Down
CTNNB1,-1.266267003881076,7.061354566301756e-5,MB_vs_Glial,CTNNB1,1499,Down
PTGR1,-1.4245732605011519,7.210499308131328e-5,MB_vs_Glial,PTGR1,22949,Down
TSPAN7,-2.1058401153562833,7.234814483789238e-5,MB_vs_Glial,TSPAN7,7102,Down
RNF170,-1.2955201451353027,7.494534531157417e-5,MB_vs_Glial,RNF170,81790,Down
RTN3,-1.25181971431914,7.598254215274661e-5,MB_vs_Glial,RTN3,10313,Down
CTNND2,-2.5000904481668442,7.686568971890901e-5,MB_vs_Glial,CTNND2,1501,Down
LIN7A,-1.863770500549716,7.954221105619886e-5,MB_vs_Glial,LIN7A,8825,Down
DGKG,-1.2073694856377806,8.008970601328993e-5,MB_vs_Glial,DGKG,1608,Down
BCHE,-1.8249148541284015,8.071070616744835e-5,MB_vs_Glial,BCHE,590,Down
CTNNA2,-2.116689682422411,8.19020767415e-5,MB_vs_Glial,CTNNA2,1496,Down
SEPTIN7,-1.1842345716435325,8.196729762794072e-5,MB_vs_Glial,SEPTIN7,989,Down
EEA1,-1.5147806199602734,8.335654599101602e-5,MB_vs_Glial,EEA1,8411,Down
FHIT,-1.1788680904058886,8.558100395119729e-5,MB_vs_Glial,FHIT,2272,Down
SETD7,-1.0993377207545585,8.575685653209705e-5,MB_vs_Glial,SETD7,80854,Down
GSTM3,-2.2989999483811694,9.189142748191951e-5,MB_vs_Glial,GSTM3,2947,Down
CHDH,-1.776506254063218,9.276553278946731e-5,MB_vs_Glial,CHDH,55349,Down
KCTD21,-1.5820928817487818,9.330473057439224e-5,MB_vs_Glial,KCTD21,283219,Down
VPS26B,-1.011687670726836,9.380128795709424e-5,MB_vs_Glial,VPS26B,112936,Down
ETFDH,-1.110098257375789,9.582238308858156e-5,MB_vs_Glial,ETFDH,2110,Down
SERPINB1,-1.6201397141328115,9.684427393845915e-5,MB_vs_Glial,SERPINB1,1992,Down
PRKAG1,-1.1423156118214983,9.724007459400279e-5,MB_vs_Glial,PRKAG1,5571,Down
TRAPPC5,-1.4936116586510266,9.86596064180873e-5,MB_vs_Glial,TRAPPC5,126003,Down
SIRT2,-1.793598977695158,1.0181890289315891e-4,MB_vs_Glial,SIRT2,22933,Down
TRAF6,-1.046186522692377,1.0881625173447231e-4,MB_vs_Glial,TRAF6,7189,Down
LRPAP1,-1.6986683158977804,1.0952189211223743e-4,MB_vs_Glial,LRPAP1,4043,Down
C4B,-1.6855144108627016,1.1491527703625538e-4,MB_vs_Glial,C4B,721,Down
NPEPL1,-1.3904897738784356,1.1519473840635164e-4,MB_vs_Glial,NPEPL1,79716,Down
HLA-A,-1.702387413784809,1.1531679545808345e-4,MB_vs_Glial,HLA-A,3105,Down
BTN3A3,-1.1782468908542576,1.1531679545808345e-4,MB_vs_Glial,BTN3A3,10384,Down
SLC1A2,-3.312864419869289,1.2019026607524478e-4,MB_vs_Glial,SLC1A2,6506,Down
PPP2R5A,-1.3663390253677399,1.2163164635701074e-4,MB_vs_Glial,PPP2R5A,5525,Down
EPS15,-1.1957808071052405,1.2607425144754722e-4,MB_vs_Glial,EPS15,2060,Down
PDLIM5,-1.5179432246286737,1.2630604570927195e-4,MB_vs_Glial,PDLIM5,10611,Down
RRM2B,-1.4824685044176569,1.2857907510071458e-4,MB_vs_Glial,RRM2B,50484,Down
RRAGC,-1.0844455113397125,1.3004230805145877e-4,MB_vs_Glial,RRAGC,64121,Down
ARAP1,-1.0713178864908492,1.3014942934294475e-4,MB_vs_Glial,ARAP1,116985,Down
RNF17,-1.4548930659443045,1.3076395973718805e-4,MB_vs_Glial,RNF17,56163,Down
RAP2A,-1.5005571493183538,1.3292398664725444e-4,MB_vs_Glial,RAP2A,5911,Down
ABCB7,-1.0844527150863819,1.3308301581225362e-4,MB_vs_Glial,ABCB7,22,Down
HEBP1,-1.44014918160439,1.3310150042422915e-4,MB_vs_Glial,HEBP1,50865,Down
CC2D1A,-1.7282080241960038,1.36717398693046e-4,MB_vs_Glial,CC2D1A,54862,Down
ALCAM,-2.3068532385651785,1.3810649446230967e-4,MB_vs_Glial,ALCAM,214,Down
PPP2CB,-1.1918835744902339,1.3998487880241775e-4,MB_vs_Glial,PPP2CB,5516,Down
MPC1,-1.3626488276003563,1.4607907069898082e-4,MB_vs_Glial,MPC1,51660,Down
SSPN,-1.306451039828307,1.4607907069898082e-4,MB_vs_Glial,SSPN,8082,Down
AK3,-1.18788328540721,1.4725043270098312e-4,MB_vs_Glial,AK3,50808,Down
AGL,-1.5581518915308976,1.4940056522373004e-4,MB_vs_Glial,AGL,178,Down
GALNT2,-1.155363677844587,1.514965469123355e-4,MB_vs_Glial,GALNT2,2590,Down
PLSCR1,-1.9727321207480735,1.521346826387683e-4,MB_vs_Glial,PLSCR1,5359,Down
PALS1,-1.0795290088101943,1.524047481939143e-4,MB_vs_Glial,PALS1,64398,Down
SIRPA,-2.1413839866517144,1.532831113320626e-4,MB_vs_Glial,SIRPA,140885,Down
INPP1,-1.3174440056441803,1.534128145862354e-4,MB_vs_Glial,INPP1,3628,Down
PCBD1,-1.4307952928167573,1.5541433131883935e-4,MB_vs_Glial,PCBD1,5092,Down
SUOX,-1.144526512538377,1.5595175551557942e-4,MB_vs_Glial,SUOX,6821,Down
ACOT9,-1.1609517699418959,1.5618382513853744e-4,MB_vs_Glial,ACOT9,23597,Down
DBI,-2.327192222952668,1.5741261470934823e-4,MB_vs_Glial,DBI,1622,Down
RAB12,-1.0918262862601082,1.653979862279551e-4,MB_vs_Glial,RAB12,201475,Down
RAB9A,-1.1449461831582433,1.6821775144467555e-4,MB_vs_Glial,RAB9A,9367,Down
REEP5,-1.352974408974159,1.705377692296177e-4,MB_vs_Glial,REEP5,7905,Down
FRMD5,-1.2609336007386247,1.705377692296177e-4,MB_vs_Glial,FRMD5,84978,Down
LRRC8A,-1.259247514255872,1.7236670093638068e-4,MB_vs_Glial,LRRC8A,56262,Down
TNS3,-2.1825421118807427,1.732394019779368e-4,MB_vs_Glial,TNS3,64759,Down
PHYHIPL,-2.203815705715691,1.7412858171999074e-4,MB_vs_Glial,PHYHIPL,84457,Down
DCLK2,-1.663499720430984,1.8070089258359875e-4,MB_vs_Glial,DCLK2,166614,Down
ANO6,-1.7471203669975814,1.80706424463009e-4,MB_vs_Glial,ANO6,196527,Down
PSMB8,-1.5557009465767528,1.851165453714514e-4,MB_vs_Glial,PSMB8,5696,Down
ACBD5,-1.0369187998340514,1.9198102546576774e-4,MB_vs_Glial,ACBD5,91452,Down
ERBIN,-1.3559746590223476,1.934387516217255e-4,MB_vs_Glial,ERBIN,55914,Down
SELENOT,-1.032712490813008,1.9490367399192736e-4,MB_vs_Glial,SELENOT,51714,Down
RBBP9,-1.0694419403683497,1.9557496586795182e-4,MB_vs_Glial,RBBP9,10741,Down
CPNE2,-1.6158956536326485,2.0090031798806698e-4,MB_vs_Glial,CPNE2,221184,Down
ETFA,-1.0153688452479628,2.089059192416473e-4,MB_vs_Glial,ETFA,2108,Down
CFL2,-1.2092898716103413,2.1578051608770425e-4,MB_vs_Glial,CFL2,1073,Down
MINK1,-1.2941527042808616,2.236552128039957e-4,MB_vs_Glial,MINK1,50488,Down
FERMT2,-1.3989545743558516,2.2373870177766852e-4,MB_vs_Glial,FERMT2,10979,Down
TBC1D17,-1.0362076509781915,2.2754842986572057e-4,MB_vs_Glial,TBC1D17,79735,Down
ACSS3,-1.5338128067899,2.2775169727929265e-4,MB_vs_Glial,ACSS3,79611,Down
NHERF2,-1.7939737864553749,2.2994393054612543e-4,MB_vs_Glial,NHERF2,9351,Down
GRHPR,-1.088700996492765,2.3054890540046092e-4,MB_vs_Glial,GRHPR,9380,Down
FKBP2,-1.015044075360617,2.323118985310561e-4,MB_vs_Glial,FKBP2,2286,Down
VPS13A,-1.1219560250403156,2.3279390955117132e-4,MB_vs_Glial,VPS13A,23230,Down
SQOR,-1.6438048520123125,2.3604374150906578e-4,MB_vs_Glial,SQOR,58472,Down
TPP1,-1.6923972538470515,2.3891384925971588e-4,MB_vs_Glial,TPP1,1200,Down
RIGI,-1.332697498684535,2.3922901391821373e-4,MB_vs_Glial,RIGI,23586,Down
ACOT13,-1.219849659309034,2.4207815525984812e-4,MB_vs_Glial,ACOT13,55856,Down
DNPH1,-1.3869667448526428,2.4703204551080915e-4,MB_vs_Glial,DNPH1,10591,Down
SLC25A25,-1.361741782826499,2.4703204551080915e-4,MB_vs_Glial,SLC25A25,114789,Down
EPB41L1,-2.070278850507446,2.4738707892352744e-4,MB_vs_Glial,EPB41L1,2036,Down
AP2M1,-1.085324431961233,2.58798356577664e-4,MB_vs_Glial,AP2M1,1173,Down
PBXIP1,-2.039454521905732,2.6028280297408265e-4,MB_vs_Glial,PBXIP1,57326,Down
PTP4A2,-1.2331308533482108,2.611023054467779e-4,MB_vs_Glial,PTP4A2,8073,Down
FBXO3,-1.044722867977704,2.6250471474739933e-4,MB_vs_Glial,FBXO3,26273,Down
PADI2,-2.879921389835822,2.632763097879386e-4,MB_vs_Glial,PADI2,11240,Down
FXYD1,-2.6899818039522962,2.6849163807429104e-4,MB_vs_Glial,FXYD1,5348,Down
MTCH2,-1.136898813405594,2.685517574353971e-4,MB_vs_Glial,MTCH2,23788,Down
HSPA12A,-2.5145044058653525,2.795626591477389e-4,MB_vs_Glial,HSPA12A,259217,Down
KIF15,-1.0691091984520575,2.819918001927021e-4,MB_vs_Glial,KIF15,56992,Down
TCTN3,-1.2407228034343127,2.875723163053806e-4,MB_vs_Glial,TCTN3,26123,Down
PLCXD3,-1.4148141624325064,2.906475975514257e-4,MB_vs_Glial,PLCXD3,345557,Down
CD47,-1.8850593416982768,2.927867315056921e-4,MB_vs_Glial,CD47,961,Down
JAM2,-1.6592539063011849,2.9378434210939025e-4,MB_vs_Glial,JAM2,58494,Down
GBP2,-1.5313311065104216,3.01672012466397e-4,MB_vs_Glial,GBP2,2634,Down
CALCRL,-1.708795846989183,3.1356017431570185e-4,MB_vs_Glial,CALCRL,10203,Down
RMDN1,-1.0223534645804726,3.148190225329869e-4,MB_vs_Glial,RMDN1,51115,Down
CDH2,-1.221525802643061,3.2334511708405404e-4,MB_vs_Glial,CDH2,1000,Down
HIBADH,-1.1338902468304148,3.3439087938827607e-4,MB_vs_Glial,HIBADH,11112,Down
SNX18,-1.3132903019773323,3.561451260957222e-4,MB_vs_Glial,SNX18,112574,Down
OSBPL1A,-1.3187592114485973,3.589211284723338e-4,MB_vs_Glial,OSBPL1A,114876,Down
MSMO1,-1.127853004527264,3.5934289757363035e-4,MB_vs_Glial,MSMO1,6307,Down
NEK7,-1.7265020442183818,3.6360620173998007e-4,MB_vs_Glial,NEK7,140609,Down
ATP6V1C1,-1.2276511965828334,3.682534431898227e-4,MB_vs_Glial,ATP6V1C1,528,Down
TRIM9,-1.3122861797359882,3.699329733048474e-4,MB_vs_Glial,TRIM9,114088,Down
EMP3,-1.1051535014223255,3.778675002547749e-4,MB_vs_Glial,EMP3,2014,Down
VCAN,-2.5839778728524365,3.799454116497183e-4,MB_vs_Glial,VCAN,1462,Down
PLPP3,-1.3145086955311633,3.9183167076237336e-4,MB_vs_Glial,PLPP3,8613,Down
CBR3,-2.086165987357248,3.97331285262296e-4,MB_vs_Glial,CBR3,874,Down
ITGB8,-1.1451544092073327,4.177690540650441e-4,MB_vs_Glial,ITGB8,3696,Down
AKR1C3,-2.0039823227148013,4.2643594850893764e-4,MB_vs_Glial,AKR1C3,8644,Down
MTARC2,-1.4054686609916907,4.26617324522633e-4,MB_vs_Glial,MTARC2,54996,Down
REXO2,-1.1282126404333077,4.2863134775934504e-4,MB_vs_Glial,REXO2,25996,Down
PDP1,-1.1245395133273703,4.354273310306965e-4,MB_vs_Glial,PDP1,54704,Down
CTSH,-1.432912233044334,4.357602815863898e-4,MB_vs_Glial,CTSH,1512,Down
GNA13,-1.2623278755032104,4.5407465466319453e-4,MB_vs_Glial,GNA13,10672,Down
SMAP2,-1.2902701433203703,4.744086970382778e-4,MB_vs_Glial,SMAP2,64744,Down
S100A10,-2.3206459179755257,4.76208412278677e-4,MB_vs_Glial,S100A10,6281,Down
ANXA1,-2.4767944043178147,4.783247143412881e-4,MB_vs_Glial,ANXA1,301,Down
DDT,-1.1483669951896687,4.791297479499859e-4,MB_vs_Glial,DDT,1652,Down
GNAO1,-2.1913044749500443,4.873918257903171e-4,MB_vs_Glial,GNAO1,2775,Down
ITGA3,-1.5058827068692473,5.039135801425913e-4,MB_vs_Glial,ITGA3,3675,Down
IDH1,-1.0004788191252736,5.039135801425913e-4,MB_vs_Glial,IDH1,3417,Down
CASK,-1.1981087410009863,5.07465235283182e-4,MB_vs_Glial,CASK,8573,Down
ISCU,-1.0850037996679092,5.106507089259225e-4,MB_vs_Glial,ISCU,23479,Down
PIR,-1.995518194852302,5.126805946625485e-4,MB_vs_Glial,PIR,8544,Down
MGLL,-1.6623664135526717,5.130303439727064e-4,MB_vs_Glial,MGLL,11343,Down
ALDH1L1,-2.579426045567679,5.170522005488305e-4,MB_vs_Glial,ALDH1L1,10840,Down
SCAMP2,-1.1748177606509813,5.279581301509983e-4,MB_vs_Glial,SCAMP2,10066,Down
FNTB,-1.076824857793092,5.332352558900252e-4,MB_vs_Glial,FNTB,2342,Down
MOCS2,-1.3012946679343216,5.478115343101175e-4,MB_vs_Glial,MOCS2,4338,Down
NLGN3,-1.5985088483526084,5.586893773981412e-4,MB_vs_Glial,NLGN3,54413,Down
SPARC,-2.2569945180062874,5.62937360235588e-4,MB_vs_Glial,SPARC,6678,Down
MPZL1,-1.0703932451866685,5.802453554635341e-4,MB_vs_Glial,MPZL1,9019,Down
PLP2,-1.677850303683691,5.802507479537361e-4,MB_vs_Glial,PLP2,5355,Down
GSTM1,-1.419253188802866,5.812397838375723e-4,MB_vs_Glial,GSTM1,2944,Down
GMFB,-1.1837452730823976,5.882512821829933e-4,MB_vs_Glial,GMFB,2764,Down
CADM3,-2.027298668182322,5.887268470830219e-4,MB_vs_Glial,CADM3,57863,Down
PALM,-1.973836113718498,5.963492235453006e-4,MB_vs_Glial,PALM,5064,Down
IFIT5,-1.3505104437258666,5.964450285398796e-4,MB_vs_Glial,IFIT5,24138,Down
SH3BGRL2,-1.6955784383873151,5.965863999724846e-4,MB_vs_Glial,SH3BGRL2,83699,Down
FAM162A,-1.1978588727512332,5.995919667203873e-4,MB_vs_Glial,FAM162A,26355,Down
RP2,-1.3648897233246693,6.014015110368207e-4,MB_vs_Glial,RP2,6102,Down
ANXA2,-1.7228871436242414,6.01860743203313e-4,MB_vs_Glial,ANXA2,302,Down
TRIM47,-1.40428603352672,6.109100950365683e-4,MB_vs_Glial,TRIM47,91107,Down
IMPA1,-1.1595271233449331,6.121441117166777e-4,MB_vs_Glial,IMPA1,3612,Down
HSD17B4,-1.3142945140166482,6.309828017971693e-4,MB_vs_Glial,HSD17B4,3295,Down
OSTF1,-1.0110160832219286,6.352912509467557e-4,MB_vs_Glial,OSTF1,26578,Down
CNRIP1,-1.9245404214720985,6.362211611463734e-4,MB_vs_Glial,CNRIP1,25927,Down
DMWD,-1.040856161730762,6.423931459200698e-4,MB_vs_Glial,DMWD,1762,Down
PIP4K2C,-1.109348758573212,6.48069525175975e-4,MB_vs_Glial,PIP4K2C,79837,Down
SLC25A18,-1.9360217289396218,6.570668954971876e-4,MB_vs_Glial,SLC25A18,83733,Down
SLC7A5,-2.1856468686379387,6.798485517399983e-4,MB_vs_Glial,SLC7A5,8140,Down
ASL,-1.1871301362791051,6.899314566040744e-4,MB_vs_Glial,ASL,435,Down
CNTNAP1,-1.8294445722352393,7.011195492951909e-4,MB_vs_Glial,CNTNAP1,8506,Down
ARHGEF10L,-1.0096516844589232,7.052094348438964e-4,MB_vs_Glial,ARHGEF10L,55160,Down
LACTB2,-1.2404697403806466,7.154883250814871e-4,MB_vs_Glial,LACTB2,51110,Down
SHISA4,-1.1938389469709243,7.247371765949838e-4,MB_vs_Glial,SHISA4,149345,Down
MROH1,-1.060530015401472,7.351513707409391e-4,MB_vs_Glial,MROH1,727957,Down
PHKA1,-1.1102422147754432,7.385147145681897e-4,MB_vs_Glial,PHKA1,5255,Down
NTRK2,-2.4483260729921454,7.392010637363495e-4,MB_vs_Glial,NTRK2,4915,Down
MAP3K5,-1.0494023773535766,7.398479736087474e-4,MB_vs_Glial,MAP3K5,4217,Down
PLSCR3,-1.101384807050298,7.410796001038176e-4,MB_vs_Glial,PLSCR3,57048,Down
DNAJB2,-1.6942210269757076,7.459138761179346e-4,MB_vs_Glial,DNAJB2,3300,Down
STEAP3,-1.265050812083139,7.558492847240549e-4,MB_vs_Glial,STEAP3,55240,Down
ELMO2,-1.0088885897077056,7.633155934492863e-4,MB_vs_Glial,ELMO2,63916,Down
RAB23,-1.274111009973538,7.693812878242238e-4,MB_vs_Glial,RAB23,51715,Down
UTRN,-1.2425273235454561,7.761297650672707e-4,MB_vs_Glial,UTRN,7402,Down
GNB1,-1.4900528453595818,7.876997056524656e-4,MB_vs_Glial,GNB1,2782,Down
PLPP4,-1.312097210995212,7.936224091997837e-4,MB_vs_Glial,PLPP4,196051,Down
PMVK,-1.0478889176391348,8.037031342791915e-4,MB_vs_Glial,PMVK,10654,Down
IL1RAP,-1.1083446603784317,8.293741199227204e-4,MB_vs_Glial,IL1RAP,3556,Down
DHRS7B,-1.2633096896527043,8.526113232550657e-4,MB_vs_Glial,DHRS7B,25979,Down
RAB8B,-1.084490959390827,8.61766096206182e-4,MB_vs_Glial,RAB8B,51762,Down
CLIP2,-1.2701383959504646,8.632368811013887e-4,MB_vs_Glial,CLIP2,7461,Down
CDC42EP4,-1.8154657916916825,8.685285424113559e-4,MB_vs_Glial,CDC42EP4,23580,Down
WDFY3,-1.0169515341486282,8.687876378729983e-4,MB_vs_Glial,WDFY3,23001,Down
NCKIPSD,-1.1851813253417411,8.887778781877302e-4,MB_vs_Glial,NCKIPSD,51517,Down
OGFOD2,-1.0131002501385247,9.047532260781013e-4,MB_vs_Glial,OGFOD2,79676,Down
NPC2,-2.0001513029177076,9.148206988135655e-4,MB_vs_Glial,NPC2,10577,Down
SCIN,-1.7861564237374807,9.199533301278277e-4,MB_vs_Glial,SCIN,85477,Down
NFS1,-1.0674053604888734,9.246474879301763e-4,MB_vs_Glial,NFS1,9054,Down
SH3BP2,-1.1257846324991405,9.396796981231861e-4,MB_vs_Glial,SH3BP2,6452,Down
CASP1,-1.2551798881796117,9.452755339823029e-4,MB_vs_Glial,CASP1,834,Down
PHYKPL,-1.0459911091141016,9.611876045425413e-4,MB_vs_Glial,PHYKPL,85007,Down
PDLIM4,-1.4541330957648526,0.0010094297946245006,MB_vs_Glial,PDLIM4,8572,Down
SLC1A4,-1.8462755441690426,0.0010158444918126825,MB_vs_Glial,SLC1A4,6509,Down
TAX1BP3,-1.3197445292564858,0.0010689317125985144,MB_vs_Glial,TAX1BP3,30851,Down
PHLDB1,-1.5527677852824482,0.0010697896238683038,MB_vs_Glial,PHLDB1,23187,Down
