Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
CCDC51,2.09526510660994,0.010498145937937658,ATRT_vs_EPN_like,CCDC51,79714,Up
VTN,2.682384966731515,0.010914518322724939,ATRT_vs_EPN_like,VTN,7448,Up
ALDH1B1,1.6759809769680984,0.010914518322724939,ATRT_vs_EPN_like,ALDH1B1,219,Up
PWP2,1.4992710252371424,0.010957572461469207,ATRT_vs_EPN_like,PWP2,5822,Up
GASK1B,1.6628067996887275,0.01096760230674753,ATRT_vs_EPN_like,GASK1B,51313,Up
SIL1,1.2607901109875854,0.01096760230674753,ATRT_vs_EPN_like,SIL1,64374,Up
PYCR2,1.3188579075146372,0.01103646197487807,ATRT_vs_EPN_like,PYCR2,29920,Up
RBMS1,1.351359838825669,0.01156075347151055,ATRT_vs_EPN_like,RBMS1,5937,Up
SEC24D,1.3210099476114046,0.01156075347151055,ATRT_vs_EPN_like,SEC24D,9871,Up
TBL2,1.267324563822104,0.01156075347151055,ATRT_vs_EPN_like,TBL2,26608,Up
EIF4A1,1.2176943178428772,0.01156075347151055,ATRT_vs_EPN_like,EIF4A1,1973,Up
S100A11,2.7511102568974337,0.011592656612685017,ATRT_vs_EPN_like,S100A11,6282,Up
PUM3,1.4169730059541266,0.011592656612685017,ATRT_vs_EPN_like,PUM3,9933,Up
SYNGR2,1.8533771450134005,0.011878899002108739,ATRT_vs_EPN_like,SYNGR2,9144,Up
MCM4,1.1294147393317395,0.011878899002108739,ATRT_vs_EPN_like,MCM4,4173,Up
CCDC71,1.0978723669963166,0.011980081650652195,ATRT_vs_EPN_like,CCDC71,64925,Up
P4HA2,1.5543012586054736,0.012188410184356863,ATRT_vs_EPN_like,P4HA2,8974,Up
BMS1,1.1456061983222199,0.01272281553269341,ATRT_vs_EPN_like,BMS1,9790,Up
DDX47,1.2942586626928119,0.012808515788905673,ATRT_vs_EPN_like,DDX47,51202,Up
CCNH,1.1487796313480843,0.012879696853918656,ATRT_vs_EPN_like,CCNH,902,Up
MCM3,1.5974721382632424,0.012966775312729434,ATRT_vs_EPN_like,MCM3,4172,Up
ADI1,1.482883439049477,0.012966775312729434,ATRT_vs_EPN_like,ADI1,55256,Up
UTP20,1.4524039670325486,0.012966775312729434,ATRT_vs_EPN_like,UTP20,27340,Up
CTPS1,1.3849447050193078,0.012966775312729434,ATRT_vs_EPN_like,CTPS1,1503,Up
MYH9,1.617051831384213,0.01317648717056606,ATRT_vs_EPN_like,MYH9,4627,Up
IREB2,1.4473204026366169,0.013218452953099176,ATRT_vs_EPN_like,IREB2,3658,Up
GPR180,1.4096291269661343,0.01337198305240069,ATRT_vs_EPN_like,GPR180,160897,Up
CLN6,1.7911249071402509,0.0135528608328004,ATRT_vs_EPN_like,CLN6,54982,Up
PPIC,1.244118491212383,0.013595285566263776,ATRT_vs_EPN_like,PPIC,5480,Up
MCM2,1.368033702870136,0.013819707592641322,ATRT_vs_EPN_like,MCM2,4171,Up
RIF1,1.157360518373352,0.013819707592641322,ATRT_vs_EPN_like,RIF1,55183,Up
HSD17B11,2.0120372914530513,0.013946749998663925,ATRT_vs_EPN_like,HSD17B11,51170,Up
UTP15,1.4952825543796031,0.013946749998663925,ATRT_vs_EPN_like,UTP15,84135,Up
METAP1,1.3244443619601114,0.013946749998663925,ATRT_vs_EPN_like,METAP1,23173,Up
PLOD3,1.697044377418088,0.013985318196521877,ATRT_vs_EPN_like,PLOD3,8985,Up
CDC27,1.0221704556231828,0.013985318196521877,ATRT_vs_EPN_like,CDC27,996,Up
IGLV3-19,2.3924513037033392,0.014122805882006264,ATRT_vs_EPN_like,IGLV3-19,28797,Up
DHX37,1.1829388320339014,0.014320870243629462,ATRT_vs_EPN_like,DHX37,57647,Up
STBD1,1.2421549156959522,0.014609558566223306,ATRT_vs_EPN_like,STBD1,8987,Up
ARIH2,1.6327415724974053,0.014846099488260501,ATRT_vs_EPN_like,ARIH2,10425,Up
NOC2L,1.4591285614463807,0.015235156437649087,ATRT_vs_EPN_like,NOC2L,26155,Up
C1QB,2.3006188555031386,0.016066112567747672,ATRT_vs_EPN_like,C1QB,713,Up
TRMT1L,1.2760951473574131,0.016242337463463357,ATRT_vs_EPN_like,TRMT1L,81627,Up
GPAT4,1.3814296130259756,0.016536592159108607,ATRT_vs_EPN_like,GPAT4,137964,Up
ACSS2,1.2406846204684534,0.01674873511005331,ATRT_vs_EPN_like,ACSS2,55902,Up
MCM7,1.2224582856778525,0.016989510826403743,ATRT_vs_EPN_like,MCM7,4176,Up
IDE,1.0905741978962595,0.017064244860096143,ATRT_vs_EPN_like,IDE,3416,Up
AHCY,1.024534741740215,0.017064244860096143,ATRT_vs_EPN_like,AHCY,191,Up
ELOVL1,1.507140220466507,0.0175039226778971,ATRT_vs_EPN_like,ELOVL1,64834,Up
RSU1,1.49882262864665,0.017663224670896788,ATRT_vs_EPN_like,RSU1,6251,Up
UTP14A,1.4521008827509654,0.017663224670896788,ATRT_vs_EPN_like,UTP14A,10813,Up
MVP,2.08539875619509,0.017775544378017857,ATRT_vs_EPN_like,MVP,9961,Up
ALG3,1.427967656937824,0.01793742536040011,ATRT_vs_EPN_like,ALG3,10195,Up
SRPK1,1.0772107427832474,0.018372825615681612,ATRT_vs_EPN_like,SRPK1,6732,Up
CNIH4,1.3935904783030217,0.018438466637881384,ATRT_vs_EPN_like,CNIH4,29097,Up
