Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
RAC1,-1.6198680125991451,4.676853978760987e-5,ATRT_vs_Glial,RAC1,5879,Down
DBNL,-1.262167820605569,4.713213707350993e-5,ATRT_vs_Glial,DBNL,28988,Down
FMNL2,-2.4945714448169944,4.9276226642153545e-5,ATRT_vs_Glial,FMNL2,114793,Down
MTCH1,-1.790656027170293,5.254426336614353e-5,ATRT_vs_Glial,MTCH1,23787,Down
PAFAH1B1,-1.3216052978629165,5.5539274045971156e-5,ATRT_vs_Glial,PAFAH1B1,5048,Down
LLGL1,-2.973239640532924,5.9107730604031153e-5,ATRT_vs_Glial,LLGL1,3996,Down
PPP2CB,-1.9979845800537674,6.194332595675327e-5,ATRT_vs_Glial,PPP2CB,5516,Down
ACO1,-1.4889896472801283,6.249408618427726e-5,ATRT_vs_Glial,ACO1,48,Down
CAPZA2,-1.2132884008875813,6.315859813724975e-5,ATRT_vs_Glial,CAPZA2,830,Down
RFTN1,-1.978474748122892,6.663980231096801e-5,ATRT_vs_Glial,RFTN1,23180,Down
SORL1,-2.2538659704784614,6.730855262114974e-5,ATRT_vs_Glial,SORL1,6653,Down
ARHGAP5,-1.5929966924400887,6.771085773842417e-5,ATRT_vs_Glial,ARHGAP5,394,Down
CD59,-3.3892984845091156,7.085016221187166e-5,ATRT_vs_Glial,CD59,966,Down
FHIT,-1.8827369244312742,7.336103543707506e-5,ATRT_vs_Glial,FHIT,2272,Down
ARPC1A,-1.4400618657032709,7.336103543707506e-5,ATRT_vs_Glial,ARPC1A,10552,Down
HGS,-1.365341132752846,7.750799746066023e-5,ATRT_vs_Glial,HGS,9146,Down
CAMK2G,-3.1849498163466023,8.183215169350948e-5,ATRT_vs_Glial,CAMK2G,818,Down
PPP3CA,-2.9749806485003845,8.213707126932158e-5,ATRT_vs_Glial,PPP3CA,5530,Down
MAP3K3,-1.7859978085477728,8.255493237120805e-5,ATRT_vs_Glial,MAP3K3,4215,Down
EIF4A2,-1.6783938796084392,8.255493237120805e-5,ATRT_vs_Glial,EIF4A2,1974,Down
SIRT2,-2.8711954844827403,8.312373046629267e-5,ATRT_vs_Glial,SIRT2,22933,Down
AQP4,-5.916652942185138,8.772050223992125e-5,ATRT_vs_Glial,AQP4,361,Down
MAP1A,-2.7116295267420334,8.948682890673774e-5,ATRT_vs_Glial,MAP1A,4130,Down
PARK7,-1.4739274507795095,9.265351381087844e-5,ATRT_vs_Glial,PARK7,11315,Down
ACYP2,-4.128167885003776,9.919854241331604e-5,ATRT_vs_Glial,ACYP2,98,Down
WASL,-1.4676181436630173,1.0094121772956395e-4,ATRT_vs_Glial,WASL,8976,Down
RTN3,-1.9320342419963126,1.0269906180629751e-4,ATRT_vs_Glial,RTN3,10313,Down
EHBP1,-1.900807618292486,1.0270471755719969e-4,ATRT_vs_Glial,EHBP1,23301,Down
ATP2B4,-2.2026237421526424,1.0564585417728768e-4,ATRT_vs_Glial,ATP2B4,493,Down
LRP1,-2.4481384514402293,1.0801646214717704e-4,ATRT_vs_Glial,LRP1,4035,Down
RUFY3,-2.9417762865041936,1.0856682104822441e-4,ATRT_vs_Glial,RUFY3,22902,Down
PLEC,-2.5616843773573805,1.1124263452081658e-4,ATRT_vs_Glial,PLEC,5339,Down
WDR48,-1.7022925597611902,1.122016826128735e-4,ATRT_vs_Glial,WDR48,57599,Down
CRMP1,-3.419166183532539,1.1459179742394034e-4,ATRT_vs_Glial,CRMP1,1400,Down
CAMK2D,-2.2799893741228985,1.158969781667435e-4,ATRT_vs_Glial,CAMK2D,817,Down
NRCAM,-4.252145650976395,1.1827892946760035e-4,ATRT_vs_Glial,NRCAM,4897,Down
MTMR1,-1.6081134762200548,1.1827892946760035e-4,ATRT_vs_Glial,MTMR1,8776,Down
VPS11,-1.335057414507986,1.2048871345152158e-4,ATRT_vs_Glial,VPS11,55823,Down
ADO,-1.3602230201858383,1.220743770177109e-4,ATRT_vs_Glial,ADO,84890,Down
PIK3R1,-1.5311080249829274,1.2487824352152183e-4,ATRT_vs_Glial,PIK3R1,5295,Down
PIP4K2A,-2.287771038404717,1.252303713164228e-4,ATRT_vs_Glial,PIP4K2A,5305,Down
GBP2,-2.5706735997605996,1.3086405020508647e-4,ATRT_vs_Glial,GBP2,2634,Down
CADM4,-3.5544424696654495,1.324370233067019e-4,ATRT_vs_Glial,CADM4,199731,Down
SH3GLB1,-1.6356588201441191,1.3678313037865998e-4,ATRT_vs_Glial,SH3GLB1,51100,Down
NES,-3.463076439718712,1.391338529441152e-4,ATRT_vs_Glial,NES,10763,Down
TAPT1,-1.6482023228568004,1.3929166149982737e-4,ATRT_vs_Glial,TAPT1,202018,Down
TOM1L2,-2.0135164659420752,1.3965829635235175e-4,ATRT_vs_Glial,TOM1L2,146691,Down
GIT2,-1.4483780315260013,1.4346766843722637e-4,ATRT_vs_Glial,GIT2,9815,Down
GSTM3,-3.4911925596306155,1.4640190070093785e-4,ATRT_vs_Glial,GSTM3,2947,Down
MROH1,-1.9037246763346474,1.4640190070093785e-4,ATRT_vs_Glial,MROH1,727957,Down
MAP1LC3A,-3.5027260154622617,1.514830977360777e-4,ATRT_vs_Glial,MAP1LC3A,84557,Down
SCRN1,-2.507635695737239,1.514830977360777e-4,ATRT_vs_Glial,SCRN1,9805,Down
SEC14L2,-3.6764983987808364,1.5173919274143568e-4,ATRT_vs_Glial,SEC14L2,23541,Down
ABI2,-2.002001111988818,1.538544144012109e-4,ATRT_vs_Glial,ABI2,10152,Down
SYNM,-2.913128666262356,1.6800902685022758e-4,ATRT_vs_Glial,SYNM,23336,Down
RMDN3,-1.6647403516197556,1.6800902685022758e-4,ATRT_vs_Glial,RMDN3,55177,Down
RAB5A,-1.5995002792101332,1.7139112795966068e-4,ATRT_vs_Glial,RAB5A,5868,Down
TMOD1,-3.15125744068596,1.7533396045529392e-4,ATRT_vs_Glial,TMOD1,7111,Down
SEPTIN2,-1.7610730426331784,1.7929346103984448e-4,ATRT_vs_Glial,SEPTIN2,4735,Down
S100A16,-3.082768291554814,1.8120074000500369e-4,ATRT_vs_Glial,S100A16,140576,Down
EHD3,-2.7559422524208905,1.8120074000500369e-4,ATRT_vs_Glial,EHD3,30845,Down
PRKACB,-2.2111997096568707,1.8120074000500369e-4,ATRT_vs_Glial,PRKACB,5567,Down
PLPBP,-1.6287710342991453,1.8120074000500369e-4,ATRT_vs_Glial,PLPBP,11212,Down
CRYL1,-2.992773645456481,1.8329458397299843e-4,ATRT_vs_Glial,CRYL1,51084,Down
PPP2R2A,-1.51893196421031,1.8329458397299843e-4,ATRT_vs_Glial,PPP2R2A,5520,Down
TK2,-1.5084582218257623,1.8329458397299843e-4,ATRT_vs_Glial,TK2,7084,Down
PREPL,-1.4419278767793529,1.8329458397299843e-4,ATRT_vs_Glial,PREPL,9581,Down
SNX5,-1.4547976283957311,1.9021769942319613e-4,ATRT_vs_Glial,SNX5,27131,Down
PLCD1,-3.2328663438956866,1.9040691455065266e-4,ATRT_vs_Glial,PLCD1,5333,Down
SBF1,-1.9312038215242318,1.9069835089008757e-4,ATRT_vs_Glial,SBF1,6305,Down
VPS33A,-1.042409307773525,1.930933642221084e-4,ATRT_vs_Glial,VPS33A,65082,Down
RALA,-2.024128868649999,1.9461640069205137e-4,ATRT_vs_Glial,RALA,5898,Down
IMPA1,-1.99651141125916,1.9461640069205137e-4,ATRT_vs_Glial,IMPA1,3612,Down
