Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
RRAGA,-1.4342576059345973,0.013819707592641322,ATRT_vs_EPN_like,RRAGA,10670,Down
STK33,-1.7717909788429935,0.013926655239004389,ATRT_vs_EPN_like,STK33,65975,Down
MOCS3,-1.0223442429552705,0.013938898888843254,ATRT_vs_EPN_like,MOCS3,27304,Down
CFAP298,-1.6496242560888668,0.013946749998663925,ATRT_vs_EPN_like,CFAP298,56683,Down
TCEAL3,-2.187278913653035,0.014122805882006264,ATRT_vs_EPN_like,TCEAL3,85012,Down
PLCD1,-2.4773181581410384,0.014320870243629462,ATRT_vs_EPN_like,PLCD1,5333,Down
ARPC1A,-1.0198035450763392,0.014482587191375454,ATRT_vs_EPN_like,ARPC1A,10552,Down
RBP1,-3.4570278081340042,0.014647080262412166,ATRT_vs_EPN_like,RBP1,5947,Down
FIS1,-1.1185238146420247,0.014647080262412166,ATRT_vs_EPN_like,FIS1,51024,Down
SCRN2,-1.6521462359841337,0.014846099488260501,ATRT_vs_EPN_like,SCRN2,90507,Down
MACROH2A1,-1.4129779783477048,0.014967521330758115,ATRT_vs_EPN_like,MACROH2A1,9555,Down
DYNLRB1,-1.9943767052769168,0.015041952134251814,ATRT_vs_EPN_like,DYNLRB1,83658,Down
DNAAF3,-2.0828631031240725,0.015199284105804893,ATRT_vs_EPN_like,DNAAF3,352909,Down
CCDC127,-1.124995470477046,0.01527365302915992,ATRT_vs_EPN_like,CCDC127,133957,Down
CROCC,-2.1168059407687245,0.015519342183110931,ATRT_vs_EPN_like,CROCC,9696,Down
IFT88,-1.627325854901823,0.015908865962401264,ATRT_vs_EPN_like,IFT88,8100,Down
LMNB2,-1.1514039068057045,0.015934170153797254,ATRT_vs_EPN_like,LMNB2,84823,Down
ERI3,-1.1266807751505254,0.015934170153797254,ATRT_vs_EPN_like,ERI3,79033,Down
UBXN7,-1.0416490913208705,0.015934170153797254,ATRT_vs_EPN_like,UBXN7,26043,Down
TMOD1,-2.360798484593861,0.01596159724139119,ATRT_vs_EPN_like,TMOD1,7111,Down
TTC8,-1.3591958386665048,0.01658497201905241,ATRT_vs_EPN_like,TTC8,123016,Down
PCBD2,-1.3434224445817016,0.017105038318347823,ATRT_vs_EPN_like,PCBD2,84105,Down
RFX3,-1.2947222682570647,0.0175039226778971,ATRT_vs_EPN_like,RFX3,5991,Down
NFIX,-1.924387468391732,0.017692662488859732,ATRT_vs_EPN_like,NFIX,4784,Down
HEATR5A,-1.6111585282021998,0.017934825224632054,ATRT_vs_EPN_like,HEATR5A,25938,Down
GNB4,-1.6647749217060586,0.018026795996238583,ATRT_vs_EPN_like,GNB4,59345,Down
CD36,-2.6895099080898994,0.018372825615681612,ATRT_vs_EPN_like,CD36,948,Down
AASS,-1.4164631062068267,0.018372825615681612,ATRT_vs_EPN_like,AASS,10157,Down
DDAH2,-1.5299656722221933,0.01852204507176547,ATRT_vs_EPN_like,DDAH2,23564,Down
GNL1,-1.1186474883520745,0.018537337144479145,ATRT_vs_EPN_like,GNL1,2794,Down
ALDH3A2,-1.0590651397430584,0.018949638798660587,ATRT_vs_EPN_like,ALDH3A2,224,Down
MAP4K4,-1.2164731715131367,0.019127833858639587,ATRT_vs_EPN_like,MAP4K4,9448,Down
PRDX5,-1.9665528831027999,0.01946103783453923,ATRT_vs_EPN_like,PRDX5,25824,Down
HKDC1,-1.7370401679778489,0.019503666798977966,ATRT_vs_EPN_like,HKDC1,80201,Down
EPHX1,-1.8292450052046796,0.01957279014185894,ATRT_vs_EPN_like,EPHX1,2052,Down
PSIP1,-1.3530488382835948,0.019674856018116364,ATRT_vs_EPN_like,PSIP1,11168,Down
MAN2C1,-1.2486408877164514,0.019674856018116364,ATRT_vs_EPN_like,MAN2C1,4123,Down
STUB1,-1.3020337130369342,0.019825663371764005,ATRT_vs_EPN_like,STUB1,10273,Down
H3-3A,-1.6113634666451553,0.02002720626128302,ATRT_vs_EPN_like,H3-3A,3020,Down
HMGN4,-1.3474664970051577,0.02013050422723876,ATRT_vs_EPN_like,HMGN4,10473,Down
PSMF1,-1.3920850998163026,0.020637558662295302,ATRT_vs_EPN_like,PSMF1,9491,Down
BAIAP2,-2.113288919505745,0.020841545677534937,ATRT_vs_EPN_like,BAIAP2,10458,Down
ROR2,-1.5673183885417785,0.020841545677534937,ATRT_vs_EPN_like,ROR2,4920,Down
FKBP2,-1.1746450785310145,0.020841545677534937,ATRT_vs_EPN_like,FKBP2,2286,Down
CD47,-2.2156823498015292,0.021305407449498683,ATRT_vs_EPN_like,CD47,961,Down
ISOC1,-1.4434946481672881,0.021481174694426376,ATRT_vs_EPN_like,ISOC1,51015,Down
SNX4,-1.3418859212223175,0.021481174694426376,ATRT_vs_EPN_like,SNX4,8723,Down
MLIP,-1.7038684020583759,0.022281544580173743,ATRT_vs_EPN_like,MLIP,90523,Down
TK2,-1.0817683111334482,0.022440758923358766,ATRT_vs_EPN_like,TK2,7084,Down
KBTBD11,-3.09401371930468,0.02244527692100708,ATRT_vs_EPN_like,KBTBD11,9920,Down
YES1,-1.7755845974160351,0.02244527692100708,ATRT_vs_EPN_like,YES1,7525,Down
TBC1D24,-1.4919520933580372,0.022593412035580077,ATRT_vs_EPN_like,TBC1D24,57465,Down
PTPRG,-1.6590936081933485,0.02305414497654267,ATRT_vs_EPN_like,PTPRG,5793,Down
BAIAP3,-1.3872576243722996,0.023134328541955077,ATRT_vs_EPN_like,BAIAP3,8938,Down
AQP4,-3.973885336584221,0.02313746443236097,ATRT_vs_EPN_like,AQP4,361,Down
MTX3,-1.3520197406686556,0.02313746443236097,ATRT_vs_EPN_like,MTX3,345778,Down
CNNM3,-1.1953802408117582,0.023357377789647717,ATRT_vs_EPN_like,CNNM3,26505,Down
GMPR2,-1.1715257947471507,0.023357377789647717,ATRT_vs_EPN_like,GMPR2,51292,Down
ALDH9A1,-1.430765349203167,0.023504667237724097,ATRT_vs_EPN_like,ALDH9A1,223,Down
PITHD1,-1.2845945547057056,0.023504667237724097,ATRT_vs_EPN_like,PITHD1,57095,Down
IFT27,-1.4516628157636724,0.023509597277861442,ATRT_vs_EPN_like,IFT27,11020,Down
FMNL2,-1.6004477707563218,0.02364808862428656,ATRT_vs_EPN_like,FMNL2,114793,Down
HMGN2,-1.5668210882990863,0.02364808862428656,ATRT_vs_EPN_like,HMGN2,3151,Down
DCAKD,-1.498611747568404,0.02364808862428656,ATRT_vs_EPN_like,DCAKD,79877,Down
NRBP2,-1.4617244475484092,0.02364808862428656,ATRT_vs_EPN_like,NRBP2,340371,Down
LZIC,-1.1012232386475453,0.02364808862428656,ATRT_vs_EPN_like,LZIC,84328,Down
MAP1A,-1.8130849528279285,0.02371611179999788,ATRT_vs_EPN_like,MAP1A,4130,Down
IFT70A,-1.3672429095881498,0.023771058610877804,ATRT_vs_EPN_like,IFT70A,92104,Down
ANKRD45,-1.6653730025675628,0.023814496012698843,ATRT_vs_EPN_like,ANKRD45,339416,Down
MYORG,-1.8892250492215865,0.02438053401302178,ATRT_vs_EPN_like,MYORG,57462,Down
KDM3B,-1.0335850074919222,0.02455787426313354,ATRT_vs_EPN_like,KDM3B,51780,Down
SLC25A1,-1.0376966728474066,0.024664911728381162,ATRT_vs_EPN_like,SLC25A1,6576,Down
BDH1,-2.300799823322567,0.025234922519337583,ATRT_vs_EPN_like,BDH1,622,Down
BAD,-1.2850393964606717,0.025473803032636046,ATRT_vs_EPN_like,BAD,572,Down
NUCKS1,-1.1947596808817025,0.025473803032636046,ATRT_vs_EPN_like,NUCKS1,64710,Down
TAPT1,-1.1306526548752593,0.025473803032636046,ATRT_vs_EPN_like,TAPT1,202018,Down
CA3,-4.5036545876555145,0.02550411551877216,ATRT_vs_EPN_like,CA3,761,Down
TTC5,-1.003127828026237,0.02585094654599334,ATRT_vs_EPN_like,TTC5,91875,Down
ZRANB2,-1.1550926714714436,0.026040029337396995,ATRT_vs_EPN_like,ZRANB2,9406,Down
TKFC,-1.0015692786165182,0.02657439699475943,ATRT_vs_EPN_like,TKFC,26007,Down
SERPINB6,-1.4286291219756677,0.026994970897290627,ATRT_vs_EPN_like,SERPINB6,5269,Down
PRUNE1,-1.1034896328505113,0.027504016598017374,ATRT_vs_EPN_like,PRUNE1,58497,Down
SYNE1,-1.530579497543858,0.02819033074507082,ATRT_vs_EPN_like,SYNE1,23345,Down
DNAL1,-1.7379269491636364,0.02852321499056137,ATRT_vs_EPN_like,DNAL1,83544,Down
ALDH5A1,-1.6495436377824255,0.02855699309958929,ATRT_vs_EPN_like,ALDH5A1,7915,Down
LIMCH1,-1.8428983974137978,0.028754915620192698,ATRT_vs_EPN_like,LIMCH1,22998,Down
CACNA2D1,-2.45954284753871,0.029000296114418133,ATRT_vs_EPN_like,CACNA2D1,781,Down
PDXP,-1.8976067780462031,0.029026279468548244,ATRT_vs_EPN_like,PDXP,57026,Down
PRMT2,-1.378254869557228,0.029026279468548244,ATRT_vs_EPN_like,PRMT2,3275,Down
TLE3,-1.538570532600069,0.029075107254920126,ATRT_vs_EPN_like,TLE3,7090,Down
UCHL1,-2.1937374804251633,0.02928925493818602,ATRT_vs_EPN_like,UCHL1,7345,Down
ACO2,-1.355197714931478,0.02942309123682655,ATRT_vs_EPN_like,ACO2,50,Down
PALM,-2.3365908053299194,0.02956110618867593,ATRT_vs_EPN_like,PALM,5064,Down
RUVBL2,-1.0778576383833283,0.02979546170966151,ATRT_vs_EPN_like,RUVBL2,10856,Down
STXBP3,-1.0327317051009608,0.02983628887042045,ATRT_vs_EPN_like,STXBP3,6814,Down
CD9,-2.4433875162673964,0.030139864571236803,ATRT_vs_EPN_like,CD9,928,Down
GNAI3,-1.1489097231695347,0.03075692831873649,ATRT_vs_EPN_like,GNAI3,2773,Down
GCSH,-1.9625386959835502,0.03079725764351941,ATRT_vs_EPN_like,GCSH,2653,Down
ATP2B1,-1.8909476298644172,0.03079725764351941,ATRT_vs_EPN_like,ATP2B1,490,Down
CFAP20,-1.1374979207986975,0.03079725764351941,ATRT_vs_EPN_like,CFAP20,29105,Down
REPS1,-1.197768583189859,0.031283936166091826,ATRT_vs_EPN_like,REPS1,85021,Down
DTD1,-1.1318498594098827,0.031986806249584304,ATRT_vs_EPN_like,DTD1,92675,Down
RAB12,-1.150062432162482,0.03203529604764922,ATRT_vs_EPN_like,RAB12,201475,Down
TBC1D2B,-1.1494345853339922,0.03203529604764922,ATRT_vs_EPN_like,TBC1D2B,23102,Down
DMAC2L,-1.4261230664244735,0.03213339256984202,ATRT_vs_EPN_like,DMAC2L,27109,Down
UBXN6,-1.3160967405120516,0.03231102526464195,ATRT_vs_EPN_like,UBXN6,80700,Down
ERLIN2,-1.3823071728291545,0.032323520399182064,ATRT_vs_EPN_like,ERLIN2,11160,Down
CAMK2G,-2.00954082958625,0.03251081993559772,ATRT_vs_EPN_like,CAMK2G,818,Down
JMJD7,-1.5269711779571473,0.032759445110516525,ATRT_vs_EPN_like,JMJD7,100137047,Down
NAXD,-1.19549657758591,0.03295696824508032,ATRT_vs_EPN_like,NAXD,55739,Down
MFF,-1.0035584514428137,0.03300044966212594,ATRT_vs_EPN_like,MFF,56947,Down
RABL6,-1.0353156198665445,0.03467188260486642,ATRT_vs_EPN_like,RABL6,55684,Down
CPVL,-2.49614312105626,0.03473285920036425,ATRT_vs_EPN_like,CPVL,54504,Down
PTGFRN,-1.7478555044474255,0.03475884222557993,ATRT_vs_EPN_like,PTGFRN,5738,Down
CERS1,-1.5889913768815234,0.035271885921178935,ATRT_vs_EPN_like,CERS1,10715,Down
SYNPO2,-1.3733295873631413,0.035271885921178935,ATRT_vs_EPN_like,SYNPO2,171024,Down
KIAA1671,-1.2027815133082385,0.035271885921178935,ATRT_vs_EPN_like,KIAA1671,85379,Down
CEP97,-1.150415606939756,0.035325628184832564,ATRT_vs_EPN_like,CEP97,79598,Down
PHKB,-1.484302150269297,0.03567491019432524,ATRT_vs_EPN_like,PHKB,5257,Down
VPS13A,-1.190066183867497,0.03577278174316657,ATRT_vs_EPN_like,VPS13A,23230,Down
KATNB1,-1.3726442128133165,0.035994856334190285,ATRT_vs_EPN_like,KATNB1,10300,Down
DCLK2,-1.7267605459647868,0.036076241531629534,ATRT_vs_EPN_like,DCLK2,166614,Down
SCRIB,-1.4987943420309477,0.03633703319252611,ATRT_vs_EPN_like,SCRIB,23513,Down
PDCD6,-1.7446578895932987,0.03685451784991699,ATRT_vs_EPN_like,PDCD6,10016,Down
ATP1A2,-2.757148336011209,0.03737454425441226,ATRT_vs_EPN_like,ATP1A2,477,Down
RRAGD,-1.3841617854584136,0.03737454425441226,ATRT_vs_EPN_like,RRAGD,58528,Down
TSC1,-1.28564447589957,0.03754981418033853,ATRT_vs_EPN_like,TSC1,7248,Down
RUVBL1,-1.0986427719044762,0.03794016040225505,ATRT_vs_EPN_like,RUVBL1,8607,Down
CADM4,-2.2663473439455615,0.038376854714358505,ATRT_vs_EPN_like,CADM4,199731,Down
TRIM2,-1.4400998994822842,0.03876266096821989,ATRT_vs_EPN_like,TRIM2,23321,Down
DNAAF10,-1.1352783114210183,0.03876266096821989,ATRT_vs_EPN_like,DNAAF10,116143,Down
CHCHD2,-1.1760630293947045,0.03914490246435776,ATRT_vs_EPN_like,CHCHD2,51142,Down
AKT1,-1.1211111541766954,0.039171780463406684,ATRT_vs_EPN_like,AKT1,207,Down
PBXIP1,-2.145442312374332,0.039234966133832816,ATRT_vs_EPN_like,PBXIP1,57326,Down
HSF1,-1.063417239668734,0.03944502417555562,ATRT_vs_EPN_like,HSF1,3297,Down
SBF1,-1.2612847483035097,0.03969252404648984,ATRT_vs_EPN_like,SBF1,6305,Down
MROH1,-1.21560073872271,0.03969252404648984,ATRT_vs_EPN_like,MROH1,727957,Down
ANTXR2,-1.1973901882470592,0.03969252404648984,ATRT_vs_EPN_like,ANTXR2,118429,Down
GNB1,-1.7180627168425318,0.03985427638977801,ATRT_vs_EPN_like,GNB1,2782,Down
TST,-1.4610854609779693,0.040089389900836735,ATRT_vs_EPN_like,TST,7263,Down
CDC42BPB,-1.033586001301206,0.04073538037143667,ATRT_vs_EPN_like,CDC42BPB,9578,Down
TRIM47,-1.5733662175047805,0.04098819022675816,ATRT_vs_EPN_like,TRIM47,91107,Down
FAM169A,-1.252999117858483,0.041739170443785854,ATRT_vs_EPN_like,FAM169A,26049,Down
AMT,-1.0846219481440897,0.041739170443785854,ATRT_vs_EPN_like,AMT,275,Down
ACYP1,-1.5769294948138537,0.04181412165476405,ATRT_vs_EPN_like,ACYP1,97,Down
ENDOD1,-1.467654755284972,0.04238415122688744,ATRT_vs_EPN_like,ENDOD1,23052,Down
RAC3,-1.695923378002938,0.042505008274610304,ATRT_vs_EPN_like,RAC3,5881,Down
TMEM47,-1.3358485508275315,0.04282888301874034,ATRT_vs_EPN_like,TMEM47,83604,Down
QDPR,-1.2725879515799576,0.04282888301874034,ATRT_vs_EPN_like,QDPR,5860,Down
LRRC41,-1.0122552312723236,0.04294201239691971,ATRT_vs_EPN_like,LRRC41,10489,Down
GSDME,-1.6665267053946842,0.04302763591210862,ATRT_vs_EPN_like,GSDME,1687,Down
ETFRF1,-1.1411978348979162,0.04310654407535253,ATRT_vs_EPN_like,ETFRF1,144363,Down
CEP41,-1.4429642266381038,0.04346601227399516,ATRT_vs_EPN_like,CEP41,95681,Down
SAMD4B,-1.1780849930663848,0.04388020698562181,ATRT_vs_EPN_like,SAMD4B,55095,Down
TMEM231,-2.199047105593774,0.04450558831419983,ATRT_vs_EPN_like,TMEM231,79583,Down
SYPL1,-1.4032744153296832,0.044739722659413,ATRT_vs_EPN_like,SYPL1,6856,Down
FUNDC1,-1.055752623733344,0.04533058484106852,ATRT_vs_EPN_like,FUNDC1,139341,Down
ODF2,-1.4069150663308783,0.04586947205396879,ATRT_vs_EPN_like,ODF2,4957,Down
CRB2,-1.3910861537814476,0.04586947205396879,ATRT_vs_EPN_like,CRB2,286204,Down
CDH2,-1.2688231800179501,0.04592040570358177,ATRT_vs_EPN_like,CDH2,1000,Down
TLN2,-1.3875321800526237,0.04611668347670295,ATRT_vs_EPN_like,TLN2,83660,Down
ZHX2,-1.1975619580175305,0.046131914709010804,ATRT_vs_EPN_like,ZHX2,22882,Down
NUDT2,-1.2324062907657556,0.046230947318734665,ATRT_vs_EPN_like,NUDT2,318,Down
EPPK1,-1.612158233783255,0.04628436664937715,ATRT_vs_EPN_like,EPPK1,83481,Down
STON2,-1.405998318476346,0.04628436664937715,ATRT_vs_EPN_like,STON2,85439,Down
AGAP3,-1.4962257373165784,0.047359285279672245,ATRT_vs_EPN_like,AGAP3,116988,Down
RMDN3,-1.0385215218361985,0.04737749878834143,ATRT_vs_EPN_like,RMDN3,55177,Down
PANK2,-1.2594574561245473,0.04859033947527873,ATRT_vs_EPN_like,PANK2,80025,Down
SLC1A3,-2.8087262373276403,0.04922232855228088,ATRT_vs_EPN_like,SLC1A3,6507,Down
