Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
ATP6V1D,-1.314717632982365,0.0014483102897483453,EPN_like_vs_Glial,ATP6V1D,51382,Down
GSTO1,-1.0992678725253668,0.0015057555613961434,EPN_like_vs_Glial,GSTO1,9446,Down
CBR3,-2.107562725623932,0.0015573491678088954,EPN_like_vs_Glial,CBR3,874,Down
BCHE,-1.6318120771568054,0.0015573491678088954,EPN_like_vs_Glial,BCHE,590,Down
DRG2,-1.0532008800808264,0.0016336024305150306,EPN_like_vs_Glial,DRG2,1819,Down
ATP6V1C1,-1.2265913464844083,0.0016373005197624167,EPN_like_vs_Glial,ATP6V1C1,528,Down
SORL1,-1.2495873395837975,0.0016767963119941618,EPN_like_vs_Glial,SORL1,6653,Down
CYRIA,-1.343996193289481,0.001695835358882545,EPN_like_vs_Glial,CYRIA,81553,Down
ATP6V1G2,-2.124366518091456,0.0017061762382659731,EPN_like_vs_Glial,ATP6V1G2,534,Down
LAP3,-1.28439374576773,0.001742562022067107,EPN_like_vs_Glial,LAP3,51056,Down
ELMO2,-1.06502701751322,0.0017682259295880892,EPN_like_vs_Glial,ELMO2,63916,Down
VPS52,-1.0345204905025938,0.001845474968416288,EPN_like_vs_Glial,VPS52,6293,Down
HEBP1,-1.3113027560915178,0.0018507293491780493,EPN_like_vs_Glial,HEBP1,50865,Down
TNR,-3.2188888676663296,0.0018622877294882391,EPN_like_vs_Glial,TNR,7143,Down
NME2,-1.031629187568189,0.0018797545973870864,EPN_like_vs_Glial,NME2,4831,Down
HCLS1,-1.60079561032828,0.0019065551359235405,EPN_like_vs_Glial,HCLS1,3059,Down
GATM,-1.5192707121728972,0.0019192393632512467,EPN_like_vs_Glial,GATM,2628,Down
TP53I3,-1.5094445614765348,0.0019218226143250452,EPN_like_vs_Glial,TP53I3,9540,Down
EHD3,-1.622153799825778,0.001982945254630464,EPN_like_vs_Glial,EHD3,30845,Down
MOB3A,-1.3130949308999185,0.002025048221929421,EPN_like_vs_Glial,MOB3A,126308,Down
RGS10,-1.2276219652416103,0.002025048221929421,EPN_like_vs_Glial,RGS10,6001,Down
PARP9,-1.0132900110096017,0.0020325377738647887,EPN_like_vs_Glial,PARP9,83666,Down
RAB13,-1.0632016693810478,0.0020422583641473767,EPN_like_vs_Glial,RAB13,5872,Down
PSMB10,-1.250189706159766,0.002064230811753166,EPN_like_vs_Glial,PSMB10,5699,Down
COTL1,-1.462214456956218,0.002124899692518001,EPN_like_vs_Glial,COTL1,23406,Down
