Gene,logFC,adj.P.Val,Contrast,Gene_limpo,ENTREZID,Regulation
HMG20A,-1.4522009986504898,0.0011036087014528522,ATRT_vs_MB,HMG20A,10363,Down
SMC1A,-1.484459428570176,0.0011205941969626343,ATRT_vs_MB,SMC1A,8243,Down
GTF3C4,-1.2736032621437587,0.0011212896451632621,ATRT_vs_MB,GTF3C4,9329,Down
RANBP1,-1.1126239781163143,0.0011265899395649264,ATRT_vs_MB,RANBP1,5902,Down
STMN1,-3.1034515185887273,0.001130068435356445,ATRT_vs_MB,STMN1,3925,Down
TSC2,-1.3387687269657356,0.0011530989197428402,ATRT_vs_MB,TSC2,7249,Down
NUDT1,-1.6903887919134704,0.0011606183828640857,ATRT_vs_MB,NUDT1,4521,Down
REPS1,-1.721891899629771,0.001168130334597756,ATRT_vs_MB,REPS1,85021,Down
RNASEH2A,-1.7184955299021247,0.0011894629984202027,ATRT_vs_MB,RNASEH2A,10535,Down
DTD1,-1.6291553685796565,0.0011902182918509252,ATRT_vs_MB,DTD1,92675,Down
MACROH2A2,-3.057195585234588,0.0012017965109360177,ATRT_vs_MB,MACROH2A2,55506,Down
ZNF787,-1.6515228760633214,0.0012162571776049963,ATRT_vs_MB,ZNF787,126208,Down
ELAVL4,-2.1175958729733324,0.001238095713551057,ATRT_vs_MB,ELAVL4,1996,Down
UPF3B,-1.6426762343164967,0.0012955497170227491,ATRT_vs_MB,UPF3B,65109,Down
TBCC,-1.4712082067059313,0.0012955497170227491,ATRT_vs_MB,TBCC,6903,Down
HPF1,-1.4886915501532378,0.0013515097039923755,ATRT_vs_MB,HPF1,54969,Down
HSD11B2,-2.7163345132093006,0.0013675263857097575,ATRT_vs_MB,HSD11B2,3291,Down
GTF3C3,-1.0860753465644706,0.0013799807821272062,ATRT_vs_MB,GTF3C3,9330,Down
SETMAR,-1.654435762908097,0.0013991399506288692,ATRT_vs_MB,SETMAR,6419,Down
MAP1LC3A,-3.305439524493181,0.0014287838718930344,ATRT_vs_MB,MAP1LC3A,84557,Down
GTF3C2,-1.076034698342891,0.0014287838718930344,ATRT_vs_MB,GTF3C2,2976,Down
TRIM28,-1.6896530633043128,0.0014506276746377768,ATRT_vs_MB,TRIM28,10155,Down
CENPB,-1.2624601570541145,0.0014506276746377768,ATRT_vs_MB,CENPB,1059,Down
EDC3,-1.1696556499460868,0.0014506276746377768,ATRT_vs_MB,EDC3,80153,Down
MPRIP,-1.5914205079839157,0.0014882473856009488,ATRT_vs_MB,MPRIP,23164,Down
NFIA,-2.3792016441582327,0.001490334371389752,ATRT_vs_MB,NFIA,4774,Down
TRIO,-2.4202639802823853,0.0014986154251043844,ATRT_vs_MB,TRIO,7204,Down
ALYREF,-1.5186086986942442,0.0015022362319238086,ATRT_vs_MB,ALYREF,10189,Down
ASRGL1,-2.6354927192861233,0.0015583139270447795,ATRT_vs_MB,ASRGL1,80150,Down
LRWD1,-1.3800940821866234,0.0015583139270447795,ATRT_vs_MB,LRWD1,222229,Down
TTC5,-1.3596938386618262,0.0015945152198243615,ATRT_vs_MB,TTC5,91875,Down
PBRM1,-1.4791386676052731,0.0016011032158906413,ATRT_vs_MB,PBRM1,55193,Down
TLE3,-2.114143497222109,0.0016761326324347405,ATRT_vs_MB,TLE3,7090,Down
PIP4K2B,-1.760598604459485,0.0016761326324347405,ATRT_vs_MB,PIP4K2B,8396,Down
CLCN6,-1.2855918332814937,0.0016761326324347405,ATRT_vs_MB,CLCN6,1185,Down
AHDC1,-1.4548767405906062,0.0016804984089703924,ATRT_vs_MB,AHDC1,27245,Down
MECP2,-2.197428849533747,0.0016966035114168287,ATRT_vs_MB,MECP2,4204,Down
MAP4K4,-1.560955170781746,0.0016966035114168287,ATRT_vs_MB,MAP4K4,9448,Down
API5,-1.3219831115437266,0.0016966035114168287,ATRT_vs_MB,API5,8539,Down
UBE2N,-1.2831014978992457,0.0017011781083575547,ATRT_vs_MB,UBE2N,7334,Down
ZNF22,-1.3032730666380488,0.0017032549506364118,ATRT_vs_MB,ZNF22,7570,Down
HMCES,-1.254624919013132,0.001704670142144154,ATRT_vs_MB,HMCES,56941,Down
TBL1XR1,-1.3185203295223182,0.0017384084111451456,ATRT_vs_MB,TBL1XR1,79718,Down
SNW1,-1.2098683039061342,0.0017384084111451456,ATRT_vs_MB,SNW1,22938,Down
H3-7,-1.941782956729142,0.0017409428025949446,ATRT_vs_MB,H3-7,440686,Down
SAFB2,-1.3766905297780703,0.0017409428025949446,ATRT_vs_MB,SAFB2,9667,Down
SMNDC1,-1.1426475616083813,0.0017817499347120235,ATRT_vs_MB,SMNDC1,10285,Down
TRRAP,-1.1618808546211064,0.0018128531603963979,ATRT_vs_MB,TRRAP,8295,Down
NCAPG2,-1.4675926500048782,0.0018324450428569379,ATRT_vs_MB,NCAPG2,54892,Down
CRIP2,-2.2246669459825092,0.001857007109236217,ATRT_vs_MB,CRIP2,1397,Down
MED25,-1.2615393669724924,0.0020187715661163126,ATRT_vs_MB,MED25,81857,Down
NHP2,-1.2558723597919759,0.002020676950483762,ATRT_vs_MB,NHP2,55651,Down
AKAP8L,-1.3376045232623284,0.002026780702653089,ATRT_vs_MB,AKAP8L,26993,Down
EPM2AIP1,-1.4425417486543957,0.0020391631747130596,ATRT_vs_MB,EPM2AIP1,9852,Down
TMEM35A,-1.5642888326301438,0.0020476681978609497,ATRT_vs_MB,TMEM35A,59353,Down
SRGAP2,-1.5520871210103202,0.0020476681978609497,ATRT_vs_MB,SRGAP2,23380,Down
MTA2,-1.2485136908859182,0.0020476681978609497,ATRT_vs_MB,MTA2,9219,Down
CUL3,-1.062688483475469,0.0020528136221666256,ATRT_vs_MB,CUL3,8452,Down
H1-5,-2.558614671729945,0.002077914863425643,ATRT_vs_MB,H1-5,3009,Down
DLGAP4,-1.4589505161946228,0.0021017666168276746,ATRT_vs_MB,DLGAP4,22839,Down
WBP2,-1.5835599470629624,0.0021250516843457877,ATRT_vs_MB,WBP2,23558,Down
DUS3L,-1.2573713388616916,0.0021250516843457877,ATRT_vs_MB,DUS3L,56931,Down
RUFY3,-2.5916477471032415,0.002147875660933115,ATRT_vs_MB,RUFY3,22902,Down
NUDT21,-1.1782170162874976,0.002147875660933115,ATRT_vs_MB,NUDT21,11051,Down
LRCH2,-1.5326855328880526,0.002163139453468875,ATRT_vs_MB,LRCH2,57631,Down
WTAP,-1.0126962298539048,0.002173156454853289,ATRT_vs_MB,WTAP,9589,Down
DNAJC17,-1.0883539734492693,0.002178173757107078,ATRT_vs_MB,DNAJC17,55192,Down
RAC3,-2.4177629280525217,0.002205158957393406,ATRT_vs_MB,RAC3,5881,Down
CLP1,-2.111929441409707,0.002205158957393406,ATRT_vs_MB,CLP1,10978,Down
MDC1,-1.5055532281315003,0.002205158957393406,ATRT_vs_MB,MDC1,9656,Down
SPECC1L,-1.3167195768622761,0.002205158957393406,ATRT_vs_MB,SPECC1L,23384,Down
HSDL1,-1.5214821556035645,0.002246584153759328,ATRT_vs_MB,HSDL1,83693,Down
WDR48,-1.4934379668136728,0.002280398739869208,ATRT_vs_MB,WDR48,57599,Down
GNAO1,-3.3954293206535375,0.002283160609240472,ATRT_vs_MB,GNAO1,2775,Down
HMGN2,-2.015635271039674,0.002283160609240472,ATRT_vs_MB,HMGN2,3151,Down
USP46,-1.5112794219731747,0.002283160609240472,ATRT_vs_MB,USP46,64854,Down
PHIP,-1.439920197085229,0.0022918389891459453,ATRT_vs_MB,PHIP,55023,Down
PPIL4,-1.1601392633664993,0.0023049106913114238,ATRT_vs_MB,PPIL4,85313,Down
AQR,-1.112179195333031,0.0023049106913114238,ATRT_vs_MB,AQR,9716,Down
CFDP1,-1.0387051727871182,0.0023049106913114238,ATRT_vs_MB,CFDP1,10428,Down
HNRNPA2B1,-1.2430715636016814,0.002317228691356031,ATRT_vs_MB,HNRNPA2B1,3181,Down
DPYSL5,-3.349212285794817,0.0023888036064422325,ATRT_vs_MB,DPYSL5,56896,Down
RBM12,-1.073176653021516,0.0023911581008803683,ATRT_vs_MB,RBM12,10137,Down
MLH1,-1.3561434439378282,0.002415950169261441,ATRT_vs_MB,MLH1,4292,Down
CSNK1E,-2.3449896739738563,0.0024770250924041107,ATRT_vs_MB,CSNK1E,1454,Down
RFX1,-1.6168741724082274,0.002547495598611153,ATRT_vs_MB,RFX1,5989,Down
PPIH,-1.1156141940392814,0.0025844896256818854,ATRT_vs_MB,PPIH,10465,Down
ARID2,-1.1603143819501511,0.002585131607539455,ATRT_vs_MB,ARID2,196528,Down
RBBP4,-1.3647646651588303,0.0025852803526561228,ATRT_vs_MB,RBBP4,5928,Down
ARID1A,-1.5327307428591332,0.0025895519692371947,ATRT_vs_MB,ARID1A,8289,Down
TSN,-1.3643033776975244,0.0026108281283432917,ATRT_vs_MB,TSN,7247,Down
PLCG1,-1.553856748165252,0.0026144007263081345,ATRT_vs_MB,PLCG1,5335,Down
RNF214,-1.1054598045365474,0.0026251204043337604,ATRT_vs_MB,RNF214,257160,Down
NT5DC2,-1.3129379348343058,0.0026382991189172816,ATRT_vs_MB,NT5DC2,64943,Down
AAR2,-1.0323358343656963,0.002639657388801796,ATRT_vs_MB,AAR2,25980,Down
NFIB,-2.4334849551014663,0.002641876629862019,ATRT_vs_MB,NFIB,4781,Down
SREK1,-1.1621312744222614,0.0027239025745006027,ATRT_vs_MB,SREK1,140890,Down
HMGB1,-1.434348311790071,0.0028133175846781723,ATRT_vs_MB,HMGB1,3146,Down
NCAPD3,-1.4079887028594555,0.0028612232847356985,ATRT_vs_MB,NCAPD3,23310,Down
HGS,-1.1344523516766323,0.0028612232847356985,ATRT_vs_MB,HGS,9146,Down
PPIL2,-1.1524765327077127,0.0028676964617685608,ATRT_vs_MB,PPIL2,23759,Down
BAIAP2,-2.597594904363291,0.002908879917878457,ATRT_vs_MB,BAIAP2,10458,Down
PPP1R8,-1.381318649605852,0.002918657899059687,ATRT_vs_MB,PPP1R8,5511,Down
KIF2A,-1.5344583249213102,0.0029980753035143094,ATRT_vs_MB,KIF2A,3796,Down
MED24,-1.0914203538218352,0.003001177760909026,ATRT_vs_MB,MED24,9862,Down
ZNF579,-1.2652738932604244,0.0030645234955171763,ATRT_vs_MB,ZNF579,163033,Down
XRCC6,-1.1497473023496916,0.0030645234955171763,ATRT_vs_MB,XRCC6,2547,Down
EHMT2,-2.071500520103065,0.0030675721935723714,ATRT_vs_MB,EHMT2,10919,Down
TFAM,-1.2507659425046924,0.003091744987458324,ATRT_vs_MB,TFAM,7019,Down
NCBP1,-1.2085588233318276,0.003150190851904538,ATRT_vs_MB,NCBP1,4686,Down
CDK6,-2.3872894672451253,0.0032784094450496654,ATRT_vs_MB,CDK6,1021,Down
LNPK,-1.2931461884388646,0.0033924704988141695,ATRT_vs_MB,LNPK,80856,Down
BCLAF1,-1.634189405388156,0.0034377725132852103,ATRT_vs_MB,BCLAF1,9774,Down
MYL6B,-1.7979103280918274,0.00358856506611985,ATRT_vs_MB,MYL6B,140465,Down
TRIR,-1.1505543856445328,0.00358856506611985,ATRT_vs_MB,TRIR,79002,Down
POLDIP3,-1.7081003112961035,0.0036477817177486163,ATRT_vs_MB,POLDIP3,84271,Down
LMNB2,-1.3303575163668206,0.0036477817177486163,ATRT_vs_MB,LMNB2,84823,Down
KHDRBS2,-2.276407729260125,0.0036521796021856904,ATRT_vs_MB,KHDRBS2,202559,Down
UBE3A,-1.3180483294668477,0.0036521796021856904,ATRT_vs_MB,UBE3A,7337,Down
MYO6,-1.7841524760130199,0.0036639934975927165,ATRT_vs_MB,MYO6,4646,Down
IGFBPL1,-2.0127117537669044,0.0036650164229295387,ATRT_vs_MB,IGFBPL1,347252,Down
RHOB,-2.7122235834632917,0.0036693653736790187,ATRT_vs_MB,RHOB,388,Down
UNC119,-1.3774032938799508,0.00368234163522842,ATRT_vs_MB,UNC119,9094,Down
DBR1,-1.0251766226833645,0.00368234163522842,ATRT_vs_MB,DBR1,51163,Down
HNRNPAB,-1.5416464109808565,0.003800720934487505,ATRT_vs_MB,HNRNPAB,3182,Down
PRCC,-1.408426878792703,0.0038644575742256973,ATRT_vs_MB,PRCC,5546,Down
CCDC124,-1.1488817364138306,0.00395197562847538,ATRT_vs_MB,CCDC124,115098,Down
WDR70,-1.106239079170816,0.0039962518917442715,ATRT_vs_MB,WDR70,55100,Down
GTF3C5,-1.1603034422227445,0.004008399790635572,ATRT_vs_MB,GTF3C5,9328,Down
ATP2B1,-2.3889512476912067,0.004048382066776531,ATRT_vs_MB,ATP2B1,490,Down
NCBP2,-1.2095551394003827,0.004048382066776531,ATRT_vs_MB,NCBP2,22916,Down
GTF3C1,-1.0266095954203074,0.004048382066776531,ATRT_vs_MB,GTF3C1,2975,Down
H1-2,-2.130207585638953,0.004100869437946677,ATRT_vs_MB,H1-2,3006,Down
SRSF4,-1.202478033581123,0.004100869437946677,ATRT_vs_MB,SRSF4,6429,Down
LIG1,-1.1778096491763073,0.004100869437946677,ATRT_vs_MB,LIG1,3978,Down
GATAD2A,-1.3546102636524964,0.004136081454192157,ATRT_vs_MB,GATAD2A,54815,Down
UBXN1,-1.124056756330642,0.004146377207929221,ATRT_vs_MB,UBXN1,51035,Down
PIP5K1C,-1.9441454543740129,0.0043172606693916695,ATRT_vs_MB,PIP5K1C,23396,Down
PURB,-1.4199348170421118,0.0043554669099549305,ATRT_vs_MB,PURB,5814,Down
DPYSL4,-3.095852578259599,0.004402648811885196,ATRT_vs_MB,DPYSL4,10570,Down
ACYP1,-2.083324339323301,0.004402648811885196,ATRT_vs_MB,ACYP1,97,Down
TUBB3,-3.861783812404166,0.0044331750552416265,ATRT_vs_MB,TUBB3,10381,Down
EIF4A2,-1.33846970097931,0.0044331750552416265,ATRT_vs_MB,EIF4A2,1974,Down
MAP4K5,-1.1770102679986785,0.004436058653873298,ATRT_vs_MB,MAP4K5,11183,Down
NUP62,-1.579004486698505,0.004551725730621857,ATRT_vs_MB,NUP62,23636,Down
TSG101,-1.1503395174324744,0.0045890173065763025,ATRT_vs_MB,TSG101,7251,Down
SFPQ,-1.2800182748433535,0.004616491754446981,ATRT_vs_MB,SFPQ,6421,Down
NELFE,-1.350930992232481,0.004622294417207164,ATRT_vs_MB,NELFE,7936,Down
PNN,-1.111521570446822,0.0046401535609499785,ATRT_vs_MB,PNN,5411,Down
GPM6A,-3.595307212047846,0.004667251947234235,ATRT_vs_MB,GPM6A,2823,Down
IK,-1.262147848628171,0.004731971008449553,ATRT_vs_MB,IK,3550,Down
DHX38,-1.1522881374126506,0.005073515629183855,ATRT_vs_MB,DHX38,9785,Down
LUC7L2,-1.3584141187611962,0.005091953884483665,ATRT_vs_MB,LUC7L2,51631,Down
TUBB2B,-3.0328435252198354,0.005106962066497822,ATRT_vs_MB,TUBB2B,347733,Down
DAP,-1.3767074477457335,0.005173553598516995,ATRT_vs_MB,DAP,1611,Down
PMS2,-1.8369093907700673,0.005203819481771421,ATRT_vs_MB,PMS2,5395,Down
DCAF16,-1.4072430950352626,0.005222197749477991,ATRT_vs_MB,DCAF16,54876,Down
ZMYM3,-1.05979360987671,0.005247566922355991,ATRT_vs_MB,ZMYM3,9203,Down
ITM2C,-1.8290741989980894,0.005249572717183856,ATRT_vs_MB,ITM2C,81618,Down
GPSM1,-1.5306231463206181,0.005296345462349733,ATRT_vs_MB,GPSM1,26086,Down
ZNF207,-1.1710602500752714,0.005296345462349733,ATRT_vs_MB,ZNF207,7756,Down
LUC7L3,-1.1656102610012482,0.005381581959899809,ATRT_vs_MB,LUC7L3,51747,Down
NIPBL,-1.4831941219069122,0.005390055419769718,ATRT_vs_MB,NIPBL,25836,Down
CHERP,-1.100126738857952,0.005403098861053676,ATRT_vs_MB,CHERP,10523,Down
XRCC5,-1.1055371512013998,0.005491493773175144,ATRT_vs_MB,XRCC5,7520,Down
EHBP1,-1.5049353992823775,0.005493920945644963,ATRT_vs_MB,EHBP1,23301,Down
UBTD2,-1.3236320636376036,0.005493920945644963,ATRT_vs_MB,UBTD2,92181,Down
PAN2,-1.2082458456175296,0.005493920945644963,ATRT_vs_MB,PAN2,9924,Down
MAU2,-1.2075177991439183,0.005493920945644963,ATRT_vs_MB,MAU2,23383,Down
SRSF1,-1.377477255804532,0.005536378242705645,ATRT_vs_MB,SRSF1,6426,Down
PPM1G,-1.144099450695304,0.005536378242705645,ATRT_vs_MB,PPM1G,5496,Down
GNA11,-1.486284186417837,0.005762459527380361,ATRT_vs_MB,GNA11,2767,Down
MCM7,-1.3505776939156497,0.005801248196422903,ATRT_vs_MB,MCM7,4176,Down
RALGAPB,-1.057912403746915,0.00593722399948762,ATRT_vs_MB,RALGAPB,57148,Down
UBE2F,-1.170234905330986,0.005978229052164957,ATRT_vs_MB,UBE2F,140739,Down
TCOF1,-1.4248724730634414,0.006000959962247421,ATRT_vs_MB,TCOF1,6949,Down
AKAP9,-1.1958975533809628,0.006106438387746421,ATRT_vs_MB,AKAP9,10142,Down
CEP41,-1.8418863935705154,0.006383046572982442,ATRT_vs_MB,CEP41,95681,Down
UBQLN4,-1.7358645009801918,0.006439450213727092,ATRT_vs_MB,UBQLN4,56893,Down
TLK2,-1.7037622195875493,0.006439450213727092,ATRT_vs_MB,TLK2,11011,Down
KLC1,-1.2282408534117586,0.006439450213727092,ATRT_vs_MB,KLC1,3831,Down
DNTTIP1,-1.0646172814270436,0.006439450213727092,ATRT_vs_MB,DNTTIP1,116092,Down
UHRF2,-1.0739558293499663,0.006470425244406975,ATRT_vs_MB,UHRF2,115426,Down
DR1,-1.4226094339089705,0.006542308041997449,ATRT_vs_MB,DR1,1810,Down
HLTF,-1.0719950948267716,0.00663912407616366,ATRT_vs_MB,HLTF,6596,Down
TOP2A,-1.4668828386112693,0.006666145502371595,ATRT_vs_MB,TOP2A,7153,Down
ALKBH5,-1.2445711679968419,0.006666145502371595,ATRT_vs_MB,ALKBH5,54890,Down
SUPT5H,-1.1440358914259612,0.006666145502371595,ATRT_vs_MB,SUPT5H,6829,Down
HDDC2,-1.4453350280540818,0.006691037608961005,ATRT_vs_MB,HDDC2,51020,Down
SMUG1,-1.1881421599499689,0.006691037608961005,ATRT_vs_MB,SMUG1,23583,Down
LUC7L,-1.2089412227032135,0.006780407177594921,ATRT_vs_MB,LUC7L,55692,Down
MARCKS,-2.5711953991276815,0.006803771394177562,ATRT_vs_MB,MARCKS,4082,Down
CTDP1,-1.3385925650648574,0.006847796669247025,ATRT_vs_MB,CTDP1,9150,Down
CPSF7,-1.214784820226022,0.006874242480596009,ATRT_vs_MB,CPSF7,79869,Down
FAM107B,-1.6280336244315343,0.00689978663025171,ATRT_vs_MB,FAM107B,83641,Down
EEFSEC,-1.2850513839225677,0.006923897647822125,ATRT_vs_MB,EEFSEC,60678,Down
INTS9,-1.2934592260144626,0.006981875962815325,ATRT_vs_MB,INTS9,55756,Down
RPRD1A,-1.4832250454641098,0.007025714549027053,ATRT_vs_MB,RPRD1A,55197,Down
NCOR2,-1.166736862554231,0.007166686804182266,ATRT_vs_MB,NCOR2,9612,Down
MCM5,-1.1644407739330838,0.007166686804182266,ATRT_vs_MB,MCM5,4174,Down
HDAC3,-1.0474939432593864,0.007166686804182266,ATRT_vs_MB,HDAC3,8841,Down
SNRPE,-1.0130301348801183,0.007272788213221163,ATRT_vs_MB,SNRPE,6635,Down
GNL1,-1.2161796558794045,0.007287328194321061,ATRT_vs_MB,GNL1,2794,Down
UBE2E3,-1.3401903425418134,0.007299135253498601,ATRT_vs_MB,UBE2E3,10477,Down
CEP44,-1.6126486059827094,0.007309823679649715,ATRT_vs_MB,CEP44,80817,Down
GTF2F1,-1.2104249684504893,0.007410838115998944,ATRT_vs_MB,GTF2F1,2962,Down
ASPSCR1,-1.0855531315477442,0.007634596604035376,ATRT_vs_MB,ASPSCR1,79058,Down
PRPF6,-1.1413067650373208,0.007663777501168077,ATRT_vs_MB,PRPF6,24148,Down
USF2,-1.1848373931757763,0.007684548705379446,ATRT_vs_MB,USF2,7392,Down
CBX5,-1.4537419230419424,0.008169392684051492,ATRT_vs_MB,CBX5,23468,Down
WDR47,-1.9538424822140747,0.008197992398009495,ATRT_vs_MB,WDR47,22911,Down
STXBP1,-3.5177300280586756,0.008297998542974907,ATRT_vs_MB,STXBP1,6812,Down
ZNF326,-1.2877322370127402,0.008545230800122434,ATRT_vs_MB,ZNF326,284695,Down
UBE2T,-2.0274344231763592,0.008564097499233255,ATRT_vs_MB,UBE2T,29089,Down
AFDN,-1.5641784585422727,0.008564097499233255,ATRT_vs_MB,AFDN,4301,Down
RCOR1,-1.5244624185705256,0.008613816953791932,ATRT_vs_MB,RCOR1,23186,Down
SEZ6L,-1.7187289881713355,0.008704114384681475,ATRT_vs_MB,SEZ6L,23544,Down
RAB11B,-1.0726687093163143,0.008704114384681475,ATRT_vs_MB,RAB11B,9230,Down
SNX4,-1.4597250723004933,0.008740970873801785,ATRT_vs_MB,SNX4,8723,Down
KLC2,-1.6971154533992667,0.008848785785942908,ATRT_vs_MB,KLC2,64837,Down
SART1,-1.2709188059286518,0.008852441220126727,ATRT_vs_MB,SART1,9092,Down
NNAT,-1.8462513685579793,0.0089128809477867,ATRT_vs_MB,NNAT,4826,Down
NELFA,-1.3376597306607394,0.0089128809477867,ATRT_vs_MB,NELFA,7469,Down
ARGLU1,-1.1854449020303548,0.0089128809477867,ATRT_vs_MB,ARGLU1,55082,Down
LSM8,-1.4267517169811796,0.00904683920196766,ATRT_vs_MB,LSM8,51691,Down
KALRN,-1.3960346510746575,0.009091812130746913,ATRT_vs_MB,KALRN,8997,Down
PDE4D,-1.6577259550178525,0.00909496164035589,ATRT_vs_MB,PDE4D,5144,Down
ZRANB2,-1.2871079847319145,0.00919486764607283,ATRT_vs_MB,ZRANB2,9406,Down
TUSC3,-1.2168616141435322,0.009258178779820115,ATRT_vs_MB,TUSC3,7991,Down
TAPT1,-1.2521884410575872,0.009320265899445351,ATRT_vs_MB,TAPT1,202018,Down
BLMH,-1.0704683384371485,0.009320265899445351,ATRT_vs_MB,BLMH,642,Down
SARM1,-1.5314093219579306,0.009411078690495709,ATRT_vs_MB,SARM1,23098,Down
USP22,-1.7769681906935553,0.009530863636952935,ATRT_vs_MB,USP22,23326,Down
MMTAG2,-1.1847780926349252,0.009592697301681894,ATRT_vs_MB,MMTAG2,79169,Down
SURF6,-1.1244263157794414,0.009655549351325626,ATRT_vs_MB,SURF6,6838,Down
CHLSN,-1.3235370301904972,0.009684124544767345,ATRT_vs_MB,CHLSN,84310,Down
NONO,-1.1875866304032527,0.010173328851764238,ATRT_vs_MB,NONO,4841,Down
ARHGAP35,-1.3470697223022583,0.010231897071918362,ATRT_vs_MB,ARHGAP35,2909,Down
MDN1,-1.0759216986019204,0.010552449721836953,ATRT_vs_MB,MDN1,23195,Down
FXR2,-1.0758419926990825,0.010628609259140772,ATRT_vs_MB,FXR2,9513,Down
HNRNPR,-1.1080247286641658,0.010980748963097742,ATRT_vs_MB,HNRNPR,10236,Down
SGF29,-1.0405992632023882,0.011032491219685305,ATRT_vs_MB,SGF29,112869,Down
FBXO38,-1.220733250602425,0.011116916693025261,ATRT_vs_MB,FBXO38,81545,Down
UHRF1,-1.0939452518727677,0.011152523256271417,ATRT_vs_MB,UHRF1,29128,Down
HNRNPD,-1.1215141021164605,0.011226223548212714,ATRT_vs_MB,HNRNPD,3184,Down
CNOT2,-1.0800140432543408,0.011226223548212714,ATRT_vs_MB,CNOT2,4848,Down
PTGR3,-1.4995545221262567,0.011251586673360067,ATRT_vs_MB,PTGR3,284273,Down
PPA1,-1.21979802934775,0.011251586673360067,ATRT_vs_MB,PPA1,5464,Down
CHD3,-1.1359452410818704,0.011326650211261167,ATRT_vs_MB,CHD3,1107,Down
DDX23,-1.0876641883790867,0.011645430191803353,ATRT_vs_MB,DDX23,9416,Down
HDHD2,-1.4749438869234908,0.011755955908967082,ATRT_vs_MB,HDHD2,84064,Down
FMR1,-1.2075016038296056,0.011755955908967082,ATRT_vs_MB,FMR1,2332,Down
RASA1,-1.3855597068775332,0.011764154283362482,ATRT_vs_MB,RASA1,5921,Down
CHMP1B,-1.0958993012924765,0.011796282968948262,ATRT_vs_MB,CHMP1B,57132,Down
NISCH,-1.1425411882947323,0.011799196912358804,ATRT_vs_MB,NISCH,11188,Down
SGTB,-1.701440225749085,0.011856434042477097,ATRT_vs_MB,SGTB,54557,Down
SRPK2,-1.4424217614051855,0.011856434042477097,ATRT_vs_MB,SRPK2,6733,Down
ELOF1,-1.3686156288047897,0.011858713739776554,ATRT_vs_MB,ELOF1,84337,Down
PEBP1,-1.4979632249499062,0.01194499481830848,ATRT_vs_MB,PEBP1,5037,Down
FEN1,-1.3437787460664765,0.01202358802519053,ATRT_vs_MB,FEN1,2237,Down
DPF2,-1.3824046756621051,0.012204690897922794,ATRT_vs_MB,DPF2,5977,Down
TBCE,-1.0931962213500022,0.012298024253682479,ATRT_vs_MB,TBCE,6905,Down
SNRNP200,-1.051081586176199,0.012298024253682479,ATRT_vs_MB,SNRNP200,23020,Down
ELAVL3,-1.7015660753966912,0.012323253080569186,ATRT_vs_MB,ELAVL3,1995,Down
ARRB2,-1.5465758379808783,0.012323253080569186,ATRT_vs_MB,ARRB2,409,Down
AKT1,-1.2866515636133187,0.0123334866417892,ATRT_vs_MB,AKT1,207,Down
MCM4,-1.0747337874958376,0.012465092663377766,ATRT_vs_MB,MCM4,4173,Down
NACC1,-1.0803007327086682,0.012475457722647588,ATRT_vs_MB,NACC1,112939,Down
FMNL2,-1.6820045377355655,0.01265759718133017,ATRT_vs_MB,FMNL2,114793,Down
SMC2,-1.0398221537730379,0.01265759718133017,ATRT_vs_MB,SMC2,10592,Down
DCLK1,-3.2578370036773485,0.012659861029331785,ATRT_vs_MB,DCLK1,9201,Down
GPC6,-1.7915145708394533,0.012659861029331785,ATRT_vs_MB,GPC6,10082,Down
ZBTB21,-1.553686829179215,0.012761935050506674,ATRT_vs_MB,ZBTB21,49854,Down
PPP3CA,-2.075373194544291,0.012771437263393968,ATRT_vs_MB,PPP3CA,5530,Down
LMNB1,-1.6603712347393653,0.012935872702226325,ATRT_vs_MB,LMNB1,4001,Down
NUDCD3,-1.3340810886564576,0.013050192290564571,ATRT_vs_MB,NUDCD3,23386,Down
ENO2,-2.1074461256353167,0.013137138041882532,ATRT_vs_MB,ENO2,2026,Down
CHGA,-1.5233058625229532,0.013137138041882532,ATRT_vs_MB,CHGA,1113,Down
YWHAE,-1.4254582881917273,0.013207010563250472,ATRT_vs_MB,YWHAE,7531,Down
NCAM1,-2.7108814059641553,0.01329523291600233,ATRT_vs_MB,NCAM1,4684,Down
GPHN,-1.7602618296126593,0.013397427866201446,ATRT_vs_MB,GPHN,10243,Down
PPP1R9B,-1.5509829388350518,0.013397427866201446,ATRT_vs_MB,PPP1R9B,84687,Down
AFAP1,-1.5324948079128369,0.013453637066471898,ATRT_vs_MB,AFAP1,60312,Down
FYTTD1,-1.2164861851938689,0.013506777806539725,ATRT_vs_MB,FYTTD1,84248,Down
RNF40,-1.0153855372609542,0.013543171520377638,ATRT_vs_MB,RNF40,9810,Down
MYCBP2,-1.099470496545372,0.01355546452413322,ATRT_vs_MB,MYCBP2,23077,Down
ILF3,-1.1171001529520765,0.01356717110830878,ATRT_vs_MB,ILF3,3609,Down
EWSR1,-1.2472643628496058,0.013684239003445148,ATRT_vs_MB,EWSR1,2130,Down
FAM171A2,-1.5723635345464082,0.013685535560822056,ATRT_vs_MB,FAM171A2,284069,Down
APEX1,-1.2632549352166045,0.013741224858283923,ATRT_vs_MB,APEX1,328,Down
TIMM23,-1.0823198051030651,0.013827367001049543,ATRT_vs_MB,TIMM23,100287932,Down
MSI1,-1.4885842287224271,0.0139691842074516,ATRT_vs_MB,MSI1,4440,Down
