Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
P3H1,2.0253152225665074e-54,3.2906168276393224,3.2906168276393224,3.6080703293077792e-6
WBP2,2.6089153431274765e-61,2.2469529595597386,-2.2469529595597386,4.117323816940235e-6
PTGR2,9.799995087621588e-59,2.7051758332235742,-2.7051758332235742,4.710382456930003e-6
SIRPA,2.6920534173180084e-50,4.275741383017213,-4.275741383017213,5.223626046934101e-6
IKBIP,1.5566923979416924e-58,3.15760166449369,2.5501123786533384,5.223626046934101e-6
PYCR1,2.834386985472206e-57,2.629933073843695,2.629933073843695,5.294578776539771e-6
CYFIP2,4.7651992865515946e-57,2.802383049715907,-2.802383049715907,5.54587636844499e-6
NCAPG,1.18248745529415e-61,2.3746844934712392,1.855112102068606,5.692799820959677e-6
ACSS3,3.218329549228007e-55,3.136050913225766,-3.136050913225766,5.7418092449245186e-6
PCNA,2.1716740518600453e-62,2.2369790018092033,2.0983229929199645,5.9226135727700135e-6
ALDOC,7.804852884187085e-50,5.012894573114963,-5.012894573114963,6.092182780612665e-6
WDR75,7.879704999738405e-49,3.6320576670914164,3.6050240310698882,6.136296203947857e-6
RHOB,6.552406520113769e-52,3.9709103012455174,-3.9709103012455174,6.282093767160646e-6
ANTXR1,4.498242609969633e-57,2.596298782438712,-2.596298782438712,6.282093767160646e-6
PTPN11,9.512997019376615e-63,1.9930823704926404,-1.9930823704926404,6.282093767160646e-6
SSPOP,2.6195275607703007e-61,2.294169904440949,-2.294169904440949,6.315200838007144e-6
ENOPH1,1.5811517154459919e-62,2.0945749479639737,-2.0945749479639737,6.315200838007144e-6
ERO1A,1.5664753538231012e-61,3.0878876073112167,2.1399169778653686,6.4265103516593755e-6
MAPK3,6.02701739042843e-59,2.6324994141485014,-2.6324994141485014,6.623810423498536e-6
NOL10,5.01511216518759e-47,3.879767112809441,3.879767112809441,6.674604349284512e-6
SLC44A1,8.257046493065651e-57,3.174450239717089,-2.915081882103827,6.746464333332888e-6
PXDN,1.0434887888184677e-59,2.224640493986275,2.224640493986275,8.015884177347222e-6
EPB41L1,1.44416592013808e-50,4.160706051645292,-4.160706051645292,8.223897969946535e-6
BCCIP,1.02013739910977e-56,2.584091488072694,2.584091488072694,8.596922805196898e-6
NLE1,2.3570349527793987e-63,1.5767155517067692,1.5767155517067692,8.596922805196898e-6
SORBS1,1.610375425939453e-53,3.496744024735648,-3.496744024735648,8.614790725576397e-6
PRIM2,4.9187720216924375e-54,2.5766859599566736,2.5766859599566736,9.369303554054137e-6
RBM19,8.782683503564804e-56,2.223185035996579,2.223185035996579,9.675514069140388e-6
NAXD,2.2071217492756765e-60,2.1901704136657614,-2.1901704136657614,1.0517782773147734e-5
TBC1D17,3.945603887420422e-61,2.029069074903802,-2.029069074903802,1.128388377416885e-5
ZC3HAV1L,3.211545513647906e-63,1.742265489181154,1.598167627406628,1.128388377416885e-5
AGPAT3,5.674902657066546e-59,2.3287895863325403,-2.2681251211973645,1.1908792130775915e-5
PMM2,2.0895316771845615e-63,1.6884872687363526,1.634303401540663,1.1908792130775915e-5
CEBPZ,6.086489804084533e-59,2.09303646452879,2.09303646452879,1.1934109797872203e-5
NCKAP1,1.9638454013397587e-63,1.832686287034413,-1.832686287034413,1.1934109797872203e-5
MSH2,6.892864297461776e-63,2.560742370415582,1.7989958498849639,1.1934109797872203e-5
CRTAP,1.1137956958269472e-59,2.2490574280861075,2.185284327479554,1.2425656964299687e-5
CD81,3.3121391606007165e-56,3.2778431777887356,-3.2778431777887356,1.3575917485183924e-5
STK38L,3.878765635735187e-63,1.7111283378282565,-1.7111283378282565,1.4373472271022209e-5
ASRGL1,7.637689158697702e-54,3.3435329844191166,-3.3435329844191166,1.4851792178657731e-5
ARHGEF6,8.592914973735612e-60,2.220638583595491,-2.220638583595491,1.4851792178657731e-5
SDSL,5.856636095485807e-57,2.6692837445099613,-2.6692837445099613,1.4894176596317468e-5
FHL1,2.944272783215567e-53,3.7136125898800323,-3.7136125898800323,1.592615134277274e-5
PTPA,3.9307522214016136e-66,1.538779840310994,-1.538779840310994,1.6748914698251457e-5
NEMP1,1.9922991538820744e-54,2.418320852531753,2.418320852531753,1.721024266362531e-5
UBE2F,1.333006665331113e-61,1.6958266801257658,-1.6958266801257658,1.78221263299156e-5
MARCKS,1.4660008989528919e-52,3.781390896673834,-3.781390896673834,1.8444165923440916e-5
MCM3,9.600595828617835e-58,3.5928351001371013,2.445285083900238,1.853668497870895e-5
MAPRE2,1.2905231592195113e-57,2.618096510185751,-2.618096510185751,1.8650027128926007e-5
SUPT16H,6.867032793193306e-64,2.270419084426859,1.6701307859739138,1.8650027128926007e-5
DIMT1,1.1027239715288556e-53,2.691754212174221,2.691754212174221,1.9136825232573426e-5
RAB5B,9.343768914139837e-65,1.6366594540811867,-1.6366594540811867,1.9136825232573426e-5
PROCR,1.981543452293732e-57,2.4951660646675755,2.4951660646675755,2.0548266418488928e-5
TSC1,2.1930456659288127e-56,2.304908729556189,-2.304908729556189,2.0739218067955504e-5
MCM6,3.013238883678562e-60,3.273544458238561,2.067181477167683,2.0739218067955504e-5
UBE2V1,3.9847809707124045e-66,1.4760687594341917,-1.4760687594341917,2.0838109465283422e-5
DYNC1LI2,2.180097497353175e-63,1.7744025556278942,-1.7744025556278942,2.1996298616560306e-5
FUNDC2,7.916934790264736e-64,1.6625136603101147,-1.6625136603101147,2.1996298616560306e-5
MYO6,6.06668752021375e-58,2.4034670619169027,-2.4034670619169027,2.2871578439941208e-5
GFAP,8.75908348424035e-47,6.071769947660581,-6.071769947660581,2.3429981525287573e-5
SRI,2.5455293284954394e-54,3.364520733446046,-3.364520733446046,2.3429981525287573e-5
GNB4,9.008972600960973e-58,2.909090644406554,-2.6255619133631143,2.358102772704377e-5
ATG7,2.2307943080984232e-66,1.3453087538858348,-1.3453087538858348,2.4042655827899387e-5
PRKCI,1.923027519190456e-60,1.7700389857412446,1.7700389857412446,2.406634635888193e-5
SNX27,7.628657754583819e-64,1.670311840234529,-1.670311840234529,2.4427985121292997e-5
ABAT,1.6408109258831162e-50,4.497441260633636,-4.112901107193153,2.4502740430434586e-5
GNAI2,1.9197675598612647e-61,2.151287579752779,-2.151287579752779,2.622360194143301e-5
GNL1,3.9272580577060466e-63,1.7558919712515788,-1.7558919712515788,2.6835057251289467e-5
