Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
ANKRD45,1.9176433599528456e-54,1.6653730025675628,-1.4520553440698833,0.004620915265406821
PC,4.723453956798703e-58,1.6373994046323546,-1.2540477279337452,0.004699101831057064
AK1,1.2195818065033579e-46,4.603914916977423,-2.8623042955654405,0.004723317954385186
BRSK1,6.799026869351357e-56,1.4050799959163882,1.2916555815657986,0.004823767581844424
GTF2F2,2.6256734403922555e-59,1.5612854901467692,1.046425661719855,0.00483703293770789
PRMT1,6.140163468553168e-62,1.557963755672386,1.029535270530065,0.0048466846543643366
PRR36,9.327559397722057e-56,1.4939783087022072,1.3690734242379534,0.004857732105984353
SMC3,7.368269244286778e-60,2.012396893024846,1.1074570992012838,0.0048985565341390395
PANK2,2.5865224396048695e-56,1.451721699740709,-1.2335289643033818,0.004903395994903063
FABP5,4.825351386143738e-52,3.0846238538567867,2.043859642325881,0.004909801571206414
OCLN,1.701835049498683e-58,1.015436724723724,-1.015436724723724,0.004965123636651343
PES1,3.1261795327652185e-60,1.3161356149013592,1.0259931781718485,0.004965361785847362
MRTO4,2.7758893923315774e-61,1.0706754891346044,1.0042221796791964,0.0049892812309158124
IFT70A,1.6298662394376054e-56,1.3672429095881498,-1.1795513077209137,0.005030439649596576
CIAPIN1,2.3928995098184446e-60,1.5245942248319473,1.0606994517841564,0.0051609937876384085
BAIAP3,4.92661364012674e-57,1.3872576243722996,-1.1852625711418945,0.005161925491983793
NPM1,4.033702713035034e-61,2.002107690243207,1.15355461929774,0.005169240700809924
FHL1,2.944272783215567e-53,3.7136125898800323,-1.8839912253813829,0.005198332179469067
NOL10,5.01511216518759e-47,3.879767112809441,1.866983272322221,0.005198332179469067
NIPSNAP1,8.080184897807986e-59,1.322429703195958,1.270561248810445,0.005235928688356394
UBXN6,5.7074138040544605e-59,1.5545155705535088,-1.1847183168192181,0.0052769619528270795
SUOX,5.177956062272439e-59,1.144526512538377,-1.0777537559939283,0.005310201020156776
FAM120C,3.516100535402857e-58,1.4011513025506268,-1.2093313131947951,0.005368157395274411
TOP1,2.297268064838286e-57,2.0546677448010513,1.3050084427447501,0.005395926056268676
PSPH,5.984748160608579e-56,1.4699854144688302,-1.4699854144688302,0.005399134700709213
ERC1,1.1380797840552482e-59,1.1232704537691696,1.03372633340933,0.0054465348877824095
NTRK2,2.2556152593079256e-46,2.609628891449578,-2.609628891449578,0.0055086474835269236
GAP43,4.463129592224328e-42,4.315524133812509,3.390044563715488,0.005604653990708502
SRC,1.6651575141671165e-55,1.4710150490166818,1.4503045555690512,0.005632318124394485
PGM5,4.594489301359475e-49,2.076895593918973,-2.076895593918973,0.005825730671625857
LBR,2.7647947124072825e-58,1.2271867375426844,1.2271867375426844,0.0058294253034410605
PKM,2.3480173637518164e-63,1.391839830278851,-1.0598324435561324,0.0058294253034410605
AP3B2,2.7520146461726075e-55,1.4023096218155295,1.4023096218155295,0.005853666151684019
UBQLN4,1.3731161331699652e-55,1.808011672299667,1.277418522167597,0.0058953117501896486
BAD,2.8858417934906902e-58,1.2850393964606717,-1.0983664562046158,0.005911479561604068
SEPTIN5,2.0144446861028577e-50,2.0228770787512182,2.0228770787512182,0.005928584211547919
MPZL1,1.4427404210410955e-57,1.1055844765166398,-1.1055844765166398,0.005939299098774835
CXADR,1.7674191407720875e-51,1.8660761603453828,1.8660761603453828,0.005958336140430523
SNX30,4.322080490482978e-56,1.239504036759282,1.2023302825217144,0.0061099227047866165
MYH9,8.154197634615357e-59,1.617051831384213,1.246533002746414,0.0061508776075888585
F11R,9.35896431438577e-56,1.9966314156396443,-1.3851823735961695,0.006239105346672633
ELAC2,2.843598351629728e-59,1.1254833453099415,1.043038804571264,0.006247415486505212
OPA3,6.971004503538795e-60,1.0820940920972255,-1.0820940920972255,0.006277615272135659
S100A13,1.5936356305204407e-51,3.4239690152928013,-2.0326129273456033,0.006332440795999832
GGT5,2.1631315155168143e-48,2.6758365246242946,2.2810740312472255,0.0063802046694050344
TBPL1,2.1267714921506372e-57,1.503401309673631,1.1330974851237094,0.006415460220014063
NRCAM,7.933989390046122e-48,4.252145650976395,-2.4346151075950146,0.006432114514801309
DDAH2,3.3896978410441217e-59,2.760811545756404,1.2308458735342107,0.006432114514801309
P3H4,4.982548534163789e-56,3.647910428148908,1.2262210643617202,0.0064934100895493105
NOP16,3.7957576034107736e-58,1.4262818565395712,1.1248196272828501,0.00650590026287962
RBKS,2.079529496231065e-53,2.2054556110178645,-1.5519470223466563,0.006522360513677399
UPF3B,8.453210724700504e-58,1.822244350011701,1.006521599054615,0.006522360513677399
FBXO44,1.0673572645039673e-57,1.783366797487794,-1.2401648174464555,0.006524818289393942
