Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
SRGAP2,3.8931382698696977e-60,1.5520871210103202,-1.5520871210103202,0.0020476681978609497
MTA2,5.921747739360069e-64,1.5155160974081419,-1.2485136908859182,0.0020476681978609497
CUL3,1.8006518299622113e-66,1.062688483475469,-1.062688483475469,0.0020528136221666256
H1-5,2.175289544925533e-55,4.0063467066137655,-2.558614671729945,0.002077914863425643
DLGAP4,1.6099359133650332e-61,1.4589505161946228,-1.4589505161946228,0.0021017666168276746
FSTL1,8.942757771348783e-58,2.1253746641916997,1.7945466322484052,0.0021250516843457877
WBP2,2.6089153431274765e-61,2.2469529595597386,-1.5835599470629624,0.0021250516843457877
DUS3L,5.990085177838906e-62,1.8925737440930064,-1.2573713388616916,0.0021250516843457877
RUFY3,1.4582192851415678e-53,2.9417762865041936,-2.5916477471032415,0.002147875660933115
NUDT21,1.0661750665441864e-65,1.473880227992673,-1.1782170162874976,0.002147875660933115
LRCH2,8.325272971476748e-59,1.5520147517444265,-1.5326855328880526,0.002163139453468875
WTAP,3.0061426469396224e-66,1.6017268152773951,-1.0126962298539048,0.002173156454853289
DNAJC17,3.619148194169012e-65,1.6544041547903525,-1.0883539734492693,0.002178173757107078
RAC3,1.697841248922776e-54,2.4177629280525217,-2.4177629280525217,0.002205158957393406
CLP1,5.512582378550748e-51,2.2392962515173416,-2.111929441409707,0.002205158957393406
MDC1,5.355847932016167e-60,1.5902813665109434,-1.5055532281315003,0.002205158957393406
SPECC1L,7.201606567396526e-62,1.4669184533869668,-1.3167195768622761,0.002205158957393406
HSDL1,2.549138577509224e-61,1.5214821556035645,-1.5214821556035645,0.002246584153759328
S100A13,1.5936356305204407e-51,3.4239690152928013,3.122126029321766,0.002280004789714075
WDR48,2.756908096364655e-61,1.7022925597611902,-1.4934379668136728,0.002280398739869208
GNAO1,3.035116207715331e-50,5.586733795603582,-3.3954293206535375,0.002283160609240472
HMGN2,5.761484033586843e-57,2.172776392006565,-2.015635271039674,0.002283160609240472
USP46,9.74212464605094e-61,2.243048185129741,-1.5112794219731747,0.002283160609240472
PHIP,7.864007546672132e-61,1.8347812931859053,-1.439920197085229,0.0022918389891459453
PPIL4,3.507960434034852e-64,1.6749549328020343,-1.1601392633664993,0.0023049106913114238
AQR,1.7091813490831732e-64,1.757089050956015,-1.112179195333031,0.0023049106913114238
CFDP1,1.393464661435923e-66,1.7136136570006109,-1.0387051727871182,0.0023049106913114238
HNRNPA2B1,4.868453297042701e-66,1.2430715636016814,-1.2430715636016814,0.002317228691356031
DPYSL5,1.914904494442832e-49,3.349212285794817,-3.349212285794817,0.0023888036064422325
RBM12,4.2161299082271696e-66,1.6090868777417278,-1.073176653021516,0.0023911581008803683
MLH1,4.1530619354323616e-60,2.3432387454851913,-1.3561434439378282,0.002415950169261441
CSNK1E,4.976862439383709e-53,2.3449896739738563,-2.3449896739738563,0.0024770250924041107
RFX1,5.801017191183313e-58,1.657675649215605,-1.6168741724082274,0.002547495598611153
MOV10,1.5821138797790306e-58,2.156662449808742,1.6744873392113142,0.0025844896256818854
PPIH,8.49906284204081e-66,1.245604405726347,-1.1156141940392814,0.0025844896256818854
ARID2,4.265875701210909e-63,1.4900647176594397,-1.1603143819501511,0.002585131607539455
P4HA1,1.492272999091838e-52,2.6180403166844854,2.6180403166844854,0.0025852803526561228
RBBP4,4.6106911474453293e-63,2.1486392010701607,-1.3647646651588303,0.0025852803526561228
ARID1A,3.2619078687956938e-59,1.5327307428591332,-1.5327307428591332,0.0025895519692371947
TSN,9.934161974814859e-64,1.3643033776975244,-1.3643033776975244,0.0026108281283432917
PLCG1,1.412234239062034e-60,1.553856748165252,-1.553856748165252,0.0026144007263081345
ACOX1,1.2391599880516302e-59,1.6728734636178153,1.6728734636178153,0.0026251204043337604
RNF214,5.5479503197000194e-64,1.1054598045365474,-1.1054598045365474,0.0026251204043337604
NT5DC2,1.5961480355225213e-62,1.5206801390883236,-1.3129379348343058,0.0026382991189172816
AAR2,4.461677104208136e-65,1.0323358343656963,-1.0323358343656963,0.002639657388801796
NFIB,1.2686431360613582e-53,2.8965957845862427,-2.4334849551014663,0.002641876629862019
ACADVL,1.643022683741848e-64,1.3785376797723252,1.2724725485510895,0.002664438929303752
SREK1,8.476461797993207e-64,1.5026116531115719,-1.1621312744222614,0.0027239025745006027
HMGB1,3.816228516693718e-64,1.8310805752440587,-1.434348311790071,0.0028133175846781723
NCAPD3,3.750847479443738e-58,2.4073922231938116,-1.4079887028594555,0.0028612232847356985
HGS,2.5019912096712475e-65,1.365341132752846,-1.1344523516766323,0.0028612232847356985
ERMP1,2.5906154183796363e-56,2.0178952961761922,2.0178952961761922,0.002865157820311889
PPIL2,1.506616906043562e-62,1.4131090488122666,-1.1524765327077127,0.0028676964617685608
BAIAP2,5.052288781663836e-52,2.597594904363291,-2.597594904363291,0.002908879917878457
PPP1R8,6.386896833436013e-62,1.381318649605852,-1.381318649605852,0.002918657899059687
TRIM25,5.360598194813276e-61,1.736401816286417,1.5258325993353559,0.0029694373778311727
