Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
AGA,7.16253110016204e-54,2.818118804119102,1.5759263961591685,0.002133972261879797
ITPA,4.089661466202723e-60,1.0837198312727594,-1.0837198312727594,0.00215248326804111
LGALS1,3.586219203543134e-57,1.7404490813782267,-1.4289871310636748,0.0021683876142164003
STEAP3,2.771186522018527e-56,1.3037051385601366,-1.3037051385601366,0.0021683876142164003
PDCD4,2.7949475691986704e-57,1.2130062641855694,1.2130062641855694,0.0021683876142164003
EHBP1,9.173635241470876e-58,1.900807618292486,-1.0555705583977577,0.0021939082193658662
PPP1R12B,3.645682511925969e-57,1.5137063154027075,1.1016100795593289,0.0022277284005393855
NUDT16,1.0694170923330057e-53,2.23316859267835,-1.5654276218738374,0.002232367500453762
NELFB,4.1679510987405955e-57,1.6514794165792814,1.2296624620243328,0.002232367500453762
C17orf75,6.05597689194604e-60,1.0260488302044806,1.0260488302044806,0.002232367500453762
FAM114A1,1.6141064276641356e-57,1.1872334986358517,-1.1872334986358517,0.0022375135487746026
ECHDC1,2.8027719889891225e-61,2.6457676769265213,-1.0227166923722102,0.0022375135487746026
GPRC5B,8.973625703223908e-56,2.3611275170009556,-1.3894202110138707,0.002271303933884234
CNRIP1,1.4954826832245885e-51,2.616348839898034,-1.938930094921627,0.0022835513665345327
CAPNS1,3.690148752130923e-60,1.2754377132221215,-1.0965207075640002,0.0023506130774629155
TMOD2,6.728513574327438e-52,2.8438974259596,-1.8035285968349903,0.0024194091814792227
SRSF9,1.1648745528631763e-59,1.3613125439449796,1.1124058405735333,0.0024322773315322553
DGKG,2.047005055973407e-59,1.3339017277336538,-1.023682991542433,0.0024706725131748977
GAMT,3.3724760509806777e-56,2.095840837546344,-1.3965614065804282,0.002471031085721767
THY1,1.8155863148208014e-45,2.798968921738375,-2.798968921738375,0.002519493996408682
VAT1L,1.8892651983377964e-46,2.551301009807762,-2.551301009807762,0.0025387535741411473
