"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","26/316","98/2280",0.26530612244898,1.9142340480496,3.71012052593164,0.000510500124362157,0.0234830057206592,0.019345267870566,"PDE4B/MYD88/MVP/LAP3/SAMHD1/CD74/UBE2L6/TAP1/TAPBP/TRIM14/VAMP5/IFIT1/IFIT2/UPP1/IFIT3/PARP14/TRIM21/GBP4/CASP1/PSMB8/FCGR1A/HLA-A/PSMB10/HLA-DRB1/PTPN1/HLA-B",26
