"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"10213",-0.485378136121724,21.4393803086974,-1.76084455308403,0.086068564122365,0.170269938320588,-5.21021708240125
"10528",-0.95643995340108,21.6968386781068,-2.48019153122445,0.0175335578057386,0.0534378194132458,-3.83291474449442
"4706",-0.201295611547355,21.1982777878901,-0.367544848464803,0.715190649218862,0.797354993161724,-6.64935841581822
"5688",0.0824649676341558,22.7370490019325,0.423179173525322,0.674478420046074,0.765181382931417,-6.62721482136749
"7514",-0.456069656103082,22.2676558656423,-2.3636522269195,0.0231491084908719,0.0649373184961227,-4.08051941261113
"5496",-0.922632203846728,20.6621862870929,-3.40148729056282,0.00155523668958962,0.00897973344893707,-1.6041568253134
"8664",-0.360701459642968,21.264573644391,-1.57623018969745,0.123013790464451,0.222797675352544,-5.50057819318106
"1665",-1.06993434007115,21.8963893152659,-3.82165508982144,0.000462726168988751,0.00354448245445384,-0.459500209242306
"5709",-0.299177694888321,21.969687356757,-1.39509442683481,0.170845832897298,0.280271076526263,-5.75783351347588
"10236",-0.437182899613639,22.7112280322686,-1.52946162366409,0.134184389493882,0.235529886233532,-5.56967039765944
"11260",0.310671418731602,21.4424489030891,1.01702098156566,0.315382741941973,0.439668491253733,-6.2016323483435
"9184",-0.851100247783084,22.4973093248029,-3.08609975339881,0.00371265808538733,0.0176274551244217,-2.41592743507053
"9136",-0.946022876574329,19.6559039126654,-3.01170529580677,0.00453255984255608,0.0203911952196434,-2.60060480288978
"10492",-0.362425232405077,22.6092374868092,-1.59292503689244,0.119213670238549,0.217758519019665,-5.47547128909668
"8669",0.862515156072877,21.3103206827178,3.44669269561377,0.00136878713284945,0.00818470364881798,-1.48424638986483
"26156",-1.4745431867268,21.0723078890808,-3.58057656884201,0.000933967124528972,0.00608349334514619,-1.1243173117196
"9868",0.286716100246103,21.5399999767073,0.771680754673571,0.444933044929735,0.566276976885054,-6.41884467007069
"3939",-1.08930039761336,24.2222169376499,-2.44171681294547,0.0192333046524678,0.0570740367915431,-3.91562625349005
"3251",-0.128039704755448,22.517310513006,-0.20715210718048,0.836963952391918,0.885843387341851,-6.69583853758768
"2806",0.280582672909908,23.4508948565517,0.556484163642337,0.581044615849735,0.686993479740013,-6.56162635840916
"5230",0.139258688612788,24.5253580361784,0.463746779314082,0.645395351874606,0.740226850972173,-6.60912228279424
"7298",-0.795811033255472,19.8114742106345,-2.20357434433025,0.0334981776659239,0.0852289772766753,-4.40596433475271
"1965",-0.492869583527721,22.2674300046631,-2.17804597448779,0.0354841224572969,0.0888262673277431,-4.45623918399411
"6175",-0.783545529872175,23.2463993319054,-2.75706538537246,0.00881164043338224,0.0327647272433718,-3.21097318502166
"6741",-0.57512433921605,22.2859925023395,-1.80396759654827,0.0789286866609074,0.160058349758882,-5.13843432018798
"1977",-0.622891930600147,21.6353810915509,-2.8831934855252,0.00636247513616886,0.0258138556901766,-2.91298279169967
"4869",-1.33506131052274,23.6544206980521,-3.58691075033439,0.000917096828204778,0.00599399462802782,-1.10711712957704
"2058",-0.429384873043226,21.5993780873262,-1.72677960850619,0.0920849928210288,0.178967619674158,-5.2658756837915
"3183",-0.499709412820874,23.6634996292786,-1.82136459068317,0.0761933028279686,0.15650000884758,-5.10905995076548
