"ID","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"10212",-2.26352999302332,20.9726188951298,-11.7816165113635,1.89073322074266e-14,1.22047891608613e-12,22.806582846671
"10419",-0.0613713205452164,22.0883986809677,-0.370366970690156,0.713103838180983,0.775059526874968,-7.18631426241262
"30000",-0.482594666989378,20.9569712943033,-2.45420542432387,0.0186658455291289,0.0362036740597048,-4.39838939849276
"7514",-0.91132564340613,22.2676558656423,-6.67945438207968,5.79311632699135e-08,4.36764478983796e-07,7.90509135884638
"3149",-2.95690860072143,23.1604789269294,-14.4070830986993,3.03443594137052e-17,6.97313379326945e-15,29.2004541962073
"9184",-1.67056421279345,22.4973093248029,-8.56657880456529,1.62572043034603e-10,2.64582545958581e-09,13.7635644880418
"5001",-1.46843851012699,19.0055185739646,-7.57413212280337,3.43354604154609e-09,3.63272965169103e-08,10.7193491011179
"5885",-1.49653072052109,21.1825453464458,-7.51783295888579,4.09419307342336e-09,4.26107594326399e-08,10.5438750251435
"10492",-1.05344412923608,22.6092374868092,-6.54792079292107,8.81377218622425e-08,6.31360613589256e-07,7.48789807674673
"1736",-1.70952543350041,21.3104625143457,-6.84669159857239,3.40201746232705e-08,2.71076148697211e-07,8.43461000679025
"10772",-1.38045793318582,21.5669327010418,-5.77266489159791,1.05545955317664e-06,5.97400505714264e-06,5.02541913852446
"9252",-0.578243032866453,19.8434433429441,-2.16053761001599,0.0369058020750737,0.0647203397195661,-5.00651666401258
"24137",-2.61957505172883,16.9059584175478,-12.8754281303522,1.17162126850638e-15,1.34619283751383e-13,25.5748756468118
"10592",-2.27349316908941,19.3629023244788,-11.7349353016679,2.13611985889768e-14,1.33391397710513e-12,22.6849885230657
"7468",-3.67811909374082,16.0819046786244,-14.8299691980004,1.15946503193597e-17,3.1719650516534e-15,30.152586745926
"3151",-2.17277639200658,21.2172139833466,-7.0773872923319,1.63693903215864e-08,1.42921196652757e-07,9.1628589673291
"983",-1.52163247186157,20.0969450067535,-7.95177151459437,1.06277985327866e-09,1.34783007882691e-08,11.8892191849556
"3312",-0.0456491665686229,24.6454666575824,-0.312565786067784,0.756268173225997,0.809381642172756,-7.20639586466974
"7150",-2.05466774480105,21.2100074442628,-6.86426593208695,3.21723426633524e-08,2.58142609777877e-07,8.49018439030468
"7153",-2.42300484143759,19.8671966044551,-9.63467840405032,6.92316762615219e-12,1.72180077975084e-10,16.9160302067058
"1756",2.29948731116627,20.7475536320789,6.20602366157885,2.63140333753091e-07,1.69287930281244e-06,6.40172386117846
"1019",0.700902590799068,20.5757416936759,2.69287139649097,0.0103704756529813,0.0220171406601543,-3.86278553375731
"2935",-0.199493076403087,21.8041647883919,-1.3146784448944,0.196261766076755,0.266302278250108,-6.39325565248584
"6118",-0.895219908239572,21.9384460488636,-5.28216561451549,5.06233090068697e-06,2.52019852898151e-05,3.47729246162045
