"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V1","44/135","185/2280",0.237837837837838,4.01681681681682,10.7366350062433,1.2028138770108e-17,5.29238105884753e-16,4.68464352098944e-16,"MCM5/KPNA2/MCM7/MCM4/SET/CTPS1/MCM6/MAD2L1/HSP90AB1/RANBP1/PABPC4/RFC4/MCM2/PABPC1/SSB/PPM1G/PCNA/RAN/SNRPB2/SF3B3/NPM1/SNRPA1/TXNL4A/RRM1/PHB2/DHX15/RNPS1/BUB3/SMARCC1/HSPD1/TRA2B/UBA2/SRSF7/RRP9/PSMD1/VBP1/PSMD7/ERH/C1QBP/PTGES3/RAD23B/CDK2/YWHAQ/HSPE1",44
"HALLMARK_E2F_TARGETS","HALLMARK_E2F_TARGETS","25/135","117/2280",0.213675213675214,3.60873694207028,7.26641768163441,5.01798384327094e-09,1.10395644551961e-07,9.77186327373815e-08,"MCM3/HMGB3/MCM5/KPNA2/MCM7/MCM4/JPT1/CTPS1/MCM6/DDX39A/SSRP1/MAD2L1/RANBP1/SMC1A/MCM2/NASP/PCNA/RAN/STMN1/CDK1/TRA2B/RFC2/DCTPP1/RPA3/CBX5",25
"HALLMARK_G2M_CHECKPOINT","HALLMARK_G2M_CHECKPOINT","21/135","95/2280",0.221052631578947,3.73333333333333,6.82580816010922,5.36000708038147e-08,7.86134371789282e-07,6.95860568330226e-07,"MCM3/HMGB3/MCM5/KPNA2/SMC2/JPT1/MCM6/DDX39A/MAD2L1/SMC1A/MCM2/NASP/DTYMK/STMN1/CDK1/SAP30/BUB3/SMARCC1/TRA2B/RAD23B/MNAT1",21
"HALLMARK_MYC_TARGETS_V2","HALLMARK_MYC_TARGETS_V2","10/135","42/2280",0.238095238095238,4.02116402116402,4.9567190869611,0.00010944815227356,0.00120392967500916,0.00106567937740045,"MCM5/MCM4/MRTO4/NPM1/TMEM97/HSPD1/RRP9/NIP7/DCTPP1/HSPE1",10
"HALLMARK_UV_RESPONSE_UP","HALLMARK_UV_RESPONSE_UP","15/135","93/2280",0.161290322580645,2.72401433691756,4.25778134118671,0.000257552552788898,0.0022664624645423,0.00200619883225036,"IGFBP2/FKBP4/FEN1/NXF1/RFC4/STIP1/CDC34/CASP3/GRPEL1/PPAT/MMP14/PDAP1/CDK2/DNAJA1/PRPF3",15
"HALLMARK_DNA_REPAIR","HALLMARK_DNA_REPAIR","14/135","97/2280",0.144329896907216,2.43757159221077,3.62922488387897,0.00132447691405389,0.00971283070306188,0.00859748172280597,"FEN1/USP11/SSRP1/RFC4/PCNA/GTF2B/RFC5/SF3A3/RFC2/SUPT5H/RPA3/POLR2G/ADRM1/ALYREF",14
"HALLMARK_MTORC1_SIGNALING","HALLMARK_MTORC1_SIGNALING","17/135","146/2280",0.116438356164384,1.96651445966514,3.02770093290325,0.00451770948848843,0.0283970310704987,0.0251361279810634,"SHMT2/MCM4/DDX39A/MCM2/CACYBP/PPA1/STIP1/TMEM97/HSPD1/RRP9/GMPS/P4HA1/PDAP1/PSME3/SERPINH1/HSPE1/HSPA9",17
