"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Genetic Information Processing","Transcription","hsa03040","Spliceosome","32/191","125/3535",0.256,4.73801047120419,10.1679909840459,1.8349973568459e-14,3.44979503087029e-12,3.34162676562463e-12,"8683/9343/9128/55110/9775/55660/11338/6629/27339/23450/9939/51639/6627/10907/1665/10523/9416/23350/10946/22827/6434/1655/6432/10713/8175/80145/11325/10286/10262/10189/8896/9129",32
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","12/191","27/3535",0.444444444444444,8.22571262361838,9.00636610043071,3.74952678314304e-09,3.52455517615445e-07,3.41404280780919e-07,"4172/4174/4176/4173/2237/4175/5984/4171/5111/5985/5982/6119",12
"Genetic Information Processing","Translation","hsa03013","Nucleocytoplasmic transport","16/191","88/3535",0.181818181818182,3.36506425511661,5.36883998824339,1.30139229277058e-05,0.000815539170136232,0.000789967953155477,"3838/57510/55705/10482/55110/9775/5905/5901/9939/10921/7341/80145/29107/51808/10189/3843",16
"Genetic Information Processing","Replication and repair","hsa03410","Base excision repair","8/191","24/3535",0.333333333333333,6.16928446771379,6.07207965587397,2.18518771989528e-05,0.00102703822835078,0.000994835461952327,"2237/5984/5111/142/5985/7515/5982/8505",8
"Cellular Processes","Cell growth and death","hsa04110","Cell cycle","14/191","74/3535",0.189189189189189,3.50148577897269,5.19672721168711,2.90020243784283e-05,0.0010904761166289,0.00105628425630907,"4172/4174/4176/4173/4175/4085/8243/4171/5111/983/9184/4089/1017/10971",14
"Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","11/191","52/3535",0.211538461538462,3.9151228352799,5.06056043674302,7.37423276262638e-05,0.0023105929322896,0.00223814432970941,"53615/86/5928/6605/8289/6599/6601/6598/6602/54815/9219",11
"Genetic Information Processing","Replication and repair","hsa03430","Mismatch repair","6/191","17/3535",0.352941176470588,6.53218355404989,5.46373901356155,0.000172613580342283,0.0046359075863356,0.00449054878183684,"5984/5111/2956/5985/5982/6119",6
"Genetic Information Processing","Replication and repair","hsa03420","Nucleotide excision repair","8/191","34/3535",0.235294117647059,4.35478903603326,4.69705277638187,0.000337782479185242,0.00793788826085319,0.00768899590776933,"5984/5111/5985/5982/6119/5436/5887/4331",8
"Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","12/191","74/3535",0.162162162162162,3.00127352483373,4.15755814882287,0.00049853219344256,0.0104137835963557,0.0100872595866155,"10482/8761/55110/26986/9775/9939/10921/81608/29894/29107/10189/23293",12
