"C1_vs_C2.ID","C1_vs_C2.logFC","C1_vs_C2.AveExpr","C1_vs_C2.t","C1_vs_C2.P.Value","C1_vs_C2.adj.P.Val","C1_vs_C2.B","C1_vs_C3.ID","C1_vs_C3.logFC","C1_vs_C3.AveExpr","C1_vs_C3.t","C1_vs_C3.P.Value","C1_vs_C3.adj.P.Val","C1_vs_C3.B","C1_vs_C4.ID","C1_vs_C4.logFC","C1_vs_C4.AveExpr","C1_vs_C4.t","C1_vs_C4.P.Value","C1_vs_C4.adj.P.Val","C1_vs_C4.B","C2_vs_C3.ID","C2_vs_C3.logFC","C2_vs_C3.AveExpr","C2_vs_C3.t","C2_vs_C3.P.Value","C2_vs_C3.adj.P.Val","C2_vs_C3.B","C2_vs_C4.ID","C2_vs_C4.logFC","C2_vs_C4.AveExpr","C2_vs_C4.t","C2_vs_C4.P.Value","C2_vs_C4.adj.P.Val","C2_vs_C4.B","C3_vs_C4.ID","C3_vs_C4.logFC","C3_vs_C4.AveExpr","C3_vs_C4.t","C3_vs_C4.P.Value","C3_vs_C4.adj.P.Val","C3_vs_C4.B"
"6892",-1.5414321018689,21.1482314312361,-5.00176456572434,1.2326794621364e-05,0.000402371790339409,3.16472660407197,"6892",1.03885627478495,21.1482314312361,2.75238184125171,0.00891757644834007,0.0318597905441302,-3.48004580380046,"6892",-1.23622550674204,21.1482314312361,-2.53703548627824,0.0152716775554871,0.0826137359286946,-3.58118167421814,"6892",2.58028837665385,21.1482314312361,8.37273010990871,2.92539903570023e-10,4.46979187768559e-09,13.1769438854135,"6892",0.305206595126862,21.1482314312361,0.700289737998578,0.48788414290066,0.60626123565069,-6.47121950858724,"6892",-2.27508178152699,21.1482314312361,-4.66902129299255,3.50776644465914e-05,0.000678522499143663,2.00516111714302
"5099",-0.0587797642070136,19.3423998850079,-0.1954575346484,0.84604491042979,0.904485305335473,-6.41506346540539,"5099",0.649295124833074,19.3423998850079,1.76287325704619,0.0857209119453517,0.189006344909726,-5.47917314945785,"5099",0.611106764457215,19.3423998850079,1.28520280199192,0.206266885849499,0.432167490592768,-5.76058779005472,"5099",0.708074889040088,19.3423998850079,2.35452751512911,0.0236509205069738,0.0443744409903869,-4.61135834100007,"5099",0.669886528664229,19.3423998850079,1.57510976324745,0.123272304436659,0.223054925665703,-5.5022548504373,"5099",-0.0381883603758588,19.3423998850079,-0.0803129512109453,0.936397192290802,0.970696836829783,-6.72160928791475
"23095",-0.00554453360073026,18.9368357507079,-0.0318730996029549,0.974735066522662,0.984852846210668,-6.43364047945545,"23095",-0.602955800957808,18.9368357507079,-2.83008271245753,0.00730410483459072,0.0269940717924554,-3.29633603023492,"23095",-0.25363110651832,18.9368357507079,-0.922129237625736,0.36210488499099,0.598645342236902,-6.15097823740018,"23095",-0.597411267357078,18.9368357507079,-3.4342561880934,0.00141783024456727,0.00390481052494676,-1.99896517143674,"23095",-0.24808657291759,18.9368357507079,-1.00843414481892,0.319433595987733,0.44391533840095,-6.21019510399792,"23095",0.349324694439488,18.9368357507079,1.27004340512177,0.211560123729091,0.437294436600224,-5.92603488245577
"23308",-0.190856487805753,18.4837826012093,-0.656713619745115,0.515204056673465,0.657159703727588,-6.21980429165555,"23308",0.540209030712575,18.4837826012093,1.51769780590319,0.137118839380634,0.26858088381921,-5.86160575359372,"23308",0.702297086057882,18.4837826012093,1.52833992326573,0.134462001328696,0.335051898904379,-5.43349242776569,"23308",0.731065518518328,18.4837826012093,2.51550622384731,0.0160949805286082,0.0319287510831678,-4.26420850599762,"23308",0.893153573863636,18.4837826012093,2.17310263439383,0.0358805236911149,0.0893126553749806,-4.46592166554201,"23308",0.162088055345308,18.4837826012093,0.352736257898017,0.726176763357519,0.8644606596164,-6.66207295064004
"19",-0.201261113644247,18.5118039011528,-1.09288228986332,0.281119762004108,0.435201571736351,-5.84633123412063,"19",0.00226194362509702,18.5118039011528,0.0100288160158045,0.992049188425947,0.996226133750411,-6.9996080130912,"19",-0.398603547234362,18.5118039011528,-1.36894081356223,0.178815198452185,0.398948860236039,-5.65370719789498,"19",0.203523057269344,18.5118039011528,1.10516503084481,0.275828590511604,0.354504530758202,-6.64252373856321,"19",-0.197342433590116,18.5118039011528,-0.757737879948474,0.453141436834405,0.574933205524217,-6.42946148369748,"19",-0.400865490859459,18.5118039011528,-1.37670910104451,0.176418652828925,0.385968556079417,-5.78952024031007
"7076",-0.920317380386873,22.563887025494,-2.02401300528046,0.0498255132843727,0.127390998584211,-4.48928701157193,"7076",0.0486706126578262,22.563887025494,0.0873970670568816,0.930801056334605,0.962024865711521,-6.99577488925343,"7076",-1.84529493653497,22.563887025494,-2.56667842838237,0.0142010463350164,0.0792087487326886,-3.51613995095862,"7076",0.968987993044699,22.563887025494,2.13105211493304,0.0394140896316895,0.0685186496441375,-5.06426119873733,"7076",-0.924977556148097,22.563887025494,-1.43844039987908,0.158249702448901,0.265443661479981,-5.69882713940961,"7076",-1.8939655491928,22.563887025494,-2.63437590542611,0.0120090243627766,0.0584181583100352,-3.49882839793376
"3949",-0.301010999883804,19.1150846986168,-1.41767096644337,0.164191067077647,0.301462985094626,-5.4551927003642,"3949",-0.314923459674443,19.1150846986168,-1.21102320003121,0.233140752670086,0.393177402712695,-6.26751949126066,"3949",-2.54303246205181,19.1150846986168,-7.57486641844011,3.42568080206245e-09,1.03581769514993e-06,10.9925520548593,"3949",-0.0139124597906388,19.1150846986168,-0.0655234869310855,0.948090400863479,0.961965452493785,-7.25399378502419,"3949",-2.24202146216801,19.1150846986168,-7.46651336219283,4.80773067692606e-09,5.75425265394588e-07,10.6556907701882,"3949",-2.22810900237737,19.1150846986168,-6.63681188132177,6.63679925280567e-08,4.71360599744583e-06,8.09457062548671
"1536",-1.34533896737705,20.5604597577686,-3.35336376309706,0.00178031213859229,0.0116575189940688,-1.51019157000217,"1536",-0.231121507795589,20.5604597577686,-0.470374400658656,0.640695519755146,0.773834626020401,-6.88745396711136,"1536",-0.949559332827267,20.5604597577686,-1.49692846790463,0.14242498131285,0.348480203425181,-5.47860044909074,"1536",1.11421745958146,20.5604597577686,2.77727512825648,0.0083677735841409,0.0182578272848042,-3.66515787695833,"1536",0.395779634549783,20.5604597577686,0.697569350826486,0.48956560909395,0.607594388473697,-6.47311742977199,"1536",-0.718437825031678,20.5604597577686,-1.13257802385798,0.26427513573729,0.503569039738219,-6.0869623928393
"3690",-1.03917205823529,20.4652186581474,-2.07202089779593,0.0448909399795773,0.118031327314724,-4.40074928509422,"3690",-1.4907536081735,20.4652186581474,-2.42698398306888,0.0199228382866998,0.0607845188582468,-4.21054853980878,"3690",-0.614954102522308,20.4652186581474,-0.775495655916817,0.442702587296287,0.668944335617351,-6.27386023452429,"3690",-0.451581549938204,20.4652186581474,-0.900415288417212,0.373400615728313,0.457103459910325,-6.84673656923452,"3690",0.424217955712983,20.4652186581474,0.598109526148848,0.553208762575054,0.663227116234075,-6.5375442799262,"3690",0.875799505651187,20.4652186581474,1.10443805367077,0.276139780949095,0.516918553780565,-6.11778572323708
"5054",-0.530617145527231,20.2785721446912,-1.55575690515319,0.127807455826125,0.251026951699518,-5.26123578496628,"5054",-0.152012252826179,20.2785721446912,-0.363909525892698,0.717882039014775,0.830209902449165,-6.93242238559863,"5054",-1.67473600145992,20.2785721446912,-3.1055377323404,0.00352272917935119,0.0302060882617501,-2.24718747024714,"5054",0.378604892701052,20.2785721446912,1.11006057966556,0.273739468215969,0.352450301412089,-6.63715894782539,"5054",-1.14411885593269,20.2785721446912,-2.37201048059022,0.0226978939012793,0.0640783294657737,-4.06305451482297,"5054",-1.52272374863374,20.2785721446912,-2.82365462567867,0.00742649615091005,0.0409559066453911,-3.06124107557355
