"C1_vs_C2.ID","C1_vs_C2.logFC","C1_vs_C2.AveExpr","C1_vs_C2.t","C1_vs_C2.P.Value","C1_vs_C2.adj.P.Val","C1_vs_C2.B","C1_vs_C3.ID","C1_vs_C3.logFC","C1_vs_C3.AveExpr","C1_vs_C3.t","C1_vs_C3.P.Value","C1_vs_C3.adj.P.Val","C1_vs_C3.B","C1_vs_C4.ID","C1_vs_C4.logFC","C1_vs_C4.AveExpr","C1_vs_C4.t","C1_vs_C4.P.Value","C1_vs_C4.adj.P.Val","C1_vs_C4.B","C2_vs_C3.ID","C2_vs_C3.logFC","C2_vs_C3.AveExpr","C2_vs_C3.t","C2_vs_C3.P.Value","C2_vs_C3.adj.P.Val","C2_vs_C3.B","C2_vs_C4.ID","C2_vs_C4.logFC","C2_vs_C4.AveExpr","C2_vs_C4.t","C2_vs_C4.P.Value","C2_vs_C4.adj.P.Val","C2_vs_C4.B","C3_vs_C4.ID","C3_vs_C4.logFC","C3_vs_C4.AveExpr","C3_vs_C4.t","C3_vs_C4.P.Value","C3_vs_C4.adj.P.Val","C3_vs_C4.B"
"9368",0.37174680624004,22.237166281053,0.773607519787564,0.443805692483882,0.597530748375885,-6.13735047985671,"9368",1.678937577591,22.237166281053,2.85274108272086,0.00688751526458856,0.0257274221034208,-3.24212940807145,"9368",2.78076067694601,22.237166281053,3.65988168206986,0.000742720427806032,0.010257040523427,-0.79693388356935,"9368",1.30719077135096,22.237166281053,2.7202724906829,0.00967625321817368,0.0207425652008984,-3.79908095998304,"9368",2.40901387070597,22.237166281053,3.54484899213855,0.00103485534918006,0.00655860349831316,-1.2210489320762,"9368",1.10182309935501,22.237166281053,1.45015794118594,0.154973112370617,0.356413342901999,-5.68972702374293
"10497",0.0687770645447081,18.6006868394762,0.266342574306066,0.791372087818072,0.866122559643397,-6.39872588918913,"10497",-0.281652249441695,18.6006868394762,-0.890562803401122,0.378599891283683,0.550090130355275,-6.60036456648089,"10497",0.041449032243456,18.6006868394762,0.101517601387992,0.919657339206871,0.962899838480677,-6.56881528620145,"10497",-0.350429313986403,18.6006868394762,-1.35705480042371,0.182530654056956,0.250331489032517,-6.33801458503192,"10497",-0.0273280323012521,18.6006868394762,-0.074832511602362,0.940728750635329,0.961168602850119,-6.7146845718402,"10497",0.323101281685151,18.6006868394762,0.791344582652859,0.43350758275046,0.670288915738354,-6.41084063195685
"5364",-0.963164125675569,20.7911167371,-2.90981397262215,0.00593437711704882,0.0274500777274118,-2.61288377148518,"5364",1.1063127249055,20.7911167371,2.72896021883067,0.00946528825926483,0.0334222993543187,-3.53474907387786,"5364",0.589027031157137,20.7911167371,1.12546021640067,0.26724117422545,0.499935052401566,-5.94718646579384,"5364",2.06947685058107,20.7911167371,6.25209400486668,2.27036871510757e-07,1.49538560891296e-06,6.54815936822132,"5364",1.55219115683271,20.7911167371,3.31585196695425,0.00197698036869229,0.0108479008769219,-1.82896182478823,"5364",-0.517285693748367,20.7911167371,-0.988383279598075,0.329029772395981,0.574377405777851,-6.23717156064505
"7358",-0.582330364736954,21.9507760187036,-1.3543881947443,0.18337231930148,0.323281590571721,-5.53866652574826,"7358",-1.67319489509195,21.9507760187036,-3.1774199989438,0.00289714514114623,0.0128426688548496,-2.43577894798563,"7358",-2.94429691699455,21.9507760187036,-4.33097147367176,9.9872824030623e-05,0.00252761838791158,1.10220875959185,"7358",-1.09086453035499,21.9507760187036,-2.53714065321919,0.015267752089636,0.0305195670685313,-4.21628288454954,"7358",-2.36196655225759,21.9507760187036,-3.88447623500855,0.000384295361264942,0.00304941553931919,-0.283022536308379,"7358",-1.2711020219026,21.9507760187036,-1.86975252570862,0.0690041662235951,0.204885808087465,-5.03309543177293
"2317",1.64467084933864,21.9454570580525,4.75344760450182,2.69371986924726e-05,0.000711723603281023,2.42290459738997,"2317",1.96266748478067,21.9454570580525,4.63159753795443,3.94208606825954e-05,0.00037557685675209,1.68318691510063,"2317",-0.137200923450244,21.9454570580525,-0.250793771433803,0.803284131921444,0.905026372495682,-6.54238868189938,"2317",0.317996635442029,21.9454570580525,0.919077726457782,0.363678740124687,0.44787446131111,-6.82977037344562,"2317",-1.78187177278889,21.9454570580525,-3.64159099578795,0.000783158876425733,0.00534352463784541,-0.958014200337304,"2317",-2.09986840823091,21.9454570580525,-3.83841379760036,0.000440404704461155,0.0047648305595656,-0.418327278854854
"10535",0.271990613981476,18.6962696643385,1.10889706659725,0.274234964441799,0.428235898537139,-5.82924984711423,"10535",-1.55388443559333,18.6962696643385,-5.17261797090412,7.17258951071394e-06,9.62769316332981e-05,3.34600383717772,"10535",0.164611094308793,18.6962696643385,0.424449879809773,0.673559438853109,0.831992899636876,-6.48359676654423,"10535",-1.8258750495748,18.6962696643385,-7.44403439813004,5.15861134601036e-09,5.19023155566191e-08,10.3134711045431,"10535",-0.107379519672683,18.6962696643385,-0.309559243280655,0.758536552442329,0.828005413980844,-6.66914279425381,"10535",1.71849552990212,18.6962696643385,4.43114253133074,7.33954175239645e-05,0.00119112054710502,1.29457772441108
"7466",1.23218146379114,21.0198450677344,2.57000337324275,0.0140853466578708,0.0501054591637571,-3.38976651157241,"7466",2.54383868909853,21.0198450677344,4.33214476508086,9.95142060333113e-05,0.000820242630791067,0.78466975099523,"7466",3.35504213092485,21.0198450677344,4.42575120197227,7.46258237888594e-05,0.00199407143100929,1.37990479344103,"7466",1.31165722530739,21.0198450677344,2.73576870991595,0.00930294278398646,0.0200320113545735,-3.76285966187727,"7466",2.12286066713371,21.0198450677344,3.13087345666345,0.00328892742340136,0.0160325517716877,-2.30347340141636,"7466",0.811203441826315,21.0198450677344,1.07008629626871,0.291128569999733,0.532993510085554,-6.15442532667803
"22824",0.720616817957744,21.1917593098466,2.41288375723389,0.0206036721795546,0.0663126591997431,-3.72616683492871,"22824",0.914247096474995,21.1917593098466,2.49948172950599,0.0167338574410379,0.0529091970273873,-4.05346485833346,"22824",1.28525349772835,21.1917593098466,2.7217660739496,0.00963967731504595,0.0613288440475514,-3.16731625451769,"22824",0.193630278517251,21.1917593098466,0.648343672115552,0.520544570898418,0.600628351036636,-7.04284567732725,"22824",0.564636679770604,21.1917593098466,1.33686051314706,0.18897909874849,0.301495396364919,-5.83453125163693,"22824",0.371006401253354,21.1917593098466,0.78567585144432,0.436783140158551,0.672559405041778,-6.41528820794752
"4338",-0.221177725224852,21.6247104063502,-0.712696089857861,0.480256987560597,0.627062816712643,-6.18195319442619,"4338",1.08011694270947,21.6247104063502,2.84176484865211,0.00708647376271817,0.0263506742827287,-3.26842369059088,"4338",1.82451879226431,21.6247104063502,3.71827344962629,0.000626656403353327,0.00916066421695894,-0.637169457658695,"4338",1.30129466793432,21.6247104063502,4.19313301394542,0.000152109914875424,0.000547881793704898,0.147370995562915,"4338",2.04569651748917,21.6247104063502,4.66110833421214,3.59548190851517e-05,0.000507002557549119,1.98639454064922,"4338",0.744401849554844,21.6247104063502,1.51705186309284,0.13728144552341,0.328754441238846,-5.59480270564034
"3251",0.158406087225103,22.517310513006,0.362436189512257,0.718973853746409,0.819057067176903,-6.36860670842657,"3251",-1.2895501229703,22.517310513006,-2.40908590587777,0.0207906194910471,0.0628973717620146,-4.24880656096783,"3251",0.030366382469655,22.517310513006,0.0439422957310822,0.965173591134664,0.98488850463031,-6.57302689320617,"3251",-1.44795621019541,22.517310513006,-3.31295179747781,0.00199301861999723,0.00522587493011596,-2.32211312003454,"3251",-0.128039704755448,22.517310513006,-0.20715210718048,0.836963952391918,0.885843387341851,-6.69583853758768,"3251",1.31991650543996,22.517310513006,1.9100122143406,0.0634715702497324,0.193445183599317,-4.96268778331109
