"category","subcategory","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"Genetic Information Processing","Transcription","hsa03040","Spliceosome","59/477","125/3535",0.472,3.49794549266247,11.2288297206416,1.05337518671873e-20,2.981051778414e-18,2.94945052281243e-18,"57187/10569/6426/56949/4686/2521/100534599/79228/9716/22916/3178/55702/10084/10915/80145/6434/6432/4809/25949/151903/23350/10523/10465/3183/7536/51729/220988/10946/5093/84991/6428/10450/84321/3190/10262/23451/10291/6431/9984/6629/4670/6430/11338/10772/10992/8175/7919/29896/11157/84844/6427/51362/10285/22794/55696/6636/51340/153527/27316",59
"Genetic Information Processing","Chromosome","hsa03082","ATP-dependent chromatin remodeling","26/477","52/3535",0.5,3.70545073375262,7.76136818394153,2.11032374352903e-10,2.98610809709358e-08,2.95445324094064e-08,"26039/6944/54556/3066/8295/605/10933/6602/6599/51377/51412/5928/65980/10902/8289/51773/55274/8467/6605/8089/57492/57459/53615/29117/54108/6597",26
"Genetic Information Processing","Replication and repair","hsa03030","DNA replication","15/477","27/3535",0.555555555555556,4.11716748194736,6.42075277829283,2.66318088456378e-07,2.51226730110517e-05,2.48563549225953e-05,"4172/4171/4176/4173/4175/4174/5558/2237/5557/10535/79621/3978/5984/5983/84153",15
"Genetic Information Processing","Translation","hsa03015","mRNA surveillance pathway","27/477","74/3535",0.364864864864865,2.70397756246813,5.84995672732929,3.99588829508826e-07,2.82709096877494e-05,2.79712180656178e-05,"26528/8732/4686/29107/8761/2521/11051/22916/11052/10914/23435/8731/8106/5411/80335/23049/10921/51585/10482/7919/10898/79869/29894/22794/10978/2935/5501",27
"Genetic Information Processing","Folding, sorting and degradation","hsa03018","RNA degradation","19/477","51/3535",0.372549019607843,2.7609240761294,5.00219212089787,1.54696058033135e-05,0.000875579688467544,0.000866297924985556,"55802/170506/8761/23019/80153/5393/23517/4849/11340/51013/10200/9125/23404/11157/56915/51010/4848/54512/2026",19
"Genetic Information Processing","Chromosome","hsa03083","Polycomb repressive complex","13/477","29/3535",0.448275862068966,3.32212824405407,4.95853023204742,3.61639323760248e-05,0.00170573214373583,0.00168765017754782,"1912/3066/23429/11335/6045/5928/3054/8473/1387/221937/6015/3607/4149",13
"Cellular Processes","Cell growth and death","hsa04110","Cell cycle","23/477","74/3535",0.310810810810811,2.30338829395433,4.47468633770992,6.01860834113961e-05,0.00231439356989256,0.00228985936243787,"3066/4172/4171/7532/4176/4173/4175/4174/9126/5925/9184/4999/10274/4089/1387/546/2932/4085/5885/11200/9319/1021/5000",23
"Genetic Information Processing","Transcription","hsa03020","RNA polymerase","9/477","16/3535",0.5625,4.1686320754717,5.01644313598039,6.54245532125105e-05,0.00231439356989256,0.00228985936243787,"10621/5430/5436/10623/11128/55718/5437/5431/84172",9
"Genetic Information Processing","Transcription","hsa03022","Basal transcription factors","8/477","17/3535",0.470588235294118,3.48748304353188,4.05985379294627,0.000824400290094032,0.0259228091218457,0.0256480090251477,"6880/2959/6878/6874/2969/2960/6877/2958",8
