Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
STAG1,2.1462697278727635e-63,2.1605683887737968,2.1605683887737968,7.921962609377737e-7
ZMYM2,1.9351178704919473e-62,2.1808085975932556,2.1808085975932556,7.923184658633319e-7
PFKFB4,5.147916373154325e-49,4.6929523340950965,-4.316666301929656,8.462728504207576e-7
PCBP4,4.1320614175678565e-63,2.5602327003244234,2.3608236705085233,8.946434216897614e-7
SENP3,6.010677191051321e-67,1.891001493384941,1.6946559388354459,8.946434216897614e-7
GABPA,7.045682638028722e-66,1.7688356604455713,1.7688356604455713,1.0149243012890667e-6
NRF1,1.1542442005541748e-67,1.9747028171886285,1.6554250074739691,1.1122570191376814e-6
RPP40,2.725557726769945e-50,5.5716490425945455,-4.04515642860369,1.209166300970845e-6
HMGB3,1.768560871837957e-64,2.9569086007214302,2.325597319105807,1.2928084775699065e-6
PPP1R10,2.2140705313072697e-67,1.656208041257262,1.5481081091126754,1.4001400203062992e-6
DCX,2.386205213594142e-58,3.9695307632387262,3.2074754876432756,1.4668986711026759e-6
SLU7,3.075702473050179e-65,2.3470357367317938,1.609644720069479,1.6427973516269335e-6
EOGT,1.1837169353777806e-48,4.37780946293846,-3.9031104679666004,1.6903870918429638e-6
UBXN7,8.223244774969666e-63,2.1171874789637677,2.1171874789637677,2.2704404246847817e-6
RNASEH2B,2.2722948434702674e-61,2.677564483024131,2.0433814084035156,2.3525052121720334e-6
SPEN,1.463520804999405e-66,1.6267732934980792,1.498028307733378,2.3525052121720334e-6
B4GALT1,1.2422659236583402e-58,2.8091237262277104,-2.6524000222099495,2.4145672552693913e-6
SCAF4,1.2695751482763576e-63,1.9998340681534685,1.9998340681534685,2.437821674325385e-6
CYP2S1,7.242582789759364e-56,3.041891239908093,-2.7836206691516807,2.4971595739196946e-6
RSF1,2.1229812256730618e-65,1.7447515726947493,1.6641625900050485,3.120262140527384e-6
BAZ1B,4.232128151608134e-64,2.4095960468873976,1.9988369551037657,3.2911642265334346e-6
DMAP1,9.685956119837094e-66,1.7975920544994146,1.6933470495026413,3.337042435043916e-6
CRACD,6.616490248374638e-57,2.9517496671427423,2.9517496671427423,3.3467553528807793e-6
ACTL6B,1.6197224973945565e-60,2.6447241674870448,2.4789869044097017,3.3467553528807793e-6
DACH1,1.2543494560649287e-58,2.971649111676495,2.64015423743988,3.43249550200524e-6
PLOD1,7.082875065470425e-58,3.923394385731161,-3.1181490253856587,3.55723359380837e-6
APPL2,3.230251974822242e-60,3.4799557767400167,2.669331835463854,3.5989137612166433e-6
CREB1,4.652084259493617e-62,2.2846409545904933,2.2846409545904933,3.5989137612166433e-6
RBM4B,1.0423838295167705e-61,2.205563932133334,2.205563932133334,3.5989137612166433e-6
SIRT1,2.2723400027340987e-61,3.1002214840226223,2.005557549551636,3.922928595364602e-6
MAB21L1,9.694091020584426e-53,4.024899067586983,3.422836554147654,4.0276887238988725e-6
CDKN2AIP,6.846634168006708e-61,2.2291879163586827,2.2291879163586827,4.227968551635858e-6
UBTF,1.4385717255382053e-63,2.3895709478427136,2.1103837378730574,4.227968551635858e-6
SELENOH,1.4281262826210465e-64,1.9121732590054599,1.9121732590054599,4.227968551635858e-6
LDLR,3.806855960534655e-61,2.543032462051812,-2.2281090023773693,4.666041269738871e-6
TRIM33,5.868865593421733e-63,2.197398872121738,2.0032089854589685,4.666041269738871e-6
SMARCA5,2.569697365909734e-65,2.609333865683034,1.8090734038855594,4.726363839473581e-6
GALNT2,4.6137564301849457e-60,2.602068041502818,-2.602068041502818,4.759735381986487e-6
PRKRA,1.9893111652923037e-64,1.9846199759721657,1.9846199759721657,4.831717530758224e-6
IRGQ,9.2459756704142e-59,2.8272679186387393,2.8272679186387393,5.405296150750928e-6
EBF2,2.7753871775911977e-52,3.3961984693684997,2.893970650054875,6.5938165535780116e-6
NEU1,2.2980291001695027e-51,3.855234726976615,-3.579313056480487,7.157457438208807e-6
PLIN2,8.027793509801812e-62,2.888616010980858,-2.199695561187994,7.162411900098899e-6
ATF7IP,2.9351159375754814e-66,1.7276619491620302,1.489602995467319,8.471330937196072e-6
WIZ,3.633504902902255e-62,2.5249781207367974,1.7766532310183294,9.733385050557443e-6
RBM33,2.9621329453633984e-65,2.0064522903955044,1.5552802435183537,9.733385050557443e-6
GALNT4,3.0289856822490362e-52,3.3808616799949522,-3.1362405943352787,9.882799195174496e-6
H1-10,3.0848991951060165e-58,2.9658837015438593,2.9658837015438593,9.882799195174496e-6
TMA16,3.3345250041713317e-62,2.3301243078464076,2.0063423435610765,9.882799195174496e-6
HMGA2,2.2307955643656123e-50,4.358771860365707,-3.959214224587022,1.034556023768782e-5
CBX1,3.7722053603854534e-64,2.4255983909895207,2.0471692888730324,1.0554677748597644e-5
SYNE2,2.4142379116007763e-59,2.510917975412948,2.510917975412948,1.0624605429768307e-5
YEATS4,9.142330859761935e-63,1.8737767794263114,1.8569477128294416,1.1183989912792055e-5
MYO1G,1.1611169077429088e-46,4.3899754806973,-4.0033036214644735,1.131017475141938e-5
TOX4,4.917527052526109e-65,1.6260331255510607,1.5705463356884053,1.2060490178501963e-5
SMARCC1,1.3821687968157495e-62,2.436953128060111,1.9562053933234154,1.2486749102709071e-5
SLC16A3,8.293276225806929e-57,2.839638430188078,-2.839638430188078,1.3569720244008287e-5
HPCAL1,2.914815520794876e-54,3.732368745655368,3.732368745655368,1.403310963528766e-5
DDA1,3.496007981767324e-65,1.5951323683582714,1.5152361151013487,1.5132724560281502e-5
RIOK2,1.439569974004765e-48,4.762300168170622,-3.3436806907833,1.755569156033031e-5
CRMP1,5.1472207703486465e-52,4.426744318458084,4.426744318458084,1.856003229199514e-5
CACNA2D1,2.605186347806704e-49,4.7941594640117735,4.7941594640117735,1.9688485009115123e-5
CLGN,2.7741558640014964e-59,2.991993567254333,2.355916193339734,1.9759173490857692e-5
ENGASE,1.372667121352566e-63,1.7838291896609064,1.7838291896609064,1.991792960961855e-5
DPYSL3,8.024924798537289e-57,3.5838705149973755,3.4961356048213688,2.0228717479188925e-5
MAP1B,6.903887276500966e-56,3.450675913251196,3.4382110825987375,2.0228717479188925e-5
ZMYM4,2.1347536525161826e-63,2.1821473560610656,1.5923736458782862,2.0228717479188925e-5
HMGB2,8.505791382440696e-59,4.00791357546305,2.8554977650048627,2.0316792570865827e-5
DDAH2,3.3896978410440253e-59,2.760811545756397,2.760811545756397,2.119790453617583e-5
CBX8,1.3066729103500824e-64,1.7073682812863389,1.6204919236956066,2.119790453617583e-5
KIF21B,6.739484855668468e-61,2.217659282025565,2.1238832144784716,2.2325184749461254e-5
DHX8,1.085968620173668e-64,2.5749092955820423,1.3795712171573946,2.5868412215066867e-5
POGZ,6.860605474467592e-65,2.057539653091517,1.611841150716792,3.212854743178108e-5
ELAVL2,1.4677547121506255e-58,2.855699085029773,2.6137980263386993,3.26034610314152e-5
SOAT1,1.0705042083225833e-45,4.542881436013936,-4.163096360651005,3.279791577949659e-5
TCF4,5.974180705637403e-50,3.602103178416021,3.0926735619215577,3.685222944916349e-5
KAT7,3.3890298700519856e-63,1.9423905243115271,1.7084352362336261,3.685222944916349e-5
ZNF638,2.6070491117238204e-65,1.5100076331824006,1.5100076331824006,3.685222944916349e-5
HDGFL3,1.475085242082516e-57,2.8069274384942453,2.8069274384942453,3.81508889708184e-5
RALYL,1.8225566150805455e-49,4.284740908977334,3.6537131536953886,3.992007428833648e-5
ZNF608,1.9934313997033952e-49,3.54509436303721,3.0219904090373593,4.114652319448175e-5
RIOX2,4.803434789300707e-61,2.456749910900413,1.8452421155955996,4.2419551759553453e-5
MBD1,6.041767995763722e-62,1.8754012047549828,1.8754012047549828,4.271409753832252e-5
ZNF574,1.3346166260901357e-49,3.6096469011900236,3.058270636434271,4.329065460211681e-5
MEN1,6.3516415640429585e-59,2.158712460172719,2.158712460172719,4.3331547890600235e-5
LSM14B,9.683115148437012e-64,1.7988401427325833,1.7988401427325833,4.3331547890600235e-5
FBLL1,6.1266027794272745e-61,2.1341685139164213,2.1341685139164213,4.468704082139618e-5
DNAJC9,1.861777011185747e-66,1.9832347268138335,1.4680939630050638,4.6691147781295655e-5
HIRA,4.2714431218658793e-63,1.7884106459608269,1.507557563266964,4.695650065700265e-5
CXXC5,1.195802582160503e-58,2.3938667041394908,2.1591751852262036,4.858220486470739e-5
ATRX,7.603355276049639e-64,1.6481895478871493,1.5895681309657164,5.237433843754447e-5
ARID1B,1.351973809624588e-49,3.60297508492469,3.08872884800477,5.268456623084482e-5
ZNF609,2.136156031457378e-49,3.382034569253255,2.8753316504169586,5.2991543412843194e-5
DBN1,9.719418561211828e-60,2.469832483529302,2.469832483529302,5.2991543412843194e-5
DNMT3A,2.9734371212218277e-64,1.885664828849336,1.5290191235849342,5.352114991605645e-5
C5orf24,2.368819690103853e-49,3.6004936155240266,3.059191483512377,5.3912066218162994e-5
LOX,7.548656655068595e-54,3.6265830707393043,-2.647170664183278,5.3912066218162994e-5
GTPBP1,1.9075469308373757e-63,1.7616594461074122,1.7616594461074122,5.680608037982019e-5
ZC3H18,8.329511533453271e-66,1.49051501684324,1.2331139997941705,5.680608037982019e-5
PHF21A,7.342265484985307e-49,3.737464198579028,3.1554179585072077,5.9007438308857416e-5
ZNF629,6.21212747752309e-49,3.8207420583070153,3.2259246100900896,5.9379303124389754e-5
MYEF2,3.4656279753550703e-63,1.8912716916080967,1.8912716916080967,5.9379303124389754e-5
MCRS1,6.86116134532462e-49,3.8220350073474876,3.223322862043913,6.131790516436849e-5
INO80C,7.14696643042051e-56,2.907986582371805,2.074143043518342,6.361092866236287e-5
H1-3,1.1756892057879704e-51,3.798385911450911,3.798385911450911,6.492068022759468e-5
CIRBP,3.297919104857685e-62,2.131258531073989,2.131258531073989,6.544131230853338e-5
MYT1,1.0650632378554384e-48,3.968711731112604,3.3465307015020667,6.665620207787903e-5
HNRNPA0,4.360636904798707e-63,2.549757421841356,1.9883392553030994,6.807742425959384e-5
KDM1A,2.588335778422723e-63,2.6276604345576295,1.7698799632485809,6.807742425959384e-5
IRF2BP2,2.5001063628968852e-61,1.8415536236052539,1.8415536236052539,6.920335107465293e-5
NCOR1,9.866636975345762e-65,1.8591284447531642,1.3772226801202514,7.556039182938398e-5
SOX11,1.1363830330068403e-48,3.615883433644271,3.058917096816378,7.608987601270753e-5
GLOD4,7.970363528177145e-65,1.729513768701711,1.729513768701711,7.643021070578965e-5
HDAC2,3.5039039342460097e-63,2.7532660731812015,1.861018285894719,7.717790491061764e-5
SMARCE1,4.1606378748757406e-63,1.7453841246814967,1.6993190987612046,7.74839824813128e-5
CENPC,1.4194167329302788e-48,3.9645516631947544,3.3426116643798665,7.785626728270378e-5
ZNF462,3.3241867731567777e-52,3.255678129742556,2.7920639528733524,7.785626728270378e-5
BAZ1A,5.4003761192875606e-49,3.7065812514376812,3.1610626455139847,8.437732585003518e-5
AGAP3,1.377196120208306e-54,2.882222753675471,2.882222753675471,8.437732585003518e-5
LIG3,2.1541172641605356e-66,2.0287028480105853,1.3637994535494968,8.437732585003518e-5
RBM22,9.572055888646402e-67,1.5430925933641149,1.2504361414221776,8.437732585003518e-5
GNPNAT1,2.770116055020436e-63,2.2201277597587854,-1.6845949554426163,8.570815485200104e-5
CDK2AP1,1.7702327792193303e-59,2.169283039362025,2.169283039362025,8.60936107544311e-5
TMPO,4.628691128746895e-61,2.89830189974505,2.1627327948834605,9.277512144105953e-5
PDXP,6.921651813125996e-54,3.311365119816152,3.311365119816152,9.759454478660195e-5
PLXNA3,5.2023692103665556e-61,1.8562207534817752,1.8149881728879045,1.0337242966792965e-4
VEZF1,1.2900454009474824e-59,1.8344207329544275,1.6861327972928404,1.0706158120879685e-4
KMT2A,1.3027045352660414e-57,2.607762036841798,2.040922703452086,1.1330573943808558e-4
MSL1,3.847727397604256e-61,2.1158803908910784,1.482665604584108,1.2076169622490752e-4
PTBP2,4.876083701342585e-56,2.8606546720343395,2.8606546720343395,1.2231689367092171e-4
FAM76B,1.638246783201964e-56,2.7039752752227244,2.1701495136234215,1.2231689367092171e-4
FLYWCH2,1.5257597873323664e-58,2.079846025058597,2.079846025058597,1.2231689367092171e-4
UBR7,2.312474568919626e-63,1.933096707513819,1.5399080104589515,1.2231689367092171e-4
BRD8,4.435712379287879e-53,2.8609014151737657,2.4982314150029197,1.2426412975910314e-4
MARCKSL1,1.901463793699672e-52,3.6717556020779085,3.6717556020779085,1.3039453729414284e-4
ZEB2,1.6562484747991144e-60,1.9019563097229302,1.8639363269197453,1.3529997911819404e-4
AKR1B1,1.2623720882649572e-59,2.438337018152261,2.438337018152261,1.371360596789287e-4
P3H4,4.982548534163932e-56,3.6479104281489114,-2.4216893637871877,1.381940762740591e-4
FKBP7,2.1377124938581844e-57,2.4547442496399157,2.115744736116124,1.4202409378767474e-4
HADHA,1.315524325330579e-64,1.743620998230064,-1.743620998230064,1.4202409378767474e-4
RNF213,8.744968339467308e-62,1.891783590308325,-1.7457225424398288,1.445312910948201e-4
BPTF,7.066140451928702e-60,2.6166373255350415,1.7625301440328442,1.463116607103895e-4
TAF5,1.2117432820005577e-61,1.5717817381661021,1.5717817381661021,1.5112606982474553e-4
MAZ,6.730914599193972e-52,3.1202364080666314,2.6855495478097247,1.538573695933785e-4
RWDD4,4.2313254065145945e-54,2.9018950990578958,2.516390147883527,1.5409262816946047e-4
PSIP1,1.412069464435272e-60,2.1479484021557234,2.1479484021557234,1.5472236539163642e-4
MAN1A2,1.174166757895056e-59,1.8643963367162222,-1.8643963367162222,1.5694726345445029e-4
SIN3A,1.835676458374383e-63,1.8653996862360707,1.486282812835892,1.5694726345445029e-4
ERO1A,1.5664753538231907e-61,3.0878876073112167,-1.9498831714543492,1.600604123524099e-4
SMARCB1,2.9524743483389506e-63,1.7365815682011245,1.6646218284806231,1.600604123524099e-4
ISG20,4.75028986725583e-54,2.5745464245632483,-2.391175383834881,1.6467307783969883e-4
TOP2B,3.7258582888746945e-62,2.578193465419478,1.8493544708850749,1.6845968105220504e-4
SMARCA4,1.238655288796559e-59,2.855328907766289,2.0045030562009067,1.6987551694219982e-4
UBE2S,1.5619878265849643e-47,3.804023745565729,3.2095441153791207,1.721386497565921e-4
IKBIP,1.5566923979418252e-58,3.1576016644936935,-2.2693067576337214,1.7566087318619878e-4
ATAT1,4.723019340148184e-54,3.0247877570382826,3.0247877570382826,1.797502387169248e-4
COX20,4.242024081661454e-60,2.1987756052496934,-1.9011576547329305,1.9162217012514885e-4
GLYR1,1.7618358032338044e-65,1.3820381310643555,1.3820381310643555,2.013069512659157e-4
POLR2A,2.9346616201451426e-66,1.3893588923734477,1.2706487477365194,2.013069512659157e-4
NSUN5,3.803352328630533e-63,1.8495717199412063,1.4867743893054772,2.0327063130726314e-4
EML5,8.875010958422204e-64,1.8696136640519612,-1.8551430539598144,2.035810011159319e-4
CENPV,1.8415963932501411e-53,3.1619619992287333,3.1619619992287333,2.0732801288624953e-4
RBM10,2.722118026971169e-64,1.570302755916682,1.467940830128395,2.1426042639266748e-4
MTA1,1.2711889364593798e-62,1.738568442961089,1.690287522409001,2.1471703355579853e-4
HADHB,2.3381760017976875e-64,1.7078147263920194,-1.7078147263920194,2.1484995151888466e-4
PQBP1,7.087781223123354e-64,1.5536271546095186,1.5536271546095186,2.1484995151888466e-4
METTL16,9.100703313169325e-65,1.5328518125523267,1.3796740348218393,2.1585015855466418e-4
RB1,5.734533542084386e-65,1.7035661348440208,1.2542792207095843,2.209936223125691e-4
ZNF618,1.4862924861592944e-59,2.454604096778656,1.7331548103502534,2.262876375996115e-4
RAD21,1.226369613487547e-63,1.6106686062021645,1.6106686062021645,2.2781341596006912e-4
PLTP,9.824591727912026e-54,3.056153533850683,-3.056153533850683,2.3023344631827386e-4
GDI1,2.4792149948588766e-59,3.3180079458115586,2.4663069619264633,2.3523565875289637e-4
PAXIP1,2.6623880941253375e-51,2.860492583169073,2.4557856635290367,2.378773073086988e-4
ADO,1.4281262826210465e-64,1.4738975496339002,1.4738975496339002,2.40462870010795e-4
SEMA4B,1.9169824860355496e-50,3.1565050732731166,-3.016624284748513,2.468712949889439e-4
HSD3B7,2.3709894544097296e-56,2.270517515806109,-2.0763219386315726,2.572838374409184e-4
TIMP3,1.4242294591404766e-57,2.3704374602236697,-2.3704374602236697,2.6750863513717095e-4
TBC1D24,6.290178014979303e-58,2.3162776310603803,2.3162776310603803,2.679913661843847e-4
ZC3H4,8.332929491183582e-64,1.4254743284999343,1.402934392277146,2.679966538456229e-4
HMGCL,3.390011610364809e-60,1.9684692345239547,-1.9684692345239547,2.7073883140330804e-4
NKIRAS2,3.8188680498240205e-62,1.6068755626344071,1.6068755626344071,2.7073883140330804e-4
CLASP2,1.4105349229180193e-57,2.2422225239935294,2.2422225239935294,2.9140585818461523e-4
AARSD1,6.100716064987835e-63,1.664911688971653,1.6366108707874467,2.9399027217347283e-4
SMARCC2,9.729950348790753e-64,1.5543885584121142,1.5543885584121142,2.9399027217347283e-4
HNRNPH3,2.814665333771853e-66,1.747382390526088,1.3843279251405427,3.02693224995835e-4
P3H3,5.13053151833752e-56,3.5375671418100083,-2.2296753796327025,3.110288566005957e-4
TERF2IP,1.8959348065999555e-60,1.852750715848515,1.852750715848515,3.123871107950685e-4
RBBP5,8.190383231277558e-66,1.6324005701812112,1.28163759887806,3.137719142445414e-4
WBP11,2.588650141970125e-62,1.8491909942943785,1.7105351562647293,3.150484388536358e-4
SPIN1,7.269007537822589e-60,2.4409662640047003,1.7579168620363355,3.28389257052847e-4
FDXR,3.6346682238088718e-59,2.1800117285672336,-2.1800117285672336,3.306314508422436e-4
DHFR,3.534233004151628e-64,1.8419368872011255,1.4958505049065494,3.367086759336345e-4
PCIF1,2.7105015819376665e-62,1.7023938805608623,1.5174199473274115,3.417640827624092e-4
PLBD1,3.952384166997181e-59,1.9250371107550137,-1.9250371107550137,3.4600484128032217e-4
STAT1,1.5332933655003123e-59,2.142091870232985,-2.142091870232985,3.551485194368859e-4
H4C1,8.931128625704724e-66,1.6498906223886927,1.6498906223886927,3.551485194368859e-4
SIN3B,5.837580912481399e-63,1.894560562016224,1.3617270987357202,3.551485194368859e-4
H1-4,5.203170593107196e-59,2.1658708732091405,2.1658708732091405,3.86497456215679e-4
MACROH2A1,3.610038165914018e-61,2.009035200841975,2.009035200841975,3.86497456215679e-4
CHAMP1,3.208942203738687e-62,2.4309249943469595,1.6806899444327321,3.9159597110832733e-4
NEMP1,1.9922991538824992e-54,2.4183208525317497,-2.1814520428257964,3.944432012176786e-4
PRRC2A,4.3200266505999e-62,1.5183473453233418,1.5183473453233418,4.015744233645148e-4
HP1BP3,3.9321383867608213e-63,1.7227824188266894,1.7227824188266894,4.0243164227785544e-4
SQLE,1.4105169751343104e-58,2.290143249582812,-1.6723042717813144,4.0243164227785544e-4
PARP1,1.248699901267964e-63,2.3191035495503556,1.621017298872676,4.0243164227785544e-4
RABGEF1,1.0211812237299982e-63,1.424118348363919,1.424118348363919,4.0243164227785544e-4
NAP1L4,1.1052287805403023e-67,1.2139223868259883,1.2139223868259883,4.0243164227785544e-4
DDX42,4.389393669201626e-68,1.3352930954464313,1.0806002576282019,4.0243164227785544e-4
SUGP2,4.683040956093196e-60,1.9007153376284478,1.9007153376284478,4.2234839762587284e-4
CHST14,2.8203820417315016e-61,1.7356284781720959,-1.6486814487158092,4.2234839762587284e-4
TSC1,2.193045665928938e-56,2.3049087295561854,2.092191864732655,4.228920736388887e-4
NSMCE4A,1.396197807374179e-60,2.5337680492708756,1.5322585531258177,4.2478072006862754e-4
MATR3,8.667173020962718e-65,1.7071226093945953,1.510225440586229,4.2478596385286087e-4
CBX3,5.297221476882273e-64,2.4050708032210153,1.5866752124974575,4.313617946645277e-4
GALNT10,5.090269941872225e-53,2.5244627660113643,-2.5244627660113643,4.325999002375377e-4
TAP1,1.2061685517379947e-56,2.384310079759807,-2.384310079759807,4.5171281852447997e-4
EHMT1,2.0685813657612515e-64,1.9835128752767588,1.256549759974245,4.597614595806972e-4
RABEP1,1.4453605884443418e-59,1.855957757671252,1.855957757671252,4.6507054734071945e-4
NCOA5,6.644186273974486e-63,1.7028731520840914,1.579718480867708,4.6507054734071945e-4
HCFC1,6.782353840496063e-65,1.635713584797525,1.3543302151726522,4.6507054734071945e-4
FAM117B,1.1380834766567817e-56,1.9702581102336296,1.8624301510945855,0.00046518545819065785
PPM1A,5.059728243622405e-65,1.3629451768734562,1.3629451768734562,0.00046518545819065785
DCC,1.15369805284697e-55,2.4828600737456767,2.4828600737456767,4.722659769593526e-4
PROCR,1.9815434522940134e-57,2.4951660646675684,-2.2358434743866518,4.8093190050669697e-4
STAT6,1.0443185756222552e-60,1.7569827174166264,-1.6413663641560703,4.8206749589900614e-4
BOD1L1,1.700900989145588e-56,2.104642223395608,1.8233984540747237,4.8722902747069135e-4
VRK1,2.9649865252143914e-63,1.902061273185204,1.4737795355944137,4.8722902747069135e-4
ZNF536,5.489827217671882e-52,2.789973858154756,2.4528887447441114,5.171817865415021e-4
MYOF,5.912164947947641e-56,2.4472330589461997,-2.4472330589461997,5.195977969040703e-4
H2AC21,3.6607543933589206e-62,2.018165104767423,2.018165104767423,5.195977969040703e-4
HIBCH,7.335233628194178e-65,1.5411471847259541,-1.3822549762465002,5.195977969040703e-4
PRR12,7.276934693789929e-51,2.6681130932901738,2.3180989750153103,5.200342575627272e-4
MRGBP,2.3718935573999692e-62,1.7927199682836452,1.434538809401971,5.200342575627272e-4
HTATSF1,3.7267972277216276e-63,1.4143252505834596,1.4143252505834596,5.200342575627272e-4
SUDS3,1.6088158166446658e-63,1.5531539334114832,1.3173681140779365,5.221475339400259e-4
SARNP,2.4537835604024646e-65,1.8342301877006975,1.4378710320119374,5.295007792240076e-4
RTF1,1.8818837577401145e-66,1.6270848868763288,1.1272679984630756,5.295007792240076e-4
RCOR3,2.9647025122085567e-62,1.5299828935974702,1.431583560267395,5.415447922875585e-4
STAT3,8.19416683326954e-63,1.5970410034739722,-1.5970410034739722,5.826977306359931e-4
PAFAH1B3,9.9595789935911693e-58,2.2984384189319798,2.2984384189319798,5.970104305679948e-4
TMX4,5.78935371521399e-60,1.9392514044437092,1.9392514044437092,6.029955769249601e-4
GTF2I,3.241351955886556e-62,2.6521151975639157,1.6717543671627944,6.310594331402918e-4
TFRC,1.9451244201312536e-50,4.582622130253309,-3.4685796786371554,6.603431057564616e-4
GASK1B,6.406879082693592e-54,2.191065033388014,-2.146489072292212,6.744889355922053e-4
RAB2B,2.0146280015020582e-60,1.815235820779968,1.815235820779968,6.744889355922053e-4
PPIC,1.3665435861652657e-61,2.1511501105179427,-1.6592432519874585,6.744889355922053e-4
PDS5B,3.7908569803113686e-62,2.082711740337416,1.5513664448691245,6.744889355922053e-4
CRKL,7.419096896546105e-66,1.3117913704992112,1.3117913704992112,6.744889355922053e-4
TAF6,7.743731315645283e-66,1.6110667973983936,1.0641434191273156,6.744889355922053e-4
RTN1,8.046916142471756e-51,3.7785722522156995,3.442455972710558,6.75532367610686e-4
CHTOP,1.2695751482763576e-63,1.569353490337022,1.464012187277401,6.75532367610686e-4
TAPBP,7.483510292590535e-57,2.580288376653847,-2.2750817815269855,6.76965692565155e-4
KDM3B,6.187927090686736e-62,1.5008835262290958,1.5008835262290958,6.968975382227908e-4
SETD1A,2.8427342522378077e-65,1.2402407624780594,1.0627670807718523,7.021919765593749e-4
BASP1,1.8557052987300956e-44,5.0411079269618,5.0411079269618,7.061078753201855e-4
