ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0045766,positive regulation of angiogenesis,9/297,191/18860,0.04712041884816754,2.992225924163097,3.5003237560062717,0.0033582607896884675,0.04065854200224833,0.03283186133766898,FGF1/S100A1/ITGB8/CYBB/ITGB2/FGF2/CHI3L1/JAK1/CYP1B1,9
GO:0009612,response to mechanical stimulus,10/297,228/18860,0.043859649122807015,2.7851615570913815,3.43027299386379,0.0034089791288064355,0.04113501482093099,0.03321661417787884,BAG3/CAPN2/P2RX7/FGF2/ITGAM/GAP43/CHI3L1/STAT1/PIK3CA/SERPINE2,10
GO:0010591,regulation of lamellipodium assembly,4/297,40/18860,0.1,6.35016835016835,4.2845094651015625,0.0035255728929398248,0.04240057764930952,0.03423855892181813,PIK3R1/PIK3CA/CYFIP1/WASF2,4
GO:0045428,regulation of nitric oxide biosynthetic process,5/297,65/18860,0.07692307692307693,4.884744884744886,3.9683638922447257,0.0035777981976941476,0.042886190316731174,0.03463069220981752,APOE/SOD2/ASL/ITGB2/STAT1,5
GO:0002424,T cell mediated immune response to tumor cell,3/297,20/18860,0.15,9.525252525252526,4.824977286053096,0.003613335438002221,0.043042196919839994,0.034756667882057474,HLA-A/HLA-DRB1/AHR,3
GO:1900180,regulation of protein localization to nucleus,8/297,158/18860,0.05063291139240506,3.2152751140092914,3.536923433974929,0.003620025028383455,0.043042196919839994,0.034756667882057474,BAG3/APOD/GLUL/PIK3R1/NF1/DTX3L/FERMT2/JAK1,8
GO:0045055,regulated exocytosis,10/297,230/18860,0.043478260869565216,2.760942760942761,3.3987263822171885,0.003626483442141215,0.043042196919839994,0.034756667882057474,SYNJ1/RAB5A/RAP1A/RAB31/P2RX7/SCIN/ITGB2/ITGAM/CORO1A/ARL8B,10
GO:0045089,positive regulation of innate immune response,15/297,432/18860,0.034722222222222224,2.204919566030677,3.2046034868891655,0.003689102367284676,0.0436423221227795,0.0352412702922241,PEPD/PIK3R1/GBP2/RAB13/RFTN1/NEK7/P2RX7/TRIM3/RIGI/CD14/HLA-C/MNDA/IFI16/WASHC4/APPL2,15
GO:0008347,glial cell migration,5/297,66/18860,0.07575757575757576,4.810733598612386,3.922693882752948,0.003822184088471091,0.04491871544931274,0.03627196068704317,P2RY12/VCAN/NF1/CSPG4/ADGRG1,5
GO:1904018,positive regulation of vasculature development,9/297,195/18860,0.046153846153846156,2.9308469308469314,3.4281879756241063,0.003849194885228975,0.04491871544931274,0.03627196068704317,FGF1/S100A1/ITGB8/CYBB/ITGB2/FGF2/CHI3L1/JAK1/CYP1B1,9
