Gene,adj.P.Val_ANOVA,Max_Delta_Log2,logFC,adj.P.Val
HMGA2,2.2307955643656123e-50,4.358771860365707,-4.358771860365707,4.690491808518103e-6
CNNM2,1.4979328935595807e-53,3.2144417732681916,-3.0671378098508892,4.690491808518103e-6
MYO1G,1.1611169077429088e-46,4.3899754806973,-4.3899754806973,5.602620965899805e-6
GALNT4,3.0289856822490362e-52,3.3808616799949522,-3.3808616799949522,6.3196840433297614e-06
SMARCAD1,1.757372938876307e-66,2.5409399345637063,-1.4611488243179735,7.913289296613607e-6
PITPNA,1.388204473556714e-62,2.384533553126513,2.384533553126513,8.85160420040189e-6
TFB2M,1.2185860785827676e-45,4.533287344501751,-4.348789174742981,8.946717391132683e-6
ITM2C,2.730179976018616e-57,3.9303602662592816,3.226663371222333,9.12304430682175e-6
ADD1,2.4625957450989052e-57,4.169884554260811,3.41047633046216,1.0183296621316761e-5
NDRG2,1.2725818643205448e-49,6.194795211001267,5.597136909524242,1.2481060373714538e-5
ATP4A,4.086320854362122e-56,3.9563587729548146,3.583160387227373,1.2491909780660287e-5
ERCC3,7.81644313716353e-50,3.561159847957013,-3.561159847957013,1.3697326696034188e-5
EOGT,1.1837169353777806e-48,4.37780946293846,-3.603115989262072,1.4366470855361289e-5
ALDH2,3.097354102387447e-59,3.08148842288443,3.08148842288443,1.556832115665849e-5
PROM1,1.8493659525676813e-62,1.8450024157257197,1.8450024157257197,1.5865975898006677e-5
SMC6,2.776595179337739e-62,2.2622636408985883,-1.8136795658375569,1.5865975898006677e-5
SOAT1,1.0705042083225833e-45,4.542881436013936,-4.542881436013936,1.6431072954283e-5
NEU1,2.2980291001695027e-51,3.855234726976615,-3.5390791946366065,1.806905150361085e-5
DDAH1,3.459968347679863e-55,4.1724914372627175,3.896430234458755,1.8334251565994426e-5
RDX,1.348344699468307e-64,1.9479046911273876,1.9479046911273876,2.5288094129126625e-5
SLC44A1,8.257046493065652e-57,3.1744502397170855,3.170051467912959,2.7713292839963318e-5
GNG12,1.0788957696587302e-57,3.1634707785481524,3.1096908672982053,3.2094834106352043e-5
SLC25A19,1.324537070995365e-51,3.2980646091483266,-3.2832402414269275,3.289527011894003e-5
HDHD2,3.6031689443485124e-60,2.903427064413524,2.6293358891243948,3.950949141051299e-5
PURA,4.085970688530832e-62,2.643597644016978,2.250245928936522,4.1013054659344754e-5
ZC3HAV1L,3.2115455136480895e-63,1.7422654891811469,-1.7422654891811469,4.273864252507019e-5
ESF1,2.682911355589885e-58,2.3498633938332283,-2.187200208989566,4.84872984031886e-5
PTPRA,1.3613242592316998e-60,2.2619648038428863,2.2619648038428863,5.1208208326648096e-5
COX20,4.242024081661454e-60,2.1987756052496934,-2.1987756052496934,5.261407007141707e-5
PRAME,1.9219732766157688e-48,4.266203421152799,-4.065770714699497,5.79808410360217e-5
FNDC3B,7.806016650617553e-57,2.580986848448685,-2.580986848448685,5.941512078532044e-5
LZTFL1,1.585999277453109e-56,3.027332917095265,3.027332917095265,6.92092194506265e-5
ARHGAP5,5.086854326634608e-62,1.898610342552736,1.898610342552736,7.52333573128048e-5
WDR75,7.879704999738517e-49,3.63205766709142,-3.63205766709142,8.053974747840783e-5
PYCR1,2.834386985472367e-57,2.6299330738436915,-2.6166893368014428,8.300062921178246e-5
PTGR2,9.799995087622981e-59,2.7051758332235707,2.6605933819573195,8.875664141597836e-5
KPNA2,1.5180883744090749e-63,2.1180287610537363,-1.7961194554222644,9.491764524314858e-5
RNF213,8.744968339467308e-62,1.891783590308325,-1.891783590308325,1.013937521325957e-4
PMM2,2.0895316771846808e-63,1.6884872687363526,-1.6884872687363526,1.013937521325957e-4
CRIP2,5.0280457545592837e-57,3.0001936251837833,3.0001936251837833,1.0706836309128513e-4
AGPAT3,5.67490265706687e-59,2.328789586332533,2.328789586332533,1.1039760517191995e-4
CRTAP,1.1137956958270741e-59,2.2490574280861075,-2.2490574280861075,1.1157049583318429e-4
COPS7A,1.165857133509474e-63,2.0217906584310334,1.7696544862671466,1.2727427267860447e-4
ISG20,4.75028986725583e-54,2.5745464245632483,-2.5745464245632483,1.281766348446242e-4
SCD5,9.903286679964735e-55,4.6683108822463915,3.2301152868337084,1.3234144017632558e-4
DPYSL2,1.6508040662305527e-56,3.947590208825531,3.384410985027074,1.381336884136231e-4
MALT1,7.425895724309803e-58,2.5725029581488776,-2.266466385895761,1.398511048587894e-4
IDH2,4.688718423523506e-62,2.2204388981165124,2.2204388981165124,1.6134395203177494e-4
RBM19,8.782683503565056e-56,2.223185035996579,-2.19392680491168,1.6134395203177494e-4
TRIP13,3.187926491894778e-62,2.1453844496532533,-1.7222940571008785,1.6134395203177494e-4
HSD3B7,2.3709894544097296e-56,2.270517515806109,-2.270517515806109,1.616950012079192e-4
GNA11,1.201197539976423e-60,2.1945377754653954,2.1945377754653954,1.616950012079192e-4
ADD3,6.300307703759586e-54,4.332595197774552,3.525165971961819,1.7418405973959378e-4
TCIRG1,3.871942353929055e-55,2.571388170366891,-2.571388170366891,1.782768374010526e-4
GNAO1,3.0351162077156336e-50,5.586733795603582,4.475834953085958,1.935737431039315e-4
NCAPG,1.1824874552942509e-61,2.37468449347125,-1.7406923175603026,1.935737431039315e-4
NOL10,5.015112165187805e-47,3.8797671128094464,-3.6774089510496033,1.9954585336461598e-4
PEA15,4.9821103482595835e-56,3.7273502228436826,2.993648658290649,1.9954585336461598e-4
SLC16A3,8.293276225806929e-57,2.839638430188078,-2.484451421240351,1.9961596256150922e-4
PACS2,4.092233736591852e-63,1.9330282760386375,1.5979955005888726,2.2542220860908332e-4
RNF2,3.3140929848823805e-67,2.2561823888622214,1.2287684919088377,2.2542220860908332e-4
CNN2,1.4795095055160187e-57,2.4684285782948336,-2.4684285782948336,2.2755425146717655e-4
PRKRA,1.9893111652923037e-64,1.9846199759721657,1.6148145969827823,2.3841450504744776e-4
IFT140,1.0184924830565984e-57,2.2955610475594987,2.2955610475594987,2.572005458137373e-4
CEBPZ,6.08648980408488e-59,2.09303646452879,-2.016112583510253,2.572005458137373e-4
ARPC1B,3.7471584940566066e-58,2.4289193627990393,-2.4289193627990393,2.5808377120327457e-4
NLE1,2.357034952779332e-63,1.5767155517067692,-1.4842815331059391,2.5911408208196954e-4
DIMT1,1.1027239715288874e-53,2.691754212174221,-2.6605817411538446,2.684931087159114e-4
SEMA4B,1.9169824860355496e-50,3.1565050732731166,-3.1565050732731166,2.7142523934649336e-4
TFRC,1.9451244201312536e-50,4.582622130253309,-3.9151416961538814,2.9557851582799285e-4
CIRBP,3.297919104857685e-62,2.131258531073989,2.0055027812409207,2.956399515570988e-4
MOV10,1.582113879779076e-58,2.156662449808742,-2.156662449808742,2.9871961194771795e-4
DDX10,1.8212144259527063e-60,1.7754362001029556,-1.7754362001029556,3.1433072466467346e-4
NCEH1,7.285578577109452e-56,2.7548745741691434,-2.7548745741691434,3.307542461588304e-4
PRIM2,4.918772021692509e-54,2.5766859599566736,-2.393326319276433,3.307542461588304e-4
MEST,2.627569918693019e-55,2.86045588858482,-2.86045588858482,3.516665253641203e-4
EML5,8.875010958422204e-64,1.8696136640519612,-1.8696136640519612,3.599630511788903e-4
COLGALT1,3.988924255184071e-55,2.755505640820214,-2.755505640820214,3.628194168445884e-4
CPOX,4.23147683595968e-59,2.148270211380609,-2.148270211380609,3.628194168445884e-4
SPTLC2,4.748676284945272e-58,2.1132843819561984,-2.1132843819561984,3.628194168445884e-4
MAOB,1.6348543365417118e-49,5.508988354174061,4.5173404289337675,0.00036635724244737814
DYNC2H1,1.9410631250397833e-56,2.3568414580555483,2.3568414580555483,0.00036635724244737814
EML4,1.0364360904855753e-59,2.0471710166309904,-2.0471710166309904,0.00036635724244737814
PXDN,1.043488788818527e-59,2.224640493986275,-2.0250415951645664,0.00036635724244737814
MTCH1,3.318492383088065e-62,1.8463652911354806,1.8463652911354806,3.7456279597981965e-4
METTL17,3.58530308675119e-49,3.363707479886104,-2.8926164803775727,3.986176095929341e-4
STAT6,1.0443185756222552e-60,1.7569827174166264,-1.7569827174166264,3.986176095929341e-4
PROCR,1.9815434522940134e-57,2.4951660646675684,-2.3698033968566357,4.51343236328437e-4
BCCIP,1.0201373991096544e-56,2.584091488072694,-2.3223007785391694,4.51343236328437e-4
APPL2,3.230251974822242e-60,3.4799557767400167,2.017606263006545,4.51343236328437e-4
USP8,3.091407784585344e-60,1.8930917320994887,1.8930917320994887,4.6402228498732673e-4
IFT81,1.345730063024226e-57,2.045273386213058,2.045273386213058,4.6939992721295427e-4
DUSP12,1.6738065396283207e-59,1.8080720170661273,-1.8080720170661273,4.6939992721295427e-4
GMPR,4.392446079823481e-48,4.451586010705327,4.451586010705327,4.7011004579932195e-4
DPYSL3,8.024924798537289e-57,3.5838705149973755,2.9179591145875357,4.7011004579932195e-4
DPP8,1.4273970900330923e-60,1.766854036685693,1.766854036685693,5.464780216985492e-4
MARCKSL1,1.901463793699672e-52,3.6717556020779085,3.4385691697843264,5.644338885966224e-4
ACO1,4.1398169470257385e-65,1.4889896472801212,1.4887104624288803,6.656894607346213e-4
FUNDC2,7.916934790265864e-64,1.6625136603101147,1.5384795179154374,6.877308652021714e-4
TIMP3,1.4242294591404766e-57,2.3704374602236697,-2.3116790929552984,7.036027015647176e-4
P3H1,2.025315222566623e-54,3.290616827639326,-2.7083538932007905,7.157995619192308e-4
SPTAN1,3.2425910268724094e-59,3.1137924722187655,2.286518388754839,7.199089570907363e-4
FHL1,2.944272783215944e-53,3.7136125898800287,3.3398376385534334,7.351718507239043e-4
SLC12A7,7.767358091748383e-64,1.354498298103195,1.354498298103195,7.438856751888395e-4
UTP4,6.973561557042249e-59,1.9710038834380939,-1.9061821789272315,7.454680388633919e-4
SLC30A7,4.719118226507342e-60,1.8410654840730238,-1.8410654840730238,7.454680388633919e-4
NUP210,1.1869773678618806e-60,1.8122165957123215,-1.8122165957123215,7.454680388633919e-4
NUDT15,9.397939310823438e-59,1.7580737489801201,-1.7347850466083372,7.454680388633919e-4
DYNC2I2,8.592914973735858e-60,1.6494231633029983,1.6494231633029983,7.454680388633919e-4
GDI1,2.4792149948588766e-59,3.3180079458115586,2.3609641194042617,7.486166834035022e-4
WDR35,3.016662760770549e-61,1.681301360214544,1.681301360214544,7.486166834035022e-4
DYNC2LI1,5.1945494821588325e-61,1.6248112279194515,1.6248112279194515,7.486166834035022e-4
LLGL1,5.767238685027331e-54,2.973239640532924,2.9138663074711104,7.578362058754322e-4
NADK2,2.1731428035066132e-56,2.498588849231627,2.498588849231627,7.752336325474844e-4
NAP1L4,1.1052287805403023e-67,1.2139223868259883,1.207769093276763,7.752336325474844e-4
GNPDA2,1.4356665839160998e-62,2.457968942372407,1.6745857279716319,7.79953290537484e-4
DDX39A,5.2285213641510654e-64,2.263529993023319,-1.4758592631907028,7.79953290537484e-4
B3GLCT,3.737972608221047e-61,1.8048431784976842,1.8048431784976842,7.860281931150422e-4
HDGFL3,1.475085242082516e-57,2.8069274384942453,2.3225727356099455,8.173220738561332e-4
DPP7,1.926728591863515e-51,3.3883141230294065,3.3883141230294065,8.63996486121854e-4
DPCD,6.327499611673658e-62,1.6724221435996114,1.6724221435996114,8.63996486121854e-4
AGPAT5,3.0140156185761566e-62,1.6633350791009356,1.6633350791009356,8.63996486121854e-4
CHST14,2.8203820417315016e-61,1.7356284781720959,-1.6256100292881328,8.971527544460575e-4
XPO5,1.8135580675203944e-60,2.3800839257466038,-1.822910518694247,9.082518390675565e-4
CAD,1.785333009535495e-59,1.9493481663099175,-1.9493481663099175,0.0010154444674957345
HK2,4.399664788759545e-59,2.0524890321300973,-1.886046070379404,0.0010162215722542044
EIF4A2,2.8484441079154187e-63,1.6783938796084392,1.6429399805559832,0.0010218109886165313
PAK1IP1,3.2756051011862615e-58,1.9213250771882642,-1.827943347564375,0.0010616035604009313
GNAQ,2.9853061440749555e-59,2.8034377177250533,2.117549806272226,0.0010886638797756453
CDKN1B,1.6079538212763018e-51,3.0174831342313233,2.7892270096776386,0.0011045829207587342
PLBD1,3.952384166997181e-59,1.9250371107550137,-1.8304718468332624,0.0011360373289357574
SLC44A2,1.042617971961931e-56,3.174542743045098,2.4473622912505633,0.0011380034908710836
SRI,2.5455293284956933e-54,3.3645207334460494,2.972441697465822,0.0011581954590091045
CYB5R2,3.964265662340616e-58,2.1412143132421413,-2.1412143132421413,0.0011581954590091045
MECP2,3.153012963937158e-56,2.406080571210449,2.406080571210449,0.0011635825677556917
GNAI2,1.9197675598612104e-61,2.151287579752786,1.9136334848025527,0.0011635825677556917
SQLE,1.4105169751343104e-58,2.290143249582812,-1.6040894324769717,0.0011659135800186596
MAN1A2,1.174166757895056e-59,1.8643963367162222,-1.6565944041476328,0.001182581267643516
SPTBN1,8.215713956268496e-59,3.0885570383177026,2.2161855445631566,0.001262970453032675
FBXW9,6.603208714988668e-60,1.763318952264349,1.763318952264349,0.001262970453032675
ATP1B1,1.6777494959059624e-45,4.850291033937211,4.850291033937211,0.0012839609943298958
STAM2,1.4211656364581959e-65,1.6412839769485394,1.2032830331273061,0.001293048120750783
EPB41L2,6.428058531710837e-57,3.665702683544879,2.438488742346287,0.0013066800863359971
KIF4A,6.358086276774191e-60,2.6195750517288303,-1.490987684992799,0.0013212309514547187
DECR2,3.122952252753862e-49,2.973676378428948,-2.973676378428948,0.0013337411780308917
HPCAL1,2.914815520794876e-54,3.732368745655368,2.7746499039005137,0.0013337411780308917
HAPLN3,1.0648714077737407e-52,2.7726199884073495,-2.7726199884073495,0.0013337411780308917
ARVCF,4.427736333988697e-53,2.756052935759744,2.756052935759744,0.0013337411780308917
NOL11,6.741897177934668e-54,2.606940214767306,-2.356891073356074,0.0013337411780308917
OSCP1,5.5609943510121785e-55,2.3391372866339104,2.3391372866339104,0.0013337411780308917
SDSL,5.856636095485474e-57,2.6692837445099613,2.2471431889761533,0.0013337411780308917
GALNT3,2.852003373460097e-53,2.1087677700995133,2.1087677700995133,0.0013337411780308917
GOLM1,2.2935857294318348e-58,1.911133189259555,1.911133189259555,0.0013337411780308917
FARP1,6.355950232060104e-60,1.8969931687766355,1.8969931687766355,0.0013337411780308917
CD81,3.3121391606007165e-56,3.277843177788739,2.7362851781044135,0.001357707830636383
TUBB4B,3.150548962611884e-57,2.6658078945401193,2.6658078945401193,0.001357707830636383
PDCD11,1.1091784854002617e-59,1.7605483742877581,-1.7240706211563541,0.001357707830636383
GNB2,1.4677547121506255e-58,2.5984945522807905,2.349554358269394,0.0013846261959245213
EPB41L1,1.44416592013806e-50,4.160706051645292,3.357875626382178,0.0013878282645792596
CETN2,3.5950461053832203e-53,2.828998962844665,2.828998962844665,0.0013951487793838935
HSD17B8,1.404350830073528e-56,2.3192641583884637,2.3192641583884637,0.0013951487793838935
FLYWCH2,1.5257597873323664e-58,2.079846025058597,1.7736890789770925,0.0014123488057107131
DCAF13,1.232218350033334e-53,2.387506930213579,-2.220403284270102,0.0014150048922478196
GALNT10,5.090269941872225e-53,2.5244627660113643,-2.3751615364407463,0.0014584251376007443
MAP1B,6.903887276500966e-56,3.450675913251196,2.576598381487223,0.0014735759959392345
RBM47,1.1002015089553655e-51,2.5101947541024003,-2.4399562657548834,0.0014735759959392345
MPC2,8.753299000873057e-60,1.8952941916993318,1.8952941916993318,0.0014735759959392345
EI24,6.147325924656331e-59,1.8005447435696418,-1.6922845263014707,0.0014735759959392345
ATP2B4,1.4238506625809915e-58,2.515237163063688,2.107057212249579,0.0014833179234434023
VWA5A,8.649640981958006e-56,3.1566757174253794,2.377384149866966,0.0015189393390790174
MARCKS,1.4660008989529548e-52,3.7813908966738303,3.1719791474536976,0.0015400728126230044
UAP1,2.130757009535704e-60,1.731784276815688,-1.731784276815688,0.0015600594756590034
SRD5A3,3.213717568501254e-58,1.8643180603860294,-1.6322884404505515,0.001610591682327191
FBXO22,1.985113010204226e-62,1.4676571349069008,-1.4676571349069008,0.001611046257832624
BASP1,1.8557052987300956e-44,5.0411079269618,4.889250351714907,0.0016348283584348452
AK1,1.2195818065033929e-46,4.6039149169774305,4.6039149169774305,0.0016492302204471239
TXNDC5,1.774123794926309e-55,2.5417518049220647,-2.5417518049220647,0.0016562829679005466
DHX8,1.085968620173668e-64,2.5749092955820423,-1.0358051322142465,0.0016977824711882018
S100A4,3.4151861347145303e-48,3.9272060609363457,-3.9272060609363457,0.0016998783269212136
PIP5K1C,8.424576346330125e-56,3.0377388825278118,2.248637614020602,0.00170170822244495
NOC4L,7.552637103726217e-59,1.9525638817577686,-1.6901380820012903,0.00170170822244495
RPS6KB1,1.7382832371742656e-64,1.2271284467610606,-1.2271284467610606,0.0017561947255116358
RO60,7.086764682674998e-65,1.3593130326049199,1.3593130326049199,0.0018002819145793438
ZFTRAF1,1.7482193897230433e-63,1.198563846036258,1.198563846036258,0.0018617842683191052
IFT172,1.918181651473256e-56,1.831566137023053,1.831566137023053,0.001867209919742738
DNAAF1,6.351160433868435e-53,2.3141297757592234,2.3141297757592234,0.001909599151987996
CDC42EP4,1.1160893632255171e-50,3.173095160309522,3.173095160309522,0.001917770277774327
MAVS,8.342375876398469e-61,1.6187463842529972,1.6187463842529972,0.0019610560691388206
HP1BP3,3.9321383867608213e-63,1.7227824188266894,1.5608656657602467,0.0019858240568454127
WFS1,2.127608215412273e-49,3.355042130924847,3.355042130924847,0.001986362074872177
MPHOSPH10,5.092316496049766e-52,2.5656027009227778,-2.518368385265024,0.00200908691467588
POLR1B,2.4490640061630224e-50,2.570974585670548,-2.5457474492366963,0.0020481481294326136
DYNC1LI2,2.1800974973532995e-63,1.7744025556278906,1.465424955969521,0.002062100052123877
ABAT,1.6408109258830234e-50,4.497441260633632,3.39843214136879,0.0022757427511545017
NAT10,6.8715798382309884e-62,1.457088130737045,-1.457088130737045,0.0022757427511545017
PURB,1.4294393210876774e-61,1.5981780043916949,1.5981780043916949,0.0023305227762345977
UTP6,2.630812799807473e-55,1.9172487454528877,-1.900264677964742,0.002392358188315789
EPM2AIP1,1.6958203556151335e-62,1.4921482093058849,1.4921482093058849,0.002392358188315789
PTGR3,2.8858417934907723e-58,1.887469014796121,1.887469014796121,0.0024457593298016713
B4GALT7,3.3877501571566173e-63,1.255558865858223,-1.1798175696768567,0.0024473403377002537
UGDH,5.971247621507486e-52,2.9442969169945457,-2.9442969169945457,0.0025186588925466087
SLC2A3,5.344232872183962e-54,2.198085885434974,-2.198085885434974,0.0025186588925466087
DDX21,6.9657222235855285e-59,2.1848847659719155,-1.840167780824185,0.0025203572065827544
ADGRE5,2.102032895518625e-60,1.5448492480464466,-1.5448492480464466,0.0025238271678211825
ZBTB8OS,4.160780095412114e-59,1.6081380290032357,-1.6081380290032357,0.002569971487440924
ACSS3,3.218329549228099e-55,3.136050913225766,2.315852840206997,0.002690979980062444
HEATR1,8.289123188765861e-58,1.8096704287128986,-1.8096704287128986,0.002690979980062444
DAP,8.438127462326962e-59,1.551916371367085,1.551916371367085,0.002775267529567111
GXYLT1,3.762169022733292e-61,1.4420715956543297,-1.4051237401329857,0.002803762670714616
SAAL1,8.893019277183528e-56,2.590398456278729,-1.7320130349306648,0.002831978527440731
HEATR3,4.5834280183824325e-58,1.6826923782326553,-1.678142278802305,0.0028452234028711002
TYMP,3.186555065499766e-52,2.7906433880580366,-2.7906433880580366,0.002852260251648434
NES,5.224346168936041e-51,3.463076439718705,3.170798244345999,0.0029674056134671454
MCM5,3.9592828653081877e-63,2.5337049233714843,-1.356525037337331,0.0030020852085956055
CFAP52,6.290269348557982e-56,2.001856729565148,2.001856729565148,0.0031366560524486125
IMP3,1.2814496446226244e-60,1.5019820016776713,-1.5019820016776713,0.003180139417586137
RSPH1,9.41563398646404e-55,2.0638772534933736,2.0638772534933736,0.003210264482825089
TOR1B,1.9678888679513792e-58,1.8834086494186195,-1.6630142808024466,0.003269111746622369
LRRC4B,7.555559771770045e-54,2.547758030212762,2.547758030212762,0.0032926413747043992
KIF2A,5.765718941206496e-61,1.6043733682466979,1.6043733682466979,0.0032926413747043992
IFT122,3.362439441624828e-61,1.4200486009051119,1.4200486009051119,0.003326006272774396
ODAD4,3.4027823392447724e-52,2.2440593057371103,2.2440593057371103,0.003537464757584934
ARPC5L,9.009500205364606e-65,1.632006450549376,1.302722310194671,0.003537464757584934
MYOF,5.912164947947641e-56,2.4472330589461997,-2.1438129039805993,0.003578505736458998
ZMYND10,5.265768765728451e-56,1.990658610564978,1.990658610564978,0.003591808597709071
PRNP,2.9938095797419765e-48,3.37516670300613,3.37516670300613,0.0036270533024839484
PFN2,3.125414376113598e-60,1.7611891488706135,1.7611891488706135,0.0036445445193107715
SIRPA,2.6920534173180473e-50,4.275741383017209,3.041560868327757,0.0036680211556114977
GNA13,2.7283414382178485e-58,2.4440773778213263,1.950417801927454,0.0037449619980757655
BYSL,1.3660320007437514e-58,1.661262136052926,-1.661262136052926,0.003770139181583115
WDR36,2.109847223572338e-60,1.5269506365697865,-1.5054189474074349,0.003770139181583115
UBE4B,3.374206507372019e-63,1.2828813199760987,-1.210212040996069,0.003770139181583115
TJP1,1.9056334731194576e-62,1.522479308138422,1.3975245480745322,0.0038552099377731222
ARL3,1.7804385705505052e-63,1.4230794956324253,1.4230794956324253,0.00399011122417764
SAR1A,1.3195944022372682e-66,1.0622857884391195,-1.0622857884391195,0.00399011122417764
ARL8A,8.17041528902923e-65,1.314842550981119,1.272743764623069,0.003990616267694235
SORBS1,1.6103754259394304e-53,3.496744024735648,2.548792365605241,0.004001066424444
ITSN1,3.819559166841752e-59,1.6564700494877869,1.6564700494877869,0.004023834924764763
PEBP1,1.6627810095960215e-61,3.0488225814404437,1.8053972888168026,0.004038741358676784
UTP18,7.647031989824418e-58,1.8096371128218145,-1.715329906298443,0.004046827112870371
EFNB2,4.248794863946425e-59,1.569463979521327,1.569463979521327,0.004119574771859803
SERPINF1,4.409873355522758e-50,3.1265996932173863,-3.1265996932173863,0.004163314484803131
ANTXR1,4.49824260996989e-57,2.5962987824387156,1.8438963279053162,0.004176709142790753
P4HB,4.005664844622716e-62,1.5819853958265924,-1.5819853958265924,0.004176709142790753
RBM4B,1.0423838295167705e-61,2.205563932133334,1.3423350941095507,0.004176709142790753
UNC119B,4.716454431272146e-54,2.344431448550207,2.344431448550207,0.004235416140030918
PASK,2.178190798428585e-59,1.4809951481858512,1.4809951481858512,0.004235416140030918
EBP,3.881396072507702e-62,1.4082278092521854,-1.4082278092521854,0.004235416140030918
TNPO2,1.165857133509474e-63,1.2750072933605239,1.2750072933605239,0.004235416140030918
EPB41L3,4.518169304321948e-49,3.344155166271918,3.344155166271918,0.004260334812651677
SPAG6,4.948154949200287e-54,2.2811012673687117,2.2811012673687117,0.004266862166596919
MGAT1,5.452922937966803e-59,1.5248493392342937,-1.5248493392342937,0.004341351916810523
PCYT2,9.891277916928444e-58,2.316066145952149,1.8502761207218406,0.004398542045925442
ORC2,2.841619568485819e-54,2.7276783352165097,-1.8432858405407657,0.004423908574021357
ALDH18A1,2.7265637726745445e-58,1.8186421786870035,-1.8186421786870035,0.004465611717118054
IFT74,1.0481958589438335e-56,1.83505198829803,1.83505198829803,0.004486919126995553
HMGN3,2.699469028097276e-57,1.6949247205618718,1.6949247205618718,0.0046534388416645135
FKBP10,1.6146392939513338e-52,2.6615370618375813,-2.6615370618375813,0.004678853700951778
SYNM,1.3723497781193137e-53,4.058152315969036,2.5751028468637784,0.004705511314870379
ICAM1,1.487860149522019e-51,2.8254944215764866,-2.711319386386389,0.004836971767110494
CBR4,1.9770056642382417e-59,1.6128460619693996,1.6128460619693996,0.004910363281780788
DCLK1,1.1408299706572087e-46,4.0269125980677245,3.872782737433493,0.004919774824930154
TMT1A,7.556881791102814e-55,3.695106304479868,2.4724895420444852,0.005004685320344396
RP2,2.8734440855647523e-56,2.086465797548044,2.086465797548044,0.005080578316896757
PNO1,9.775660759584182e-58,1.6204377662090153,-1.6204377662090153,0.005148482768065882
SERPINH1,1.1367850750930592e-51,3.8273619311347886,-2.9453939650951035,0.005221891810721168
EXOSC10,7.292975829500788e-64,1.6858974849728128,-1.1471638239128055,0.005221891810721168
GATD3,4.515274825464739e-62,1.5006812380859351,1.5006812380859351,0.005251312680853988
IFT46,5.327291106256826e-52,2.142760959750568,2.142760959750568,0.005298169717269158
PLEC,1.0478401513949063e-56,3.191136460330526,2.161954786532803,0.005307400581377732
SLC25A15,2.5002653533261436e-55,1.996671626375484,-1.7506993104198685,0.005430491049889549
H1-10,3.0848991951060165e-58,2.9658837015438593,1.854411603109643,0.005662261087853611
SSPOP,2.619527560770376e-61,2.294169904440942,1.5768969453854105,0.005697485510670627
REEP6,2.118400478624695e-54,2.4989259214393407,2.1576029243617327,0.005710537834865047
RTN1,8.046916142471756e-51,3.7785722522156995,2.9216476322751745,0.005714451723176228
PPP3CA,6.665426321436914e-54,2.974980648500388,2.428397192139208,0.005714451723176228
ABI2,8.677886706542409e-59,2.002001111988818,1.7225901295865675,0.005714451723176228
RBM6,3.519178089234302e-58,2.8629657976818272,-1.4725005426573539,0.005714451723176228
WDR43,1.483771103588287e-60,1.4222637045572135,-1.4222637045572135,0.005714451723176228
PRKCI,1.9230275191905654e-60,1.7700389857412375,-1.3226283755164019,0.005714451723176228
PITPNM1,2.6380865100173165e-61,1.3199397738678087,1.3199397738678087,0.005714451723176228
