ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0003714,transcription corepressor activity,43/829,214/18662,0.20093457943925233,4.523330665253712,11.176817569543047,5.118070431411597e-17,2.5334448635487404e-15,1.997201920227533e-15,KDM1A/SIN3B/NCOR1/MTA2/RB1/HMGB1/APEX1/SMARCA4/HIRA/TRIM28/CHD4/MED1/NIPBL/ATF7IP/RIOX2/RCOR2/SIRT1/SPEN/DMAP1/RCOR3/RCOR1/DNMT3A/TCERG1/FHL2/DDX54/CREBBP/MYBBP1A/CNOT7/NOC2L/HDAC3/CTBP2/SRSF2/TLE3/MTA1/CTBP1/SNW1/IRF2BP2/IRF2BP1/DPF2/SIN3A/TBL1XR1/NCOA5/NCOR2,43
GO:0016853,isomerase activity,63/829,433/18662,0.14549653579676675,3.2753393860545974,10.328594494295004,6.818851059630606e-17,3.15030918954934e-15,2.483497333297042e-15,SMARCA5/AQR/TOP2A/XRCC6/XRCC5/MCM4/MCM5/MCM7/ATRX/MCM2/SMARCA4/TOP2B/CHD3/DHX8/MCM6/KIF22/DDX51/DDX17/EP400/KIFC1/SMC3/FKBP7/DDX39A/DHX16/KIF5C/DKC1/KIF4A/TOP1/MCM3/RFC4/RFC2/RFC5/RFC3/MTREX/RECQL/KIF11/DDX10/PTGIS/DHX57/DHX37/DDX54/DDX27/PUS7/DDX47/SMARCAD1/DDX31/DDX21/DDX18/DDX56/GNE/DDX52/PUS1/PPIH/SNRNP200/DDX5/ERCC3/FKBP4/HLTF/DDX42/DHX40/PPIL4/DHX38/DDX23,63
GO:0061629,RNA polymerase II-specific DNA-binding transcription factor binding,55/829,355/18662,0.15492957746478872,3.487690922373808,10.203155936655802,4.2944464293191804e-16,1.86003210969887e-14,1.4663274321162202e-14,TRIM24/KDM1A/NCOR1/MED24/MTA2/UBXN7/RB1/HMGB1/PARP1/CREB1/TAF6/SMARCA4/HIRA/GTF2I/PRAME/SMARCB1/SMAD4/CHD4/MED1/MED25/HDAC2/SMARCE1/SIRT1/SPEN/BRD8/DMAP1/DCAF1/DNMT3A/TCERG1/MED14/NPM1/PCNA/PTPN2/TBP/GTF2B/EXOSC9/RBPJ/PDCD11/DDX54/CREBBP/DCAF13/ARID1A/SETD1A/HDAC3/DDX5/RAD23B/FKBP4/TP53BP1/MTA1/CTBP1/SNW1/UHRF2/SIN3A/CTDP1/NCOR2,55
GO:0140463,chromatin-protein adaptor activity,30/829,121/18662,0.24793388429752067,5.581353617322473,10.900651111501835,7.684062420948076e-15,3.132385445715892e-13,2.469367428156069e-13,TRIM24/YEATS4/BRD1/H1-2/NCAPD3/CBX5/ATRX/MDC1/CBX2/BRD3/ZNF618/NCAPG2/TONSL/UHRF1/CBX8/LRWD1/SPIN1/MSH6/MORC3/TTLL12/LBR/PSME4/HTATSF1/BRD4/TP53BP1/GLYR1/PHIP/DPF2/SGF29/UHRF2,30
GO:0003724,RNA helicase activity,24/829,77/18662,0.3116883116883117,7.016558833205395,11.40629933644679,1.4684874478741808e-14,5.653676674315596e-13,4.4569882189865486e-13,AQR/DHX8/DDX51/DDX17/DDX39A/DHX16/MTREX/DDX10/DHX57/DHX37/DDX54/DDX27/DDX47/DDX31/DDX21/DDX18/DDX56/DDX52/SNRNP200/DDX5/DDX42/DHX40/DHX38/DDX23,24
GO:0008186,"ATP-dependent activity, acting on RNA",24/829,79/18662,0.3037974683544304,6.8389244323647524,11.212978869839905,2.7996356003972013e-14,1.0211302479343475e-12,8.049921754050679e-13,AQR/DHX8/DDX51/DDX17/DDX39A/DHX16/MTREX/DDX10/DHX57/DHX37/DDX54/DDX27/DDX47/DDX31/DDX21/DDX18/DDX56/DDX52/SNRNP200/DDX5/DDX42/DHX40/DHX38/DDX23,24
GO:0003697,single-stranded DNA binding,29/829,122/18662,0.23770491803278687,5.351084656607802,10.395732613132823,7.035779841837017e-14,2.4378977151965262e-12,1.9218788094281113e-12,SMC2/HMGB1/HNRNPA1/HMGB2/MCM4/MCM5/MCM7/MLH1/MCM2/PMS2/POLR2G/MCM6/TERF2/SETMAR/RTF1/TERF2IP/POLA1/TOP1/MCM3/MSH2/RECQL/POLR2H/SMC6/POLR3C/SMC4/HNRNPA2B1/RAD23B/HLTF/WBP11,29
GO:0003713,transcription coactivator activity,45/829,289/18662,0.15570934256055363,3.505244572816709,9.254256459651788,1.798578825539548e-13,5.831185709686982e-12,4.596924710758023e-12,TRIM24/KDM1A/MED24/MTA2/ACTL6B/HMGB1/HMGB2/APEX1/FUS/TAF6/SMARCA4/HCFC1/UBE3A/SMARCB1/TRIM28/MED1/ARID1B/DDX17/SMARCC1/SMARCE1/SIRT1/SMARCD1/BRD8/USP22/TCERG1/MED14/NPM1/CEBPZ/RRP1B/RNF20/CREBBP/MED23/PUS1/ARID1A/PQBP1/BRD4/PSIP1/CTBP2/TP53BP1/MTA1/CTBP1/SNW1/SMARCC2/RBM14/ARGLU1,45
GO:0140566,histone reader activity,26/829,101/18662,0.25742574257425743,5.795029201351981,10.417986127210497,1.851170066567296e-13,5.831185709686982e-12,4.596924710758023e-12,TRIM24/YEATS4/BRD1/H1-2/NCAPD3/CBX5/ATRX/MDC1/CBX2/BRD3/NCAPG2/TONSL/UHRF1/CBX8/LRWD1/SPIN1/MSH6/MORC3/TTLL12/PSME4/BRD4/TP53BP1/PHIP/DPF2/SGF29/UHRF2,26
GO:0140993,histone modifying activity,35/829,202/18662,0.17326732673267325,3.90050042398691,8.936455283949531,4.0211504157476354e-12,1.2115901035274397e-10,9.551382452050447e-11,FBLL1/KDM1A/MTA2/KAT7/BRD1/NSD2/KMT2A/SETMAR/RIOX2/HDAC2/SIRT1/EHMT2/UHRF1/RNF2/VRK1/SUDS3/EHMT1/BAZ1B/GTF3C4/USP22/DCAF1/HAT1/FBL/CDK2/GTF2B/RNF20/RSBN1/JMJD6/CREBBP/PRMT1/RIOX1/SETD1A/HDAC3/TP53BP1/KDM3B,35
