ID,Description,GeneRatio,BgRatio,RichFactor,FoldEnrichment,zScore,pvalue,p.adjust,qvalue,geneID,Count
GO:0046466,membrane lipid catabolic process,2/16,53/18860,0.03773584905660377,44.4811320754717,9.23659261358455,9.066535859158374e-4,0.008443211518841236,0.005099926420776586,HEXB/GLB1,2
GO:1901136,carbohydrate derivative catabolic process,3/16,263/18860,0.011406844106463879,13.445817490494298,5.92260311309891,0.0013124297346228542,0.011851638209624564,0.007158707643397388,HEXB/GLB1/ADPGK,3
GO:0030203,glycosaminoglycan metabolic process,2/16,65/18860,0.03076923076923077,36.269230769230774,8.2997359301327691,0.001360438206619917,0.011923840752139274,0.00720231991739956,HEXB/B3GAT3,2
GO:0008347,glial cell migration,2/16,66/18860,0.030303030303030304,35.71969696969697,8.233245327413428,0.0014022585298427736,0.011939229768375616,0.007211615296334264,HEXB/CERS2,2
GO:0006022,aminoglycan metabolic process,2/16,80/18860,0.025,29.46875,7.435297874149029,0.0020515529047761528,0.01698229904509149,0.010257764523880762,HEXB/B3GAT3,2
GO:0090316,positive regulation of intracellular protein transport,2/16,94/18860,0.02127659574468085,25.079787234042552,6.819672040406138,0.002818202978611212,0.022697959125030844,0.013710176652703195,TM9SF4/B3GAT3,2
GO:0016042,lipid catabolic process,3/16,352/18860,0.008522727272727272,10.046164772727272,4.992164114978959,0.0030134575689676237,0.023631851461903997,0.014274272695109797,HEXB/NCEH1/GLB1,3
GO:0030148,sphingolipid biosynthetic process,2/16,121/18860,0.01652892561983471,19.483471074380166,5.94341129876398,0.0046188846713157376,0.03529301620646384,0.021317929252226482,TM9SF2/CERS2,2
GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,2/16,142/18860,0.014084507042253521,16.60211267605634,5.437892707883591,0.006303423099222961,0.04581512398947421,0.0276735648258569,ERGIC2/COPG1,2
GO:0032388,positive regulation of intracellular transport,2/16,142/18860,0.014084507042253521,16.60211267605634,5.437892707883591,0.006303423099222961,0.04581512398947421,0.0276735648258569,TM9SF4/B3GAT3,2
